,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
66,Criminal and Civil Enforcement,"November 1, 2017",U.S. Attorney,District of Maine,0,"Mercy Hospital Pays $1,514,000 to Settle False Claims Act Allegations","Portland, Maine:  United States Attorney Halsey B. Frank today announced that Mercy Hospital (""Mercy""), of Portland, has entered into a civil settlement agreement with the United States and the State of Maine in which it will pay $1,514,000 to resolve allegations that it violated the federal and Maine False Claims Acts.",https://www.justice.gov/usao-me/pr/mercy-hospital-pays-1514000-settle-false-claims-act-allegations
67,Criminal and Civil Enforcement,"November 1, 2017",U.S. Attorney,Northern District of Illinois,0,U.S. and State of Illinois File Suit Against Owners of Suburban Youth Counseling Center for Allegedly Defrauding Medicaid out of Millions,CHICAGO - The United States and the State of Illinois have jointly filed a civil lawsuit accusing the owners of a Chicago-area youth counseling center of defrauding Medicaid out of millions of dollars through a fraudulent billing scheme. ,https://www.justice.gov/usao-ndil/pr/us-and-state-illinois-file-suit-against-owners-suburban-youth-counseling-center
68,Criminal and Civil Enforcement,"October 30, 2017",U.S. Department of Justice,,0,Chemed Corp. and Vitas Hospice Services Agree to Pay $75 Million to Resolve False Claims Act Allegations Relating to Billing for Ineligible Patients and Inflated Levels of Care ,"Chemed Corporation and various wholly-owned subsidiaries, including Vitas Hospice Services LLC and Vitas Healthcare Corporation, have agreed to pay $75 million to resolve a government lawsuit alleging that defendants violated the False Claims Act (FCA) by submitting false claims for hospice services to Medicare.  Chemed, which is based in Cincinnati, Ohio, acquired Vitas in 2004. Vitas is the largest for-profit hospice chain in the United States.",https://www.justice.gov/opa/pr/chemed-corp-and-vitas-hospice-services-agree-pay-75-million-resolve-false-claims-act
69,Criminal and Civil Enforcement,"October 30, 2017",U.S. Attorney,Southern District of Florida,0,Fort Pierce Resident Sentenced in Federal Health Care Fraud Scheme,"Miguel De Paula Arias, 53, of Fort Pierce, was sentenced to 161 months in prison on charges of health care fraud, false statements related to healthcare and aggravated identity theft.",https://www.justice.gov/usao-sdfl/pr/fort-pierce-resident-sentenced-federal-health-care-fraud-scheme
70,Criminal and Civil Enforcement,"October 30, 2017",U.S. Attorney,District of Maryland,0,Pain Management Physician Convicted On Charges Of Accepting Kickbacks And Submitting Fraudulent Bills For Anesthesia Services,"Baltimore, Maryland - On October 27, 2017, following a thirteen-day trial, a federal jury convicted Atif Babar Malik, age 48, of Germantown, Maryland, on 26 felony counts arising from two criminal schemes that involved referring patients' urine toxicology specimens to a New Jersey diagnostic testing lab in return for $1.376 million in kickbacks and fraudulently billing for anesthesia services provided in connection with spinal nerve block injections.  Malik was convicted on one count of conspiracy to violate the federal Anti-Kickback Act and the Travel Act; 12 counts of violating the Anti-Kickback Act; three counts of violating the Travel Act; six counts of health care fraud; and three counts of making false entries in patients' medical records. ",https://www.justice.gov/usao-md/pr/pain-management-physician-convicted-charges-accepting-kickbacks-and-submitting-fraudulent
71,Criminal and Civil Enforcement,"October 27, 2017",U.S. Attorney,District of Wyoming,0,"Powell, Wyoming Psychologist Pleads Guilty to Health Care Fraud","Gibson Buckley Condie, 57, of Powell, Wyoming, pled guilty in federal court on October 27, 2017, to health care fraud involving mental health services falsely billed to Wyoming Medicaid, announced Acting United States Attorney John R. Green. Condie, who is a licensed psychologist, had been indicted by a federal grand jury in May 2017 for an alleged scheme to defraud Medicaid. As part of a plea agreement with the United States, Condie has agreed to serve 3 years in prison, pay approximately $2.28 million in restitution to the Wyoming Department of Health and the United States Department of Health and Human Services, and forfeit certain assets traceable to the proceeds of his fraud.",https://www.justice.gov/usao-wy/pr/powell-wyoming-psychologist-pleads-guilty-health-care-fraud
72,Criminal and Civil Enforcement,"October 27, 2017",U.S. Attorney,Northern District of Texas,0,Last Defendant Sentenced in Health Care Fraud Scheme,"DALLAS - Cynthia Stiger, 52, of Dallas, Texas, who was convicted in April 2016 of one count of conspiracy to commit health care fraud, was sentenced yesterday by U.S. District Judge Sam A. Lindsay to 120 months in federal prison and ordered to pay $23,630,777.26 in restitution, joint and several with all codefendants to Medicare and Medicaid, announced U.S. Attorney John Parker of the Northern District of Texas.",https://www.justice.gov/usao-ndtx/pr/last-defendant-sentenced-health-care-fraud-scheme
73,Criminal and Civil Enforcement,"October 26, 2017",U.S. Department of Justice,,0,Pittsburgh-Area Doctor Charged With Unlawfully Distributing Opioids,"A suburban Pittsburgh physician has been indicted by a federal grand jury in Pittsburgh on charges of conspiracy and unlawfully distributing controlled substances, Acting United States Attorney Soo C. Song announced today.  The indictment of Andrzej Kazimierz Zielke, 62, is the first since Attorney General Jeff Sessions announced the formation of the Opioid and Abuse Detection Unit, a Department of Justice initiative that uses data to target and prosecute individuals that are contributing to the nation's opioid crisis. ",https://www.justice.gov/opa/pr/pittsburgh-area-doctor-charged-unlawfully-distributing-opioids
74,Criminal and Civil Enforcement,"October 26, 2017",U.S. Department of Justice,,0,Founder and Owner of Pharmaceutical Company Insys Arrested and Charged with Racketeering,"The founder and majority owner of Insys Therapeutics Inc., was arrested today and charged with leading a nationwide conspiracy to profit by using bribes and fraud to cause the illegal distribution of a Fentanyl spray intended for cancer patients experiencing breakthrough pain. ",https://www.justice.gov/opa/pr/founder-and-owner-pharmaceutical-company-insys-arrested-and-charged-racketeering
75,Criminal and Civil Enforcement,"October 25, 2017",U.S. Attorney,District of Rhode Island,0,"RI Doctor Admits to Healthcare Fraud, Accepting Kickbacks for Prescribing Highly Addictive Version of Fentanyl","WASHINGTON - Dr. Jerrold N. Rosenberg, 63 of North Providence and Jamestown, R.I., the operator of a now-defunct pain management practice in Rhode Island, pleaded guilty in U.S. District Court in Providence, R.I., today to conspiring to solicit and receive kickbacks in connection with his prescribing of the drug Subsys, a fast-acting, powerful, and highly-addictive version of the opioid drug Fentanyl that is administered as an under-the-tongue spray, and to committing healthcare fraud. ",https://www.justice.gov/usao-ri/pr/ri-doctor-admits-healthcare-fraud-accepting-kickbacks-prescribing-highly-addictive
76,Criminal and Civil Enforcement,"October 25, 2017",U.S. Attorney,District of New Jersey,0,New York Doctor Convicted Of Taking Bribes In Test-Referral Scheme With New Jersey Clinical Lab,"NEWARK, N.J. - A doctor practicing in Staten Island, New York, was convicted at trial today for accepting bribes in exchange for test referrals as part of a long-running and elaborate scheme operated by Biodiagnostic Laboratory Services LLC (BLS), of Parsippany, New Jersey, its president and numerous associates, Acting U.S. Attorney William E. Fitzpatrick announced. ",https://www.justice.gov/usao-nj/pr/new-york-doctor-convicted-taking-bribes-test-referral-scheme-new-jersey-clinical-lab
77,Criminal and Civil Enforcement,"October 24, 2017",U.S. Department of Justice,,0,Nurse Practitioner and Physician Indicted in Compounding Pharmacy Fraud Schemes,"A Mississippi-based nurse practitioner was charged in an indictment unsealed today for her role in a multi-million dollar scheme to defraud TRICARE, the health care benefit program serving U.S. military, veterans and their respective family members.  A Mississippi-based physician was charged in a separate indictment filed last week for his role in a similar scheme.",https://www.justice.gov/opa/pr/nurse-practitioner-and-physician-indicted-compounding-pharmacy-fraud-schemes
78,Criminal and Civil Enforcement,"October 24, 2017",U.S. Attorney,District of Columbia,0,Court Orders Home Health Care Company to Pay United States Nearly $2 Million in Damages in False Claims Case,"WASHINGTON - A federal judge has entered a verdict in favor of the United States and against Dynamic Visions, Inc., and awarded the government $1.98 million in a False Claims Act case, in which the United States demonstrated that employees of the home health care company repeatedly and routinely falsified records to obtain funds from Medicaid. ",https://www.justice.gov/usao-dc/pr/court-orders-home-health-care-company-pay-united-states-nearly-2-million-damages-false
79,Criminal and Civil Enforcement,"October 24, 2017",U.S. Attorney,Northern District of Alabama,0,U.S. Attorney Charges NW Alabama Compounding Pharmacy Sales Representative in Prescription Fraud Conspiracy,"BIRMINGHAM - The U.S. Attorney's Office today charged a fourth sales representative for a Haleyville, Ala.,-based compounding pharmacy for participating in a conspiracy to generate prescriptions and defraud health care insurers and prescription drug administrators out of tens of millions of dollars in 2015.",https://www.justice.gov/usao-ndal/pr/us-attorney-charges-nw-alabama-compounding-pharmacy-sales-representative-prescription
80,Criminal and Civil Enforcement,"October 23, 2017",U.S. Attorney,District of New Jersey,0,Head of Camden Nonprofit Sentenced to 70 Months in Prison for Defrauding Medicaid and Embezzling over $1.5 Million,"CAMDEN, N.J. - The executive director of a nonprofit provider of mental health services to Camden's poorest residents was sentenced today to 70 months in prison for defrauding New Jersey Medicaid by using unqualified people to treat Medicaid recipients and taking money from the nonprofit, Acting U.S. Attorney William E. Fitzpatrick announced.",https://www.justice.gov/usao-nj/pr/head-camden-nonprofit-sentenced-70-months-prison-defrauding-medicaid-and-embezzling-over
81,Criminal and Civil Enforcement,"October 19, 2017",U.S. Attorney,Southern District of Texas,0,Huntsville Nursing Home Pays the United States and the State of Texas $5 Million to Settle Claims Alleging Poor Quality of Care,"HOUSTON - Health Services Management Inc. (HSM) has paid the United States $5 million to resolve claims that the company billed the Medicare and Medicaid programs for worthless services and for services that were never provided, announced Acting U.S. Attorney Abe Martinez. HSM is based in Murfreesboro, Tennessee, and owns and operates nursing homes throughout Texas and the United States. The claims resolved by the settlement are allegations only with no determination of liability.",https://www.justice.gov/usao-sdtx/pr/huntsville-nursing-home-pays-united-states-and-state-texas-5-million-settle-claims
82,Criminal and Civil Enforcement,"October 18, 2017",U.S. Attorney,Middle District of Florida,0,Two Behavioral Health Clinic Operators Plead Guilty To Conspiracy To Commit Over $1 Million In Health Care Fraud,"Jacksonville, FL - Acting United States Attorney W. Stephen Muldrow announces that Shawn Thorpe (30) and Ruben McLain (46), both of Winston Salem, North Carolina, have pleaded guilty to conspiracy to commit healthcare fraud. Each faces a maximum penalty of five years in prison and a fine of up to $250,000. A sentencing date has not yet been set.",https://www.justice.gov/usao-mdfl/pr/two-behavioral-health-clinic-operators-plead-guilty-conspiracy-commit-over-1-million
83,Criminal and Civil Enforcement,"October 17, 2017",U.S. Attorney,Northern District of Illinois,0,U.S. Files Lawsuit Against Husband-And-Wife Owners of Suburban Health Care Company for Allegedly Defrauding Medicare out of Millions of Dollars,CHICAGO - The United States today filed a civil lawsuit against the husband-and-wife owners of a suburban Chicago health care company for allegedly falsely billing Medicare for millions of dollars in unnecessary or nonexistent services.,https://www.justice.gov/usao-ndil/pr/us-files-lawsuit-against-husband-and-wife-owners-suburban-health-care-company-allegedly
84,Criminal and Civil Enforcement,"October 17, 2017",U.S. Attorney,District of New Jersey,0,"Doctor Admits Billing Medicare, Other Insurers $3 Million For Therapy Services Performed By Unqualified Personnel","NEWARK, N.J. - A doctor with offices in Paterson, New Jersey, Passaic, New Jersey, and Elizabeth, New Jersey, today admitted defrauding Medicare and private insurance companies out of $3 million by billing for more than 150,000 physical therapy sessions that were performed by unlicensed and unqualified personnel, Acting U.S. Attorney William Fitzpatrick announced.",https://www.justice.gov/usao-nj/pr/doctor-admits-billing-medicare-other-insurers-3-million-therapy-services-performed
85,Criminal and Civil Enforcement,"October 17, 2017",U.S. Attorney,Western District of Pennsylvania,0,"MedFast Pharmacist Sentenced to Probation, Community Service for Fraud Scheme","PITTSBURGH - A resident of Beaver County, Pennsylvania, has been sentenced in federal court to two years probation and 150 hours of community service on her conviction of conspiracy, Acting United States Attorney Soo C. Song announced today.",https://www.justice.gov/usao-wdpa/pr/medfast-pharmacist-sentenced-probation-community-service-fraud-scheme
86,Criminal and Civil Enforcement,"October 16, 2017",U.S. Attorney,District of New Jersey,0,Three New York Doctors Sentenced To Prison For Taking Bribes In Test-Referral Scheme With New Jersey Clinical Lab,"NEWARK, N.J. - Three doctors were each sentenced today to over two years in prison for taking bribes in connection with a long-running and elaborate test referral scheme operated by Biodiagnostic Laboratory Services LLC (BLS), of Parsippany, New Jersey, its president and numerous associates, Acting U.S. Attorney William E. Fitzpatrick announced.",https://www.justice.gov/usao-nj/pr/three-new-york-doctors-sentenced-prison-taking-bribes-test-referral-scheme-new-jersey
87,Criminal and Civil Enforcement,"October 13, 2017",U.S. Attorney,Middle District of Florida,0,"Jacksonville Cardiovascular Practice Agrees To Pay More Than $440,000 To Resolve False Claims Act Allegations For Failing To Reimburse Government Health Care Programs ","Jacksonville, FL - Acting United States Attorney W. Stephen Muldrow announces that First Coast Cardiovascular Institute, P.A. (""FCCI"") has agreed to pay $448,821.58 to resolve allegations that it violated the False Claims Act by knowingly delaying repayment of more than $175,000 in overpayments owed to Medicare, Medicaid, TRICARE, and the Department of Veterans Affairs.",https://www.justice.gov/usao-mdfl/pr/jacksonville-cardiovascular-practice-agrees-pay-more-440000-resolve-false-claims-act
88,Criminal and Civil Enforcement,"October 13, 2017",U.S. Attorney,Eastern District of Louisiana,0,Marrero Woman Sentenced to One Year Imprisonment for Healthcare Fraud,"Acting U.S. Attorney Duane A. Evans announced that MONICA SYLVEST, age 52, of Marrero, was sentenced today after previously pleading guilty to health care fraud.",https://www.justice.gov/usao-edla/pr/marrero-woman-sentenced-one-year-imprisonment-healthcare-fraud
89,Criminal and Civil Enforcement,"October 11, 2017",U.S. Attorney,Eastern District of North Carolina,0,North Carolina Pharmacist Sentenced to Prison For Medicare and Medicaid Fraud,"GREENVILLE - The United States Attorney's Office for the Eastern District of North Carolina announced that yesterday in federal court, JUSTIN LAWRENCE DANIEL, 35, of Fayetteville, North Carolina, was sentenced to 12 months and a day in federal prison and 3 years of supervised release following his prior guilty plea to Health Care Fraud Conspiracy.  DANIEL was also ordered to make restitution of $1,961,176.56 to the Medicare program and $479,923.50 to the North Carolina Medicaid program.",https://www.justice.gov/usao-ednc/pr/north-carolina-pharmacist-sentenced-prison-medicare-and-medicaid-fraud
90,Criminal and Civil Enforcement,"October 6, 2017",U.S. Attorney,Eastern District of Missouri,0,Former CEO of Benchmark Healthcare Sentenced on Health Care Fraud Charges,"St. Louis, MO - John Mac Sells, 53, of St. Peters, Missouri, was sentenced today to 41 months in prison and ordered to pay $667,201.85 in restitution.",https://www.justice.gov/usao-edmo/pr/former-ceo-benchmark-healthcare-sentenced-health-care-fraud-charges
91,Criminal and Civil Enforcement,"October 4, 2017",U.S. Attorney,Southern District of Texas,0,Four Area Hospitals to Pay Millions to Resolve Ambulance Swapping Allegations,"HOUSTON - Four Houston-area hospitals have agreed to pay $8.6 million to settle allegations they received kickbacks from various ambulance companies in exchange for rights to the hospitals' more lucrative Medicare and Medicaid transport referrals. The hospitals are all affiliated with Hospital Corporation of America (HCA), which is based in Nashville, Tennessee, and include Bayshore Medical Center, Clear Lake Regional Medical Center, West Houston Medical Center and East Houston Regional Medical Center.",https://www.justice.gov/usao-sdtx/pr/four-area-hospitals-pay-millions-resolve-ambulance-swapping-allegations
92,Criminal and Civil Enforcement,"October 3, 2017",U.S. Department of Justice,,0,Doctor Pleads Guilty to Health Care Fraud Conspiracy for Role in $19 Million Detroit Area Medicare Fraud Scheme,A physician pleaded guilty today to conspiracy to commit health care fraud for his role in an approximately $19 million Medicare fraud scheme involving three Detroit area providers.,https://www.justice.gov/opa/pr/doctor-pleads-guilty-health-care-fraud-conspiracy-role-19-million-detroit-area-medicare-fraud
93,Criminal and Civil Enforcement,"October 3, 2017",U.S. Attorney,Northern District of New York,0,Syracuse Area Medical Practice to Pay Nearly $2 Million to Resolve False Claims Act Exposure,"SYRACUSE, NEW YORK - New York Anesthesiology Medical Specialties, P.C. d/b/a New York Spine and Wellness Center (New York Spine & Wellness) agreed today to pay $1,941,850.29 to resolve claims that it improperly billed for moderate sedation services, announced Acting United States Attorney Grant C. Jaquith and New York State Attorney General Eric T. Schneiderman.",https://www.justice.gov/usao-ndny/pr/syracuse-area-medical-practice-pay-nearly-2-million-resolve-false-claims-act-exposure
94,Criminal and Civil Enforcement,"October 2, 2017",U.S. Attorney,Central District of California,0,Owner-Operator of Burbank Clinic that Prescribed Unnecessary Services and Submitted Fraudulent Claims as Part of Scheme to Defraud Medicare Sentenced to 37 Months in Federal Prison ,"LOS ANGELES - The owner-operator of a Burbank medical clinic was sentenced today to 37 months in federal prison on federal healthcare fraud charges for participating in a scheme to defraud Medicare by prescribing unnecessary services and equipment, which often were not even provided.",https://www.justice.gov/usao-cdca/pr/owner-operator-burbank-clinic-prescribed-unnecessary-services-and-submitted-fraudulent
95,Criminal and Civil Enforcement,"September 29, 2017",U.S. Department of Justice,,0,Former Executive of a Tenet Hospital Charged Along With Clinic Owner and Operator in $400 Million Fraud and Bribery Scheme,"A former executive of a Tenet Healthcare Corporation-owned hospital and the owner and operator of an Atlanta-area chain of pre-natal clinics were charged in a superseding indictment that also added additional charges against another former Tenet executive for their alleged roles in an over $400 million fraud and bribery scheme.  The indictment alleges that the scheme victimized the United States government, the Georgia and South Carolina Medicaid Programs and patients of Tenet hospitals.",https://www.justice.gov/opa/pr/former-executive-tenet-hospital-charged-along-clinic-owner-and-operator-400-million-fraud-and
96,Criminal and Civil Enforcement,"September 27, 2017",U.S. Attorney,Northern District of Georgia,0,ANMED Health agrees to pay $7 million to settle False Claims Act allegations,"ATLANTA - AnMed Health, a South Carolina hospital based in Anderson, South Carolina, has agreed to pay over $7 million to resolve allegations that it violated the False Claims Act by submitting false Medicare claims.  The settlement announced today resolves allegations that AnMed Health knowingly disregarded the statutory conditions for submitting claims to the Medicare program for a variety of services, including radiation oncology services, emergency department services, and clinic services.",https://www.justice.gov/usao-ndga/pr/anmed-health-agrees-pay-7-million-settle-false-claims-act-allegations
97,Criminal and Civil Enforcement,"September 27, 2017",U.S. Attorney,Eastern District of New York,0,Amerisourcebergen Specialty Group Pleads Guilty to Distributing Misbranded Drugs and is Sentenced to Pay $260 Million to Resolve Criminal Liability,"Earlier today, at the federal courthouse in Brooklyn, New York, AmerisourceBergen Specialty Group (ABSG), a wholly-owned subsidiary of AmerisourceBergen Corporation (NYSE: ABC), one of the nation's largest wholesale drug companies and number 11 on the Fortune 500 list, pled guilty to illegally distributing misbranded drugs.  ABSG agreed to pay a total of $260 million to resolve criminal liability for its distribution of oncology supportive-care drugs from a facility that was not registered with the Food and Drug Administration (FDA).  The guilty plea and sentencing took place before United States District Judge Nina Gershon.",https://www.justice.gov/usao-edny/pr/amerisourcebergen-specialty-group-pleads-guilty-distributing-misbranded-drugs-and
98,Criminal and Civil Enforcement,"September 27, 2017",U.S. Attorney,District of Connecticut,0,"Norwich Podiatrist Pays $35,000 to Settle Allegations under the False Claims Act","Deirdre M. Daly, United States Attorney for the District of Connecticut, today announced that EDWARD TARKA, a podiatrist with a practice in Norwich, has entered into a civil settlement with the government in which he will pay $35,000 to resolve allegations that he violated the False Claims Act.",https://www.justice.gov/usao-ct/pr/norwich-podiatrist-pays-35000-settle-allegations-under-false-claims-act
99,Criminal and Civil Enforcement,"September 27, 2017",U.S. Attorney,District of New Jersey,0,Adult Daycare Facility Agrees To $2.72 Million Settlement To Resolve Allegations Of Violating False Claims Act,"NEWARK, N.J. - Edison Adult Medical Daycare (Edison), its former owner, Dinesh Patel, and current owners, Daxa Patel and Satish Mehtani, have agreed to pay the United States and the State of New Jersey $2.72 million to resolve allegations that Edison improperly billed and received payments from Medicaid despite Dinesh Patel having been excluded from participating in Medicaid following his 2012 conviction for accepting kickbacks, Acting U.S. Attorney William E. Fitzpatrick announced today.",https://www.justice.gov/usao-nj/pr/adult-daycare-facility-agrees-272-million-settlement-resolve-allegations-violating-false
100,Criminal and Civil Enforcement,"September 27, 2017",U.S. Attorney,Middle District of Tennessee,0,Murfreesboro Podiatrist Convicted Of 16-Month Scheme To Defraud Medicare And Other Health Care Benefit Programs,"Podiatrist John J. Cauthon, 51, of Murfreesboro, Tenn., was convicted today by a federal jury of four counts of health care fraud involving a 16-month scheme to defraud Medicare and other health care benefit programs, announced Donald Q. Cochran, U.S. Attorney for the Middle District of Tennessee.  The convictions came after a two-week trial before United States Chief District Judge Waverly D. Crenshaw, Jr.  Cauthon was also acquitted of three counts of health care fraud.  ",https://www.justice.gov/usao-mdtn/pr/murfreesboro-podiatrist-convicted-16-month-scheme-defraud-medicare-and-other-health
101,Criminal and Civil Enforcement,"September 22, 2017",U.S. Department of Justice,,0,Drug Maker Aegerion Agrees to Plead Guilty; Will Pay More Than $35 Million to Resolve Criminal Charges and Civil False Claims Allegations,"Aegerion Pharmaceuticals Inc., a Cambridge, Massachusetts-based subsidiary of Novelion Therapeutics Inc., has agreed to plead guilty to charges relating to its prescription drug, Juxtapid, the Justice Department announced today. ",https://www.justice.gov/opa/pr/drug-maker-aegerion-agrees-plead-guilty-will-pay-more-35-million-resolve-criminal-charges-and
102,Criminal and Civil Enforcement,"September 22, 2017",U.S. Department of Justice,,0,Former Clinical Psychologist Sentenced to 25 Years in Prison for Role in $550 Million Social Security Fraud Scheme,A former Kentucky clinical psychologist was sentenced today to 25 years in prison for his role in a scheme to fraudulently obtain more than $550 million in federal disability payments from the Social Security Administration (SSA) for thousands of claimants.,https://www.justice.gov/opa/pr/former-clinical-psychologist-sentenced-25-years-prison-role-550-million-social-security-fraud
103,Criminal and Civil Enforcement,"September 22, 2017",U.S. Attorney,District of Connecticut,0,Stamford Dental Office Manager Sentenced to Prison for Defrauding Insurance Companies,"Deirdre M. Daly, United States Attorney for the District of Connecticut, announced that ELENA ILIZAROV, 45, of Stamford, was sentenced today by U.S. District Judge Victor A. Bolden in Bridgeport to 12 months and one day of imprisonment, followed by three years of supervised release, for using an identity theft victim's personal identifying information to submit fraudulent bills to private insurance companies offering dental insurance.",https://www.justice.gov/usao-ct/pr/stamford-dental-office-manager-sentenced-prison-defrauding-insurance-companies
104,Criminal and Civil Enforcement,"September 21, 2017",U.S. Attorney,Eastern District of Louisiana,0,Owner and Healthcare Company Sentenced for Conspiracy to Commit Healthcare Fraud and Conspiracy to Pay and Receive Illegal Kickbacks,"Acting U.S. Attorney Duane A. Evans announced that LISA CRINEL age 52; of New Orleans, and PCAH, INC. a/k/a PRIORITY CARE AT HOME, INC. d/b/a ABIDE HOME CARE SERVICES INC. (""ABIDE""), were sentenced today for their roles in approximately $30,052,295 in Medicare fraud.",https://www.justice.gov/usao-edla/pr/owner-and-healthcare-company-sentenced-conspiracy-commit-healthcare-fraud-and
105,Criminal and Civil Enforcement,"September 20, 2017",U.S. Attorney,Eastern District of North Carolina,0,Nurse Practitioner Admits to Receiving Kickbacks for Signing Orders for Medicaid Services,"RALEIGH - The United States Attorney Office for the Eastern District of North Carolina, John Stuart Bruce, announced that today in federal court, CHRISTINE HICKS THOMAS, 62, of Murfreesboro, North Carolina, pleaded guilty to Illegal Remunerations.  Under the terms of the plea agreement, THOMAS faces up to 5 years in prison, $25,000 in fines, and 3 years of supervised release.  Under additional terms discussed in court, THOMAS agreed to surrender her nursing license, to surrender any interest she has in companies that bill the government for health care services, and to be permanently excluded from Medicare and Medicaid programs.",https://www.justice.gov/usao-ednc/pr/nurse-practitioner-admits-receiving-kickbacks-signing-orders-medicaid-services
106,Criminal and Civil Enforcement,"September 20, 2017",U.S. Attorney,District of South Carolina,0,Wellford Woman Indicted for Forged Prescriptions,"Columbia, South Carolina ---- United States Attorney Beth Drake stated today that Felicia L. Prysock, age 41, of Wellford, South Carolina, was charged in a thirty-count Indictment by a Grand Jury in Columbia for Aggravated Identity Theft, a violation of Title 18, United States Code, � 1028A; False Statements Related to Health Care Matters, a violation of Title 18, United States Code, � 1035(a)(2); and Obtaining a Controlled Substance by Fraud, a violation of Title 21, United States Code, � 843(a)(3).",https://www.justice.gov/usao-sc/pr/wellford-woman-indicted-forged-prescriptions
107,Criminal and Civil Enforcement,"September 19, 2017",U.S. Attorney,District of Minnesota,0,Health Care Business Owners Plead Guilty To Fraud And Tax Charges On Eve Of Trial,"Acting United States Attorney Gregory G. Brooker today announced the guilty pleas of three defendants for their involvement in a years-long, multi-million dollar heath care fraud and tax conspiracy. THURLEE BELFREY, 52, ROYLEE BELFREY, 52, and LANORE BELFREY, 42, pleaded guilty on September 14, 2017, before Senior U.S. District Judge Ann D. Montgomery in Minneapolis, Minn. THURLEE BELFREY pleaded guilty to conspiracy to defraud the federal-state Medicaid program and failing to pay over taxes withheld from employees' pay. ROYLEE BELFREY pleaded guilty to two counts of failure to pay over taxes withheld from employees' pay. LANORE BELFREY pleaded guilty to conspiring to evade personal income taxes.",https://www.justice.gov/usao-mn/pr/health-care-business-owners-plead-guilty-fraud-and-tax-charges-eve-trial
108,Criminal and Civil Enforcement,"September 19, 2017",U.S. Attorney,District of Columbia,0,Owner of Durable Medical Equipment Company Pleads Guilty to Health Care Fraud,"WASHINGTON - Emeka H. Chijioke, 40, formerly of Atlanta, Ga., and Nigeria, pled guilty today to a federal charge of health care fraud stemming from a scheme in which he defrauded the District of Columbia's Medicaid program out of more than $500,000.",https://www.justice.gov/usao-dc/pr/owner-durable-medical-equipment-company-pleads-guilty-health-care-fraud
109,Criminal and Civil Enforcement,"September 19, 2017",U.S. Attorney,Northern District of Texas,0,Garland Woman Admits Role in Health Care Fraud Conspiracy,"DALLAS, Texas - Latecia P. Hill, 51, of Garland, Texas, pleaded guilty today, before U.S. Magistrate Judge Paul D. Stickney, to one count of conspiracy to commit health care fraud stemming from a scheme to defraud Medicare through the submission of false claims for hearing related services. The announcement was made today by U.S. Attorney John Parker of the Northern District of Texas.",https://www.justice.gov/usao-ndtx/pr/garland-woman-admits-role-health-care-fraud-conspiracy 
110,Criminal and Civil Enforcement,"September 15, 2017",U.S. Department of Justice,,0,Owner of Two New York Medical Clinics Sentenced to 84 Months for Her Role in $55 Million Health Care Fraud Scheme,"The owner of two Brooklyn, New York, medical clinics was sentenced today to 84 months in prison for her role in a $55 million health care fraud scheme.",https://www.justice.gov/opa/pr/owner-two-new-york-medical-clinics-sentenced-84-months-her-role-55-million-health-care-fraud
111,Criminal and Civil Enforcement,"September 14, 2017",U.S. Department of Justice,,0,"New Orleans Woman Convicted of Conspiracy, Identity Theft and False Statement Charges for Role in $2.1 Million Medicare Kickback Scheme","On Tuesday, a federal jury found a New Orleans woman guilty of conspiracy, identity theft and false statements charges for her role in an approximately $2.1 million Medicare kickback scheme.",https://www.justice.gov/opa/pr/new-orleans-woman-convicted-conspiracy-identity-theft-and-false-statement-charges-role-21
112,Criminal and Civil Enforcement,"September 14, 2017",U.S. Attorney,Southern District of Ohio,0,Couple Sentenced for More Than $1 Million in Health Care Fraud,"COLUMBUS, Ohio - Riyad Altallaa, 52, and Muna Alnoubani, 50, both of Hilliard, were each sentenced in U.S. District Court today for conspiracy to commit health care fraud. Altallaa was sentenced to 48 months in prison and Alnoubani was sentenced to 36 months of probation.",https://www.justice.gov/usao-sdoh/pr/couple-sentenced-more-1-million-health-care-fraud
113,Criminal and Civil Enforcement,"September 13, 2017",U.S. Department of Justice,,0,New York Hospital Operator Agrees to Pay $4 Million to Settle Alleged False Claims Act Violations Arising from Improper Payments to Physicians,"MediSys Health Network Inc., which owns and operates Jamaica Hospital Medical Center and Flushing Hospital and Medical Center, two hospitals in Queens, New York, has agreed to pay $4 million to settle allegations that it violated the False Claims Act by engaging in improper financial relationships with referring physicians, the Justice Department announced today. ",https://www.justice.gov/opa/pr/new-york-hospital-operator-agrees-pay-4-million-settle-alleged-false-claims-act-violations
114,Criminal and Civil Enforcement,"September 13, 2017",U.S. Attorney,Northern District of Texas,0,Doctor Convicted of $50 Million Medicare Fraud Scheme Sentenced to 200 Months in Federal Prison,"DALLAS - Noble U. Ezukanma, 57, of Fort Worth, Texas, was sentenced today by U.S. District Judge Jane Boyle to 200 months in federal prison and ordered to pay $34,003,151.24 in restitution for his role in an over $50 million Medicare fraud scheme, announced U.S. Attorney John Parker of the Northern District of Texas.",https://www.justice.gov/usao-ndtx/pr/doctor-convicted-50-million-medicare-fraud-scheme-sentenced-200-months-federal-prison
