,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
71,Criminal and Civil Enforcement,"October 31, 2011",U.S. Attorney,Southern District of New York,-999,Manhattan U.S. Attorney Recovers $70 Million In Medicaid False Claims Act Lawsuit Against," New York City<br>Preet Bharara, the United States Attorney for the Southern District of New York, announced today that the United States has settled a civil health care False Claims Act lawsuit it filed in January 2011 against the City of New York (the ""City"") for $70 million. The lawsuit alleges that the City improperly administered the Medicaid personal care services program by authorizing personal care services for Medicaid beneficiaries without the legally required assessments and approvals. The lawsuit further alleges that between 2000 and 2010, the United States paid tens of millions of dollars in reimbursements for these services. The settlement was approved yesterday and entered in Manhattan federal court today by U.S. District Court Judge Jed S. Rakoff.</br>",https://www.justice.gov/usao/nys/pressreleases/October11/pcssettlementpr.pdf
72,Criminal and Civil Enforcement,"October 31, 2011",U.S. Attorney,Southern District of Indiana,-999,United States Attorney Hogsett Announces Conviction Of Fort Wayne Woman For Health Care Fraud,"INDIANAPOLIS - Joseph H. Hogsett, United States Attorney for the Southern District of Indiana, announced today that Kateen Morris, 44, of Fort Wayne, was sentenced to 12 months in prison and ordered to pay nearly $400,000 in restitution to Hoosier taxpayers by U.S. District Judge William T. Lawrence following her guilty plea to health care fraud. Hogsett also announced that federal law enforcement agents have already recovered $337,999.75 in ill-gotten gains from Morris as part of their investigation.",https://www.justice.gov/usao/ins/press_releases/Pressrelease11/10_31_FortWayne.pdf
73,Criminal and Civil Enforcement,"October 31, 2011",U.S. Department of Justice,,-999,Owner of Houston Health Care Company Sentenced to 41 Months in Prison in Connection with $1.3 Million Medicare Fraud Scheme,"WASHINGTON - An owner and operator of a Houston durable medical equipment (DME) company was sentenced today in Houston federal court to 41 months in prison for his role in a Medicare fraud scheme, announced the Department of Justice, the FBI and the Department of Health and Human Services.",https://www.justice.gov/opa/pr/2011/October/11-crm-1428.html
74,Criminal and Civil Enforcement,"October 28, 2011",U.S. Attorney,Southern District of Texas,-999,Local Doctor Gets 11+ Years in Health Care Fraud Scheme,"HOUSTON - Houston doctor Christina Joy Clardy, 57, has been sentenced to 135 months in federal prison for her role in a massive health care fraud conspiracy that billed the federal Medicare and Texas Medicaid programs for $45,039,230 over a two-and-a-half-year period, United States Attorney Kenneth Magidson announced today. Clardy was sentenced just a short while ago in federal court in Houston.",https://www.justice.gov/usao/txs/1News/Releases/2011%20October/111028%20Clardy.htm
75,Criminal and Civil Enforcement,"October 27, 2011",U.S. Attorney,Southern District of Texas,-999,Houston Chiropractor Pleads Guilty to Health Care Fraud Conspiracy,"HOUSTON - Justina Okehie aka Dr. Tina Collins, 55, of Richmond, Texas, has pleaded guilty to one count of conspiracy to commit health care fraud, United States Attorney Kenneth Magidson announced today.",https://www.justice.gov/usao/txs/1News/Releases/2011%20October/111027%20Okehie.htm
76,Criminal and Civil Enforcement,"October 27, 2011",U.S. Attorney,Central District of California,-999,Authorities Arrest 16 Linked to $18 Million Health Care Fraud Scheme Involving Bogus Prescriptions for Expensive Anti-Psychotic Drugs,"LOS ANGELES - Sixteen people associated with a Glendale medical clinic, including a doctor and the owners of a San Marino pharmacy, were arrested this morning on criminal charges related to an $18 million scheme to defraud Medicare and Medi-Cal by, among other things, fraudulently prescribing expensive anti-psychotic medications, and then re-billing the government for those drugs over and over.",https://www.justice.gov/usao/cac/pressroom/pr2011/157.html
77,Criminal and Civil Enforcement,"October 27, 2011",U.S. Department of Justice,,-999,California-Based DFine Inc. to Pay U.S. More Than $2.3 Million to Settle Claims That Company Paid Kickbacks to Physicians,"WASHINGTON -   DFine Inc. of San Jose, Calif., has agreed to pay the United States $2.39 million to resolve allegations under the False Claims Act (FCA) that the company paid kickbacks to induce physicians to use certain of the company's devices that are used in treating spinal fractures, the Justice Department announced today.",https://www.justice.gov/opa/pr/2011/October/11-civ-1409.html
78,Criminal and Civil Enforcement,"October 26, 2011",U.S. Department of Justice,,-999,California-Based DFine Inc. to Pay U.S. More Than $2.3 Million to Settle Claims That Company Paid Kickbacks to Physicians,"WASHINGTON -   DFine Inc. of San Jose, Calif., has agreed to pay the United States $2.39 million to resolve allegations under the False Claims Act (FCA) that the company paid kickbacks to induce physicians to use certain of the company's devices that are used in treating spinal fractures, the Justice Department announced today.",https://www.justice.gov/opa/pr/2011/October/11-civ-1409.html
79,Criminal and Civil Enforcement,"October 24, 2011",U.S. Attorney,Middle District of Florida,-999,Major Principals of DME Company Sentenced for Medicare and Medicaid Fraud,"TAMPA, FL-U.S. Attorney Robert E. O'Neill announces that U.S. District Judge Virginia Hernandez Covington sentenced Gregory Bane (41, Valrico), the vice president for operations and IT manager of Bane Medical Services and Oxygen and Respiratory Therapy to three years in federal prison for conspiracy to commit health care fraud, health care fraud, and submitting false claims. Tracy Bane (41, Valrico), the billing supervisor, was sentenced to six months in federal prison, and 18 months of house arrest for conspiracy to commit health care fraud, health care fraud, and submitting false claims.",https://www.fbi.gov/tampa/press-releases/2011/major-principals-of-dme-company-sentenced-for-medicare-and-medicaid-fraud
80,Criminal and Civil Enforcement,"October 21, 2011",U.S. Department of Justice,,-999,Pfizer to Pay $14.5 Million for Illegal Marketing of Drug Detrol,"WASHINGTON - American pharmaceutical company Pfizer Inc. has agreed to pay $14.5 million to resolve False Claims Act allegations related to its marketing of the drug Detrol, the Justice Department announced today.  The settlement resolves the last of a group of 10 qui tam, or whistleblower, suits that were filed in the District of Massachusetts and two other districts, beginning in 2003.  The other nine suits were settled or dismissed in 2009 as part of the government's global resolution with Pfizer, under which the company agreed to pay $2.3 billion dollars to resolve civil claims and criminal charges regarding multiple drugs.",https://www.justice.gov/opa/pr/2011/October/11-civ-1389.html
81,Criminal and Civil Enforcement,"October 20, 2011",U.S. Attorney,Southern District of New York,-999,"Twenty-Four Defendants Charged In Health Care Billing Scams That Defrauded Insurance Companies, Medicare, And Medicaid Out Of Millions Of Dollars","Preet Bharara, the United States Attorney for the Southern District of New York, Janice K. Fedarcyk, the Assistant Director-in-Charge of the New York Office of the Federal Bureau of Investigation (""FBI""), Raymond W. Kelly, the Police Commissioner of the City of New York (""NYPD""), Thomas O'Donnell, the Special Agent-in-Charge of the New York Office of the Inspector General, Department of Health and Human Services (""HHS""), and Benjamin M. Lawsky, the Superintendent of the New York Department of Financial Services (""NY DFS""), announced today the unsealing of three separate Indictments, charging 24 defendants with health care fraud. Two of the Indictments charge a total of 22 defendants with participating in fraudulent billing scams that caused no-fault insurance carriers to pay out millions of dollars in reimbursements for medical treatments that were never provided to patients or that were medically unnecessary.",https://www.justice.gov/usao/nys/pressreleases/October11/smirnovkaplankaykovhcfarrestspr.pdf
82,Criminal and Civil Enforcement,"October 20, 2011",U.S. Attorney,Western District of North Carolina,-999,Charlotte Woman Sentenced To 92 Months In Prison For Medicaid Fraud,"CHARLOTTE, N.C. - Sarah Lavonne Willis, 49, of Charlotte, was sentenced on Monday, October 17, 2011, to serve 92 months in federal prison, to be followed by three years of supervised release for committing healthcare fraud, money laundering, failure to file tax returns, and possession of a firearm by a convicted felon, announced Anne M. Tompkins, U.S. Attorney for the Western District of North Carolina. U.S. District Judge Max O. Cogburn, Jr. also ordered Willis to pay restitution in the amount of $1,085,041.78 to the North Carolina Medicaid Program and $145,197 to the Internal Revenue Service.",https://www.justice.gov/usao/ncw/press/willis1.html
83,Criminal and Civil Enforcement,"October 20, 2011",U.S. Attorney,Western District of North Carolina,-999,Owner Of Charlotte Health Care Company Sentenced To Prison For $1.9 Million Medicaid Fraud,"CHARLOTTE, N.C. - The owner of a Charlotte mental and behavioral health services company was sentenced on Tuesday, October 18, 2011, to serve 15 months in federal prison, to be followed by three years of supervised release for his role in a Medicaid fraud scheme, announced Anne M. Tompkins, U.S. Attorney for the Western District of North Carolina.",https://www.justice.gov/usao/ncw/press/hope.html
84,Criminal and Civil Enforcement,"October 19, 2011",U.S. Department of Justice,,-999,Miami-Area Halfway House Owner Pleads Guilty to Fraud and Kickback Scheme,"WASHINGTON - The owner and president of a Miami-area halfway house company pleaded guilty today for her role in a kickback scheme that funneled patients to a fraudulent mental health provider, American Therapeutic Corporation (ATC), and its related company, the American Sleep Institute (ASI), announced the Department of Justice, FBI and Department of Health and Human Services (HHS).",https://www.justice.gov/opa/pr/2011/October/11-crm-1378.html
85,Criminal and Civil Enforcement,"October 19, 2011",U.S. Attorney,Southern District of Indiana,-999,"United States Attorney's Office Recovers $578,820 From Louisville Company In Indiana Health Care Fraud Case","JEFFERSONVILLE - Joseph H. Hogsett, United States Attorney, announced today that civil claims against Premier Home Care, a durable medical equipment provider operating in southern Indiana, as well as central and southeastern Kentucky, have been resolved. Premier has agreed to pay $578,820 to the United States and $21,180 to the State of Indiana, more than twice the estimated damages resulting from the fraudulent acts.",https://www.justice.gov/usao/ins/press_releases/Pressrelease11/Premier.20111019.pdf
86,Criminal and Civil Enforcement,"October 18, 2011",U.S. Attorney,District of Maine,-999,Kittery Respiratory Therapist and Business Plead Guilty to Health Care Fraud Offenses,"Portland, Maine -- United States Attorney Thomas E. Delahanty II announced today that Seacoast Sleep Solutions, LLC, and its President, Peter Enzinger, of Kittery, each pled guilty in U.S. District Court in Portland to committing health care fraud.",https://www.justice.gov/usao/me/news_releases/news/20111018_seacoast_sleep_solutions_enzinger_plead_guilty.pdf
87,Criminal and Civil Enforcement,"October 18, 2011",U.S. Department of Justice,,-999,FDA Chemist Pleads Guilty to Using Insider Information to Trade on Pharmaceutical Stocks Resulting in Almost $4 Million in Profits,"WASHINGTON - A Food and Drug Administration chemist pleaded guilty today before U.S. District Court Judge Deborah K. Chasanow in the District of Maryland to one count of securities fraud and one count of making false statements, related to a $3.7 million insider trading scheme that spanned nearly five years.",https://www.justice.gov/opa/pr/2011/October/11-crm-1373.html
88,Criminal and Civil Enforcement,"October 15, 2011",U.S. Attorney,Southern District of Indiana,-999,Hogsett Announces Indianapolis Man Charged With Medicaid Fraud,"INDIANAPOLIS - Joseph H. Hogsett, United States Attorney, announced today that Ahmed Mohamed Abugroon, 56, of Indianapolis, Indiana, was charged with health care fraud\ following an investigation by the Federal Bureau of Investigation and the Indiana Attorney General's Medicaid Fraud Control Unit.",https://www.justice.gov/usao/ins/press_releases/Pressrelease11/Abugroon.20111015.pdf
89,Criminal and Civil Enforcement,"October 14, 2011",U.S. Department of Justice,,-999,"Montgomery, Alabama, Woman Pleads Guilty to Two Tax Fraud and Identity Theft Conspiracies - Multi-Million Dollar Fraud Schemes Used Stolen Information of Medicaid Recipients","WASHINGTON - Veronica Dale, a resident of Montgomery, Ala., pleaded guilty today to two tax fraud and identity theft conspiracies, the Justice Department and the Internal Revenue Service (IRS) announced.   In addition to pleading guilty to two counts of conspiracy to defraud the government with respect to claims, Dale pleaded guilty to two counts of filing false, fictitious or fraudulent claims with the United States; two counts of theft of government money, property or records; one count of wire fraud; and one count of aggravated identity theft. ",https://www.justice.gov/opa/pr/2011/October/11-tax-1366.html
90,Criminal and Civil Enforcement,"October 14, 2011",U.S. Attorney,Middle District of Louisiana,-999,Jury Convicts Former Director Of The Louisiana Governor's Program On Abstinence Of Mail Fraud,"BATON ROUGE, LA - United States Attorney Donald J. Cazayoux, Jr. announced that a federal jury has returned a guilty verdict against Gail Ray Dignam, age 64, currently of Diamondhead, Mississippi, and formerly of Baton Rouge, convicting the defendant of two counts of mail fraud. The verdict followed a three-day trial before United States District Judge James J. Brady.",https://www.justice.gov/usao/lam/press/press1110.html
91,Criminal and Civil Enforcement,"October 13, 2011",U.S. Department of Justice,,-999,"Owners of Fraudulent Lakeland, Florida, Physical Therapy Company Sentenced to 42 and 46 Months in Prison","WASHINGTON - Miami-area residents Angel Gonzalez and Jorge Zamora, who were the owners and operators of a fraudulent physical therapy company in Lakeland, Fla., were sentenced yesterday and today to 42 months in prison and 46 months in prison, respectively, for their leading roles in a scheme to defraud Medicare, announced the Department of Justice, the FBI and the Department of Health and Human Services.  ",https://www.justice.gov/opa/pr/2011/October/11-crm-1363.html
92,Criminal and Civil Enforcement,"October 13, 2011",U.S. Attorney,Central District of California,-999,Grand Jury Indicts 14 in L.A.-Based OxyContin Ring that Allegedly Distributed Over 1 Million Pills of the Highly Addictive Painkillers,LOS ANGELES - Federal and state authorities this morning arrested 10 defendants - including two doctors - who are named in a federal indictment that alleges members of a drug trafficking organization illegally obtained and distributed more than 1 million OxyContin pills obtained largely through fraud against public insurance programs such as Medicare.,https://www.justice.gov/usao/cac/pressroom/pr2011/147.html
93,Criminal and Civil Enforcement,"October 13, 2011",U.S. Attorney,Middle District of Louisiana,-999,Sixth Sentenced For Scheme To Defraud Medicare,"BATON ROUGE, LA - United States Attorney Donald J. Cazayoux, Jr., announced today that Chief United States District Judge Brian Jackson sentenced Ray Kirt, 45, a resident of New Iberia, Louisiana. Kirt was sentenced to serve forty-two months in prison, to pay restitution of $1,063,873 to Medicare, to forfeit the gross proceeds of his scheme to defraud Medicare, and to three years supervised release after imprisonment. Kirt had previously pled guilty to two counts of health care fraud. ",https://www.justice.gov/usao/lam/press/press1110.html
94,Criminal and Civil Enforcement,"October 12, 2011",U.S. Department of Justice,,-999,Owner of Houston Health Care Company Sentenced To 33 Months in Prison for Medicare Fraud,"WASHINGTON - The owner and operator of a Houston durable medical equipment (DME) company was sentenced yesterday in Houston federal court to 33 months in prison for his role in a Medicare fraud scheme, announced the Department of Justice, the FBI and the Department of Health and Human Services.",https://www.justice.gov/opa/pr/2011/October/11-crm-1352.html
95,Criminal and Civil Enforcement,"October 12, 2011",U.S. Attorney,Eastern District of Pennsylvania,-999,Hospice Owner Charged In Health Care Fraud Scheme,"PHILADELPHIA - An indictment1 was unsealed today charging Matthew Kolodesh, a/k/a ""Matvei Kolodech"", with conspiracy to defraud Medicare of more than $14 million through his home hospice business, announced United States Attorney Zane David Memeger. Kolodesh was arrested this morning.",https://www.justice.gov/usao/pae/News/2011/Oct/kolodesh_release.pdf
96,Criminal and Civil Enforcement,"October 11, 2011",U.S. Attorney,Southern District of Florida,-999,Twenty-Four Indicted In Oxycodone Trafficking And Health Care Fraud Scheme,"Wifredo A. Ferrer, United States Attorney for the Southern District of Florida, Mark R. Trouville, Special Agent in Charge, Drug Enforcement Administration, Christopher B. Dennis, Special Agent in Charge, Health and Human Services, Office of Inspector General, Jos� A. Gonzalez, IRS Special Agent in Charge, Director James K. Loftus, Miami-Dade Police Department, Al Lamberti, Sheriff, Broward Sheriff's Office, and H. Frank Farmer, M.D., State Surgeon General, Florida Department of Health (DOH), announced the unsealing of a federal indictment charging twenty four defendants for their participation in, among other things, conspiracy to distribute oxycodone and oxymorphone, and conspiracy to defraud Medicare. Twenty-one of the defendants, including a doctor, a pharmacist and two pain clinic operators are currently in custody after a multi-agency takedown was executed early this morning. Three defendants, Hattie Mae Green, Eliezer Salgado and Ronald Regains, remain at large.",https://www.justice.gov/usao/fls/PressReleases/111011-02.html
97,Criminal and Civil Enforcement,"October 11, 2011",U.S. Attorney for the District of Minnesota,,-999,Home Health Care Agency Owner Pleads Guilty To Aggravated Identity Theft Related To Health Care Fraud,"MINNEAPOLIS-Recently in federal court, the operator of Universal Home Health, a home health care agency located in Golden Valley, pleaded guilty to an offense related to defrauding Medicaid. On October 7, 2011, Mustafa Hassan Mussa, age 56, of Minnetonka, pleaded guilty to one count of aggravated identity theft. Mussa, who was charged on August 18, 2011, entered his plea before United States District Court Judge Susan Richard Nelson.",https://www.justice.gov/usao/mn/press/oct010.pdf
98,Criminal and Civil Enforcement,"October 7, 2011",U.S. Attorney,Eastern District of Arkansas,-999,Former Medical Equipment Supplier Pleads Guilty To Health Care Fraud,"Little Rock - Christopher R. Thyer, United States Attorney for the Eastern District of Arkansas, announced today the guilty plea of Archibong Edem-Effoing, age 58, of Houston, Texas. Edem-Effoing pled guilty to one count of health care fraud in violation of Title 18, United States Code, Section 1347. At the plea hearing held before United States District Judge Brian S. Miller, Edem-Effoing admitted that no later than December 22, 2007 and continuing through March 1, 2009, he engaged in a scheme to defraud Medicare by stealing the identity of a young Nigerian which he then used to apply for a Medicare Durable Medical Equipment (DME) supplier number. After receiving the DME number, he billed Medicare for arthritis kits and power wheelchairs that, in some cases, were not ordered by a physician, and which in other cases were never delivered.",https://www.justice.gov/usao/are/news/2011/October/Edemeffoing_plea_HCF_100711.html
99,Criminal and Civil Enforcement,"October 7, 2011",U.S. Department of Justice,,-999,Detroit-Area Clinic Owner Sentenced to 10 Years in Prison for Role in $9.1 Million Medicare Fraud Scheme,"WASHINGTON - Martin Tasis was sentenced today to 10 years in prison for his leading role in a $9.1 million Detroit-area Medicare fraud scheme, announced the Department of Justice, the FBI and the Department of Health and Human Services.",https://www.justice.gov/opa/pr/2011/October/11-crm-1338.html
100,Criminal and Civil Enforcement,"October 6, 2011",U.S. Attorney,Eastern District of Pennsylvania,-999,King of Prussia Man Indicted on Health Care Fraud and Aggravated Identity Theft Charges,"Elissa Jo Benoit was charged today by indictment with a total of 75 counts involving health care fraud, aggravated identity theft, aiding and abetting the distribution of controlled substances and distribution of controlled substances by a person at least 18 years of age to persons under 21 years of age, announced United States Attorney Zane David Memeger.",https://www.justice.gov/usao/pae/News/2011/Oct/benoit_release.pdf
101,Criminal and Civil Enforcement,"October 5, 2011",U.S. Attorney,Western District of North Carolina,-999,Charlotte Woman Pleads Guilty To Scheme To Defraud Medicaid And Money Laundering,"CHARLOTTE, N.C. - Joye Strong, 43, of Charlotte, pled guilty today to money laundering and defrauding Medicaid through her company, Advocating for America, LLC, announced Anne M. Tompkins, U.S. Attorney for the Western District of North Carolina. Joining U. S. Attorney Tompkins in making today's announcement is Attorney General Roy Cooper, who oversees the North Carolina Medicaid Investigations Unit (MIU).",https://www.justice.gov/usao/ncw/press/strong.html
102,Criminal and Civil Enforcement,"October 5, 2011",U.S. Department of Justice,,-999,Johnson & Johnson Subsidiary Scios Pleads Guilty to Misbranding Heart Failure Drug Natrecor,"SAN FRANCISCO - Scios Inc., a subsidiary of pharmaceutical giant Johnson & Johnson, pleaded guilty today to a misdemeanor violation of the Food, Drug and Cosmetic Act (FDCA) for introducing into interstate commerce its heart failure drug, Natrecor, for a use that was not approved by the Food and Drug Administration (FDA), the Justice Department announced.   The district court also sentenced Scios, which is based in Fremont, Calif., to pay an $85 million criminal fine in accordance with the plea agreement between Scios and the United States.",https://www.justice.gov/opa/pr/2011/October/11-civ-1323.html
103,Criminal and Civil Enforcement,"October 5, 2011",U.S. Attorney,Southern District of New York,-999,"Manhattan U.S. Attorney Recovers $995,000 in Damages in Health Care Fraud Lawsuit against Columbia University and New York Presbyterian Hospital","NEW YORK - Preet Bharara, the United States Attorney for the Southern District of New York, announced today that the United States has filed, and simultaneously settled, a civil health care fraud lawsuit against The Trustees of Columbia University (""Columbia""), New York Presbyterian Hospital (""Presbyterian Hospital""), and Dr. Erik Goluboff (""Dr. Goluboff""). The complaint, filed along with the settlement, alleges that Columbia, Presbyterian Hospital, and Dr. Goluboff fraudulently caused Medicare to be over-billed for urological procedures and billed for urological tests that were medically unnecessary. The settlement was approved October 4, 2011, in Manhattan federal court by U.S. District Court Judge Leonard B. Sand, and requires Columbia to pay $995,000 in civil damages under the False Claims Act.",https://www.justice.gov/usao/nys/pressreleases/October11/trusteesofcolumbiaunivnypresbyterianhospitalanddrgoluboffsettlementpr.pdf
104,Criminal and Civil Enforcement,"October 5, 2011",U.S. Attorney,Southern District of Indiana,-999,Terre Haute Pharmacist Sentenced For Healthcare Fraud And Money Laundering,"TERRE HAUTE - United States Attorney Joseph H. Hogsett announced that John D. Love, 54, of Brazil, Ind., was sentenced today to 51 months of imprisonment for healthcare fraud and money laundering. This follows an investigation by the U.S. Department of Health and Human Services, Office of Inspector General, the Internal Revenue Service, the Federal Bureau of Investigation, and Indiana Attorney General Greg Zoeller's Medicaid Fraud Enforcement Unit.",https://www.justice.gov/usao/ins/press_releases/Pressrelease11/Love.John.20111005.pdf
105,Criminal and Civil Enforcement,"October 3, 2011",U.S. Attorney,Northern District of Illinois,-999,Attorney and Former Edgewater Hospital Owner Indicted for Allegedly Lying and Obstructing Justice to Impede U.S. and Bank Efforts to Collect Judgments Totaling More Than $188 Million,"CHICAGO - An Indiana attorney was arrested today in Florida on federal charges alleging that he and his onetime client, the former owner and chief executive of the bankrupt Edgewater Hospital and Medical Center in Chicago, committed perjury and obstruction of justice to thwart efforts by the government and a bank creditor to collect civil judgments totaling approximately $188 million involving fraud that resulted in Edgewater's collapse.",https://www.justice.gov/usao/iln/pr/chicago/2011/pr1003_01.pdf
106,Criminal and Civil Enforcement,"September 30, 2011",U.S. Attorney,Eastern District of Arkansas,-999,Pine Bluff Doctor Sentenced In Health Care Fraud And Misbranding Case,"Little Rock - Christopher R. Thyer, United States Attorney for the Eastern District of Arkansas and Patrick J. Holland, Special Agent in Charge of the Food and Drug Administration's Office of Criminal Investigations for the Kansas City Field Office, announced Kelly Dean Shrum, age 43, a Doctor of Osteopathic Medicine who practiced as an obstetrician-gynecologist in Pine Bluff, Arkansas in 2008 and 2009 was sentenced by the Honorable James M. Moody to five years probation on each count of his conviction to be served concurrently. He was ordered to serve 200 hours community service each year of his probation. He was also ordered to pay $204,194.49 restitution and to forfeit $75,000 of proceeds from the health care fraud.",https://www.justice.gov/usao/are/news/2011/September/Shrum_sent_093011.html
107,Criminal and Civil Enforcement,"September 30, 2011 - U.S. Attorney",Southern District of Georgia,,-999,Miami Man Sentenced to More Than 11 Years In Prison On Multi-Million Dollar Medicare Fraud Scheme,"SAVANNAH, GA - Alfredo Rasco, 52, from Miami, Florida was sentenced on Wednesday by United States District Court Judge William T. Moore, Jr. to 133 months in prison for his role in defrauding Medicare of approximately $4 million.  Rasco's wife, Niurka Rasco, 50, was also sentenced on Wednesday to 3 years probation for her role in the scheme.",https://www.justice.gov/usao/gas/pr/2011/52Rasco.pdf
108,Criminal and Civil Enforcement,"September 30, 2011",U.S. Department of Justice,,-999,Louisiana-Based LHC Group Inc. Agrees to Pay U.S. $65 Million to Resolve False Claims Act Allegations,"WASHINGTON - LHC Group Inc. has agreed to pay $65 million, plus interest, to the federal government to resolve allegations that it violated the False Claims Act for false home healthcare billings to the Medicare, TRICARE and Federal Employees Health Benefits programs, the Justice Department announced today.   The company also agreed to be bound by the terms of a Corporate Integrity Agreement with the Department of Health and Human Services - Office of Inspector General.",https://www.justice.gov/opa/pr/2011/September/11-civ-1299.html
109,Criminal and Civil Enforcement,"September 29, 2011",U.S. Attorney,District of Rhode Island,-999,"Nationwide Supplier Of Medical Equipment To Plead Guilty In R.I. To Health Care Fraud, Money Laundering & Selling Adulterated And Misbranded Medical Devices","PROVIDENCE, R.I. - An Illinois businessman has agreed to plead guilty in U.S. District Court in Providence, R.I., to a five-count Information charging him with health care fraud; the introduction of an adulterated and misbranded medical device into interstate commerce; and money laundering, it was announced by U.S. Attorney Peter F. Neronha.",https://www.justice.gov/usao/ri/news/2011/sept2011/winner.html
110,Criminal and Civil Enforcement,"September 29, 2011",U.S. Attorney,Southern District of Texas,-999,Jury Convicts DME Business Owner of Health Care Fraud and Aggravated Identity Theft Scheme,"McALLEN, Texas - A federal jury in McAllen has convicted the owner of a durable medical equipment business in connection with a health care fraud and aggravated identity theft scheme, United States Attorney Jos� Angel Moreno announced today along with Health and Human Services - Office of Inspector General (DHHS-OIG) Special Agent-in-Charge Mike Fields, FBI Special Agent-in-Charge Cory Nelson and Texas Attorney General Gregg Abbott.",https://www.justice.gov/usao/txs/1News/Releases/2011%20September/110929%20De%20Leon.htm
111,Criminal and Civil Enforcement,"September 28, 2011",U.S. Attorney,Southern District of Texas,-999,DME Owner Sentenced to Prison for Defrauding Medicare of Millions in Wake of Hurricanes Katrina and Rita,"HOUSTON - A former owner of a durable medical equipment company (DME) was sentenced today to more than six years in federal prison for engaging in a conspiracy to defraud Medicare of more than $5 million and wire fraud, United States Attorney Jos� Angel Moreno announced today.",https://www.justice.gov/usao/txs/1News/Releases/2011%20September/110928%20Ita.htm
112,Criminal and Civil Enforcement,"September 28, 2011",U.S. Attorney for the Southern District of Florida,,-999,Doral Woman Sentenced To 43 Months For Medicare Fraud,"Wifredo A. Ferrer, United States Attorney for the Southern District of Florida, John V. Gillies, Special Agent in Charge, Federal Bureau of Investigation (FBI), Miami Field Office, and Christopher B. Dennis, Special Agent in Charge, U.S. Department of Health and Human Services, Office of Inspector General (HHS-OIG), announced today's sentencing of defendant Isachi Gil, of Doral, Florida. At today's hearing, U.S. District Judge Marcia Cooke sentenced Gil to 43 months in prison, to be followed by three years of supervised release. In addition, Gil was also ordered to perform 300 hours of community service and to pay restitution in the amount of $335,968.",https://www.justice.gov/usao/fls/PressReleases/110928-01.html
113,Criminal and Civil Enforcement,"September 27, 2011",U.S. Department of Justice,,-999,"Kentucky Doctor Pays U.S. $349,860 to Settle False Claims Act Allegations","WASHINGTON -Louisville, Ky., physician Dr. Steven H. Stern and his practice, Kentuckiana Center for Better Bone and Joint Health PLLC (KCB) have agreed to pay $349,860 to settle allegations of overbilling Medicare, the Justice Department announced today.",https://www.justice.gov/opa/pr/2011/September/11-civ-1260.html
114,Criminal and Civil Enforcement,"September 27, 2011",U.S. Attorney,Eastern District of Tennessee,-999,"Hill-Rom Company, Inc. Will Pay $41.8 Million To Resolve Federal Health Care Fraud Investigation","KNOXVILLE, Tenn. - Hill-Rom Company, Inc., one of the largest national suppliers of durable medical equipment, has agreed to pay $41.8 million to settle alleged violations of the federal False Claims Act and other federal laws and regulations. This is the largest civil fraud recovery ever by the U.S. Attorney's Office for the Eastern District of Tennessee.",https://www.justice.gov/usao/tne/news/2011/September/092711A%20Hill-Rom%20Settlement.html
115,Criminal and Civil Enforcement,"September 27, 2011",U.S. Department of Justice,,-999,Two Miami-Area Residents Plead Guilty in $25 Million Health Care Fraud Scheme,"WASHINGTON - Two Miami-area residents pleaded guilty late yesterday in U.S. District Court in Miami for their participation in a $25 million home health Medicare fraud scheme, announced the Department of Justice, the Department of Health and Human Services and the FBI.",https://www.justice.gov/opa/pr/2011/September/11-crm-1259.html
116,Criminal and Civil Enforcement,"September 26, 2011",U.S. Attorney,District of North Dakota,-999,Former Director of IHS Pharmacy Sentenced for Drug Charge,"BISMARCK - United States Attorney Timothy Q. Purdon announced that on September 26, 2011, Douglas T. Aos, 56, of Belcourt, North Dakota, was sentenced by United States District Court Judge Daniel L. Hovland on a charge of acquisition of a controlled substance by misrepresentation. Aos pleaded guilty to the charge on June 27, 2011.",https://www.justice.gov/usao/nd/pressreleases/2011/09-26-2011-Aos%20Sentenced.pdf
117,Criminal and Civil Enforcement,"September 26, 2011",U.S. Department of Justice,,-999,Boston Scientific Subsidiary Guidant Pays U.S. $9.25 Million to Settle False Claims Act Allegations,"WASHINGTON -   Guidant LLC, a wholly owned subsidiary of Boston Scientific Corp. of Natick, Mass., has agreed to pay the United States $9.25 million to resolve False Claims Act allegations, the Justice Department announced today.   The government alleges that the   company inflated the cost of replacement pacemakers and defibrillators to federal health care programs by knowingly failing to grant warranty credits and rebates to hospitals for pacemakers and defibrillators that were explanted while covered under a product warranty or another credit program.",https://www.justice.gov/opa/pr/2011/September/11-civ-1256.html
118,Criminal and Civil Enforcement,"September 22, 2011",U.S. Attorney,Eastern District of Texas,-999,"Tyler, Texas Medical Supply Owner Sentenced for Health Care Fraud Scheme","TYLER, Texas - A 51-year-old Tyler man has been sentenced to federal prison for health care fraud violations in the Eastern District of Texas, announced U.S. Attorney John M. Bales today.",https://www.justice.gov/usao/txe/News/2011/edtx-hcf-udofia-092211.html
