,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
109,Criminal and Civil Enforcement,2020-05-12,"U.S. Attorney's Office, District of South Dakota",,0,"Former Contractor Sentenced to 24 Months in Federal Prison for Embezzlement Scheme; Defendant Prosecuted as Part of The Guardians Project, a Federal Law Enforcement Initiative to Combat Corruption, Fraud, and Abuse in South Dakota","United States Attorney Ron Parsons announced today that a former contractor was sentenced for an embezzlement scheme involving tribal funds, which he pleaded guilty to on September 23, 2019.  Dustin Martin Kirk, age 48, of Sisseton, South Dakota, was sentenced to 24 months in federal prison, and ordered to pay $384,289 in restitution and $100 to the Federal Crime Victims Fund.  Following his release from custody, Kirk will serve 3 years of supervised release.   U.S. District Judge Charles B. Kornmann presided over the sentencing hearing.",https://go.usa.gov/xv6kr
110,Criminal and Civil Enforcement,2020-05-11,"U.S. Attorney's Office, Eastern District of Kentucky",,0,Jackson Woman Sentenced to 10 Months for Soliciting Kickbacks and Obstructing Justice,"LEXINGTON, Ky. - A Jackson, Ky., woman, Theresa C. Merced, 81, was sentenced to five months imprisonment to be followed by five months of home detention, and was ordered to pay a $55,000 fine, by Chief U.S. District Judge Danny C. Reeves, following her convictions for soliciting kickbacks from a toxicology laboratory in exchange for urine drug testing referrals, lying to law enforcement agents about the kickback she received, and then attempting to cover up the kickback by requesting the alteration of certain financial records.",https://go.usa.gov/xvHM8
111,Criminal and Civil Enforcement,2020-05-11,Department of Justice,,0,"Former Emory University Professor and Chinese ""Thousand Talents"" Participant Convicted and Sentenced for Filing a False Tax Return","On May 8, 2020, Dr. Xiao-Jiang Li, 63, of Atlanta, Georgia, pleaded guilty to a criminal information charging him with filing a false tax return and has been sentenced by a U.S. District Judge on the same day.  Dr. Li, a former Emory University professor and Chinese Thousand Talents Program participant, worked overseas at Chinese Universities and did not report any of his foreign income on his federal tax returns.",https://go.usa.gov/xvH9K
112,Criminal and Civil Enforcement,2020-05-08,"U.S. Attorney's Office, District of Massachusetts",,0,Dominican National Pleads Guilty to False Identity Crimes,BOSTON - A Dominican national who previously resided in Lawrence pleaded guilty today in federal court in Boston to fraudulently applying for a Social Security number.,https://go.usa.gov/xvsYF
113,Criminal and Civil Enforcement,2020-05-07,"U.S. Attorney's Office, Western District of Washington",,0,"DOJ settles False Claims Act allegations with Seattle physician, his pain clinics, and his drug-testing lab; Agrees to pay $2.85 million to settle allegations his clinics ordered medically unnecessary urine tests at his lab, paid for by government healthcare programs","Seattle - The U.S. Department of Justice and the Washington State Attorney General today settled a False Claims Act investigation involving Seattle Pain Center, Northwest Analytics, and owner/physician Dr. Frank Danger Li, announced First Assistant U.S. Attorney Tessa M. Gorman.  Dr. Li agreed to pay $2.85 million to state and federal authorities to settle allegations his companies billed government entities for medically unnecessary urine drug tests.  Dr. Li's seven pain clinics closed in July 2016 when the Washington State Medical Quality Assurance Commission suspended his medical license for improperly monitoring prescriptions of powerful opioids.  Today's settlement is a civil resolution unrelated to any criminal investigation or any action by state health regulators.",https://go.usa.gov/xvGV4
114,Criminal and Civil Enforcement,2020-05-06,"U.S. Attorney's Office, District of New Jersey",,0,Florida Man Admits Role in $4.6 Million Health Care Fraud and Kickback Schemes Related to Genetic Testing,"NEWARK, N.J. - A Florida man today admitted his role in using his company to defraud the Medicare Program in connection with fraudulent orders for genetic tests, U.S. Attorney Craig Carpenito announced.",https://go.usa.gov/xvfJy
115,Criminal and Civil Enforcement,2020-05-06,"U.S. Attorney's Office, Western District of Arkansas",,0,Rogers Physician Pleads Guilty To Distribution Of A Controlled Substance Without An Effective Prescription,"Fayetteville, Arkansas - David Clay Fowlkes, Acting United States Attorney for the Western District of Arkansas, announced that Dr. Robin Ann Cox plead guilty today to one count of Distribution of a Controlled Substance without an Effective Prescription.",https://go.usa.gov/xvfJs
116,Criminal and Civil Enforcement,2020-05-06,"U.S. Attorney's Office, District of South Dakota",,0,"Former Tribal Treasurer & Former Councilmember Sentenced to 42 and 30 Months, Respectively, for Embezzlement Scheme; Defendants Prosecuted as Part of The Guardians Project, a Federal Law Enforcement Initiative to Combat Corruption, Fraud, and Abuse in South Dakota",United States Attorney Ron Parsons announced today that two former Crow Creek Sioux Tribe councilmembers and one former employee were sentenced for their roles in an embezzlement scheme involving tribal funds.,https://go.usa.gov/xvfSq
117,Criminal and Civil Enforcement,2020-05-05,"U.S. Attorney's Office, District of Connecticut",,0,Connecticut Substance Abuse Treatment Provider Pays $295K to Settle Improper Billing Allegations,"New Haven - John H. Durham, United States Attorney for the District of Connecticut, today announced that CONNECTICUT COUNSELING CENTERS (""CCC"") has entered into a civil settlement agreement with the federal and state governments in which it will pay more than $295,000 to resolve allegations that it caused overpayments to be paid by the Connecticut Medicaid Program.",https://go.usa.gov/xvv8W
118,Criminal and Civil Enforcement,2020-05-04,"U.S. Attorney's Office, Eastern District of Kentucky",,0,"Lexington Foot and Ankle Center Agrees to Pay $750,000 to Resolve Allegations of Violations of the False Claims Act","LEXINGTON, Ky. - Lexington-based podiatry practice Lexington Foot and Ankle Center, PSC (""Lexington Foot & Ankle"") and Dr. Michael Allen have agreed to resolve civil allegations that they violated the False Claims Act, a federal law that prohibits the submission of false or fraudulent claims to the federal government, agreeing to pay the United States $750,000.",https://go.usa.gov/xvdnu
119,Criminal and Civil Enforcement,2020-05-04,"U.S. Attorney's Office, Eastern District of Virginia",,0,Doctor Pleads Guilty to Opioid Conspiracy and Health Care Fraud,"ALEXANDRIA, Va. - A Fairfax physician pleaded guilty today to leading and organizing an extensive and illegal prescription distribution conspiracy and a related health care fraud scheme. According to court documents, Dr. Felicia Lyn Donald, 65, of Great Falls, organized, led, and operated a prescription ""pill mill"" from at least April 2016 through April 2020. Donald practiced medicine at For Women OB/GYN Associates and NOVA Addiction Center. Donald distributed over 1.2 million milligrams (mg) of Schedule II opioids at or above the Centers for Disease Control and Prevention (CDC) guideline for dosages that a practitioner should avoid, with a total street value of over $1.2 million, and illegally distributed at least 325,190 mg of oxycodone and other Schedule II controlled substances. Donald also committed health care fraud on numerous occasions in furtherance of her scheme.",https://go.usa.gov/xvdzB
120,Criminal and Civil Enforcement,2020-05-01,"U.S. Attorney's Office, Eastern District of Wisconsin",,0,Milwaukee Pain Management Clinic and Physician Agree to Pay At Least $1.35 Million to Resolve Allegations They Violated the False Claims Act and Anti-Kickback Statute,"United States Attorney Matthew D. Krueger announced today that Center for Pain Management, S.C. (""CPM""), and its owner, Dr. Nosheen Hasan, agreed to pay at least $1.35 million to resolve allegations that they received kickbacks from a urine drug testing laboratory in exchange for ordering medically unnecessary tests for Medicare and Medicaid patients.  CPM and Dr. Hasan also agreed to future contingent payments for the next five years, with the amount of the payments based on specified financial criteria.  CPM and Dr. Hasan separately entered into an Integrity Agreement with the Office of Inspector General, Department of Health and Human Services (""HHS-OIG""), to monitor ongoing compliance with applicable Medicare and Medicaid rules. ",https://go.usa.gov/xvdqD
121,Criminal and Civil Enforcement,2020-05-01,"U.S. Attorney's Office, Middle District of Florida",,0,Owner Of Treatment Facility Pleads Guilty To Health Care Fraud,"Tampa, Florida - Marcus Anderson (34, St. Petersburg) has pleaded guilty to health care fraud. He faces a maximum penalty of 10 years in federal prison. A sentencing date has not yet been set.",https://go.usa.gov/xvdqZ
122,Criminal and Civil Enforcement,2020-04-30,"U.S. Attorney's Office, Western District of Kentucky",,0,Owensboro Doctor Faces Federal Civil False Claims Allegations,"LOUISVILLE, Ky. - Owensboro Dr. Kishor N. Vora faces civil False Claims Act allegations for executing an elaborate and extensive scheme to maximize profits at the expense of both patients and Medicare, announced United States Attorney Russell Coleman.",https://go.usa.gov/xvyv6
123,Criminal and Civil Enforcement,2020-04-28,Department of Justice,,0,Former Caregiver Pleads Guilty to Obstructing Investigation Related to Violation of Disabled Resident's Civil Rights,"WASHINGTON - Mary K. Paulo, a former employee of a Missouri residential treatment facility, pleaded guilty today in federal court in the Western District of Missouri to an obstruction of justice charge related to the death of C.D., a Missouri ward of the state with developmental disabilities. Paulo pleaded guilty to one count of knowingly falsifying a document with the intent to impede, obstruct, and influence an investigation related to the death of C.D.",https://go.usa.gov/xvEhW
124,Criminal and Civil Enforcement,2020-04-28,"U.S. Attorney's Office, Eastern District of Michigan",,0,Macomb County Doctor Charged In Health Care Fraud Scheme,"A Macomb County doctor was charged in a criminal complaint for his alleged role in a health care fraud scheme which involved submitting false claims to Medicare for services that were never rendered and/or were medically unnecessary, announced United States Attorney Matthew Schneider.",https://go.usa.gov/xvEh8
125,Criminal and Civil Enforcement,2020-04-28,"U.S. Attorney's Office, Central District of California",,0,"Attorney Agrees to Plead Guilty to a String of Crimes, Including Paying Bribes to Two Federal Law Enforcement Officials","LOS ANGELES - A Calabasas man has agreed to plead guilty to five federal offenses - one related to a credit card ""bust-out"" scheme, and the others related to more than $250,000 in bribes he paid to two federal agents for assistance that included sensitive law enforcement information.",https://go.usa.gov/xvmXP
126,Criminal and Civil Enforcement,2020-04-27,Department of Justice,,0,Testing Laboratory Agrees to Pay Up to $43 Million to Resolve Allegations of Medically Unnecessary Tests,"Genova Diagnostics Inc., a clinical laboratory services company based in Asheville, North Carolina, has agreed to pay up to approximately $43 million to resolve allegations that it violated the False Claims Act, including claims that it billed  for medically unnecessary lab tests, the Department of Justice announced today.",https://go.usa.gov/xvE9F
127,Criminal and Civil Enforcement,2020-04-27,"U.S. Attorney's Office, District of Massachusetts",,0,Harvard University Agrees to Pay Over $1.3 Million to Resolve Allegations of Overcharging NIH Grants,"BOSTON - Harvard University has agreed to pay $1,359,791 to resolve allegations that Harvard's T.H. Chan School of Public Health (HSPH) overcharged certain grants funded by the National Institutes of Health (NIH) and the Health Resources & Services Administration (HRSA). This settlement resulted from Harvard's self-disclosure of issues that it identified on NIH and HRSA grants by a particular professor and her team between at least 2009 and 2014.",https://go.usa.gov/xvE9M
128,Criminal and Civil Enforcement,2020-04-27,"U.S. Attorney's Office, District of Rhode Island",,0,"Dominican National Sentenced for Health Care Fraud, Misuse of a Social Security Number, ID Theft","PROVIDENCE - A Dominican national in the United States illegally, who admitted to fraudulently gaining access to Medicaid benefits with the use of a stolen identity and Social Security number, was sentenced today to two years and one day in federal prison.",https://go.usa.gov/xvE9J
129,Criminal and Civil Enforcement,2020-04-24,"U.S. Attorney's Office, Eastern District of Pennsylvania",,0,Florida Man Sentenced to Over 15 Months in Prison and $3.4 Million in Restitution for Health Care Fraud Scheme Involving Liberation Way Drug and Alcohol Rehabilitation Centers,"PHILADELPHIA - United States Attorney William M. McSwain announced today that Jesse Peters, 45, of Lake Worth, Florida, has been sentenced to 15 months and one day of imprisonment, three years of supervised release, and restitution of $3,405,065 for one count of conspiracy to commit health care fraud. United States District Judge Wendy Beetlestone presided over the sentencing hearing in Philadelphia via video teleconference. This scheme involved Liberation Way, a drug and alcohol rehabilitation organization that had treatment centers in Yardley, Bala Cynwyd, and Fort Washington, Pennsylvania.",https://go.usa.gov/xvP9z
130,Criminal and Civil Enforcement,2020-04-24,"U.S. Attorney's Office, District of Massachusetts",,0,"Surgeon Agrees to Pay $1.75 Million to Resolve Allegations that He Accepted Kickbacks fromSpineFrontier, Sixth Doctor Settles Claims Related to Sham Consulting Program","BOSTON - The U.S. Attorney's Office announced today that Dr. Jeffrey R. Carlson of Newport News, VA has agreed to pay $1.75 million to resolve allegations that he accepted kickbacks from SpineFrontier, Inc., a Massachusetts-based medical device manufacturer.",https://go.usa.gov/xvQST
131,Criminal and Civil Enforcement,2020-04-23,"U.S. Attorney's Office, Eastern District of Virginia",,0,Ambulance Provider Agrees to Settle False Claims Act Allegations,"ALEXANDRIA, Va. - An ambulance transportation company that operates throughout Virginia has agreed to pay $110,000 to settle allegations that the company submitted false claims to Medicare for ambulance transports, in violation of the False Claims Act.",https://go.usa.gov/xvQY4
132,Criminal and Civil Enforcement,2020-04-23,"U.S. Attorney's Office, Southern District of Georgia",,0,Telemedicine company owner charged in $60 million fraud scheme; Defendant is 23rd charged in largest fraud operation ever prosecuted by Southern District of Georgia,"SAVANNAH, GA:  A Georgia woman who operated a telemedicine network through two companies has been charged for her alleged participation in an ever-growing healthcare and telemedicine fraud scheme.",https://go.usa.gov/xvQQV
133,Criminal and Civil Enforcement,2020-04-22,"U.S. Attorney's Office, Western District of Virginia",,0,"Centra Health Inc. and Blue Ridge Ear, Nose, Throat, and Plastic Surgery, Inc. Agree to Pay Nearly $10 Million to Settle False Claims Act Allegations","Lynchburg, VIRGINIA - Centra Health Inc. and Blue Ridge Ear, Nose, Throat and Plastic Surgery, Inc. have agreed to pay the government $9,345,845 to settle claims alleging they violated the False Claims Act and the Virginia Fraud Against Taxpayers Act by engaging in improper financial relationships. Centra and its affiliates are nonprofit corporations operating hospital facilities in the Lynchburg-area including Southside Community Hospital, Virginia Baptist Hospital, and Lynchburg General Hospital. Blue Ridge ENT is a physician practice group in Lynchburg that refers patients to Centra's hospital system. The settlement involved financial relationships Centra and its affiliates had with several referring physicians and groups including Blue Ridge ENT in violation of the Stark Law, the Anti-Kickback Law, and other federal regulations that restrict the financial relationships hospitals may have with physicians who refer patients to them. Centra proactively came forward, self-disclosed its violations of the False Claims Act, and worked with the government to resolve these issues.",https://go.usa.gov/xvRJR
134,Criminal and Civil Enforcement,2020-04-21,"U.S. Attorney's Office, Southern District of Ohio",,0,Tech company pays $1.7 million in restitution for defrauding hospital electronic records programs,"CINCINNATI - An Anaheim, Calif. technology company was sentenced in U.S. District Court today and was ordered to pay nearly $1.7 million in restitution to federal and Ohio state programs it defrauded.",https://go.usa.gov/xvNhT
135,Criminal and Civil Enforcement,2020-04-21,"U.S. Attorney's Office, Eastern District of Pennsylvania",,0,"Psychiatrist Affiliated with Philadelphia and Lehigh Valley-Area Health Clinics Who Claimed to Have Seen Over 120 Patients per Day Agrees to Pay $91,109 to Resolve False Claims Act Liability","PHILADELPHIA - United States Attorney William M. McSwain announced that Pramod Pilania, M.D., has agreed to pay $91,109 to resolve potential liability under the False Claims Act. Dr. Pilania was a psychiatrist who previously saw patients at the Northeast Community Mental Health Centers (""Northeast clinic"") in Philadelphia and the Lehigh Valley Community Mental Health Centers (""Lehigh Valley clinic""), with locations in Allentown, Bethlehem, and Reading. According to the settlement, the United States contends that Dr. Pilania claims to have seen more than 120 Medicaid patients, including children, on a single day on several occasions in 2010. On each of the dates when he supposedly saw in excess of 120 patients, he also travelled between the Northeast clinic in Philadelphia and the Lehigh Valley clinic in Allentown, which are separated by approximately an hour's drive.",https://go.usa.gov/xvRCf
136,Criminal and Civil Enforcement,2020-04-17,"U.S. Attorney's Office, Northern District of New York",,0,"North Country Man Sentenced for Health Care Fraud, Paying Kickbacks","ALBANY, NEW YORK - Anthony C. Armstrong, age 30, was sentenced today to 18 months in prison, to be followed by 3 years of supervised release, and ordered to pay $50,000 in restitution, for committing fraud and paying bribes in connection with Medicaid-funded transportation. ",https://go.usa.gov/xvN39
137,Criminal and Civil Enforcement,2020-04-17,Department of Justice,,0,"Maryland Cardiologist and Related Practices to Pay the United States $750,000 for Alleged Kickbacks","Mubashar Choudry, M.D., and three medical practices with which he is associated, Washington Cardiovascular Institute, Advanced Vascular Resources, and Washington Vascular Institute, have agreed to pay the United States $750,000 to resolve False Claims Act allegations that they knowingly billed Medicare and TRICARE for claims in violation of the Anti-Kickback Statute (AKS), the Department of Justice announced today.  Choudry is a cardiologist who has treated patients in Maryland and Washington, D.C. for peripheral arterial disease.",https://go.usa.gov/xvXDy
138,Criminal and Civil Enforcement,2020-04-16,"U.S. Attorney's Office, District of Massachusetts",,0,"Dominican National Sentenced for Identity Theft and Stealing MassHealth Benefits, Defendant collected unemployment benefits in the identity of a United States citizen","BOSTON - A Dominican national previously residing in Lawrence was sentenced yesterday for Social Security fraud, aggravated identity theft and benefit fraud.",https://go.usa.gov/xv9Sd
139,Criminal and Civil Enforcement,2020-04-16,"U.S. Attorney's Office, Southern District of Georgia",,0,Operator of durable medical equipment company charged in multi-million-dollar telemedicine kickback scheme,"Defendant is 22nd charged in largest fraud scheme every prosecuted by Southern District of Georgia. SAVANNAH, GA:  A California man who operated a durable medical equipment (DME) company has been charged for his alleged participation in a massive healthcare fraud scheme. The defendant is the 22nd charged in the Southern District of Georgia as part of an investigation that uncovered more than $410 million in fraudulent claims to Medicare, the largest fraud case in the history of the Southern District of Georgia.",https://go.usa.gov/xv8J4
140,Criminal and Civil Enforcement,2020-04-15,"U.S. Attorney's Office, District of Maryland",,0,"Baltimore Internist to Pay $436,000 to the United States to Resolve False Claims Act Allegations Relating to Medically Unnecessary Procedures","Baltimore, Maryland - Ebenezer Quainoo, M.D., an internist in Baltimore, Maryland, who operates a medical practice known as Baltimore Health Care, P.C., has agreed to pay the United States $436,000 to settle allegations that he submitted false claims to the United States for medically unnecessary autonomic nervous function tests and trigger point injections with the use of ultrasound guidance.",https://go.usa.gov/xv82Y
141,Criminal and Civil Enforcement,2020-04-15,"U.S. Attorney's Office, Eastern District of Pennsylvania",,0,"Florida-Based Laboratory, Pain Clinic, and Two Former Executives Agree to Pay $41 Million to Resolve Allegations of Unnecessary Drug Testing","PHILADELPHIA - United States Attorney William M. McSwain announced that Logan Laboratories, Inc. (Logan Labs), a reference laboratory in Tampa, Florida, Tampa Pain Relief Centers, Inc. (Tampa Pain), a pain clinic also based in Tampa, Florida, and two of their former executives, Michael T. Doyle and Christopher UtzToepke, have agreed to pay a total of $41 million to resolve alleged violations of the False Claims Act for billing Medicare, Medicaid, TRICARE, and other federal health care programs for medically unnecessary Urine Drug Testing (UDT). Both Logan Labs and Tampa Pain are subsidiaries of Surgery Partners, Inc. Doyle is the former CEO of Surgery Partners and Logan Labs. Toepke is the former Group President for Ancillary Services at Surgery Partners, with oversight of Logan Labs, and a former Vice President at Tampa Pain.",https://go.usa.gov/xvkzY
142,Criminal and Civil Enforcement,2020-04-14,Department of Justice,,0,Nursing Home Chain Saber Healthcare Agrees to Pay $10 Million to Settle False Claims Act Allegations,"Saber Healthcare Group LLC, and related entities, (Saber) have agreed to pay $10 million to resolve allegations that Saber violated the False Claims Act by knowingly causing certain of its skilled nursing facilities (SNFs) to submit false claims to Medicare for rehabilitation therapy services that were not reasonable, necessary, or skilled, the Department of Justice announced today.  Saber Healthcare, based in Bedford Heights, Ohio, owns and operates SNFs in seven states.",https://go.usa.gov/xvkDJ
143,Criminal and Civil Enforcement,2020-04-13,"U.S. Attorney's Office, Middle District of Tennessee",,0,Maury Regional Medical Center To Pay More Than $1.7 Million To Settle False Claims Act Allegations,"NASHVILLE, Tenn. - April 14, 2020 - Maury Regional Hospital, d/b/a Maury Regional Medical Center, has agreed to pay $1,702,903 to settle False Claims Act allegations, announced U.S. Attorney Don Cochran for the Middle District of Tennessee. ",https://go.usa.gov/xvKjx
144,Criminal and Civil Enforcement,2020-04-13,"U.S. Attorney's Office, District of Nevada",,0,U.S. Attorney Nicholas Trutanich And Attorney General Aaron Ford Form Nevada COVID-19 Task Force,"LAS VEGAS, Nev. - Today, U.S. Attorney Nicholas A. Trutanich and Nevada Attorney General Aaron D. Ford announced the formation of the Nevada COVID-19 Task Force. The Task Force is comprised of local, state and federal investigators and prosecutors with significant experience in handling complaints and cases related to general fraud, heath care fraud, Medicaid fraud, insurance fraud, workers' compensation fraud and cybercrime, among others. Together, they will share information and resources to protect Nevadans from those using the COVID-19 pandemic to take advantage of consumers.",https://go.usa.gov/xvKja
145,Criminal and Civil Enforcement,2020-04-10,Department of Justice,,0,Contract Rehab Provider to Pay $4 Million to Resolve False Claims Act Allegations Relating to the Provision of Medically Unnecessary Rehabilitation Therapy Services,"Encore Rehabilitation Services LLC (Encore) has agreed to pay $4.03 million to resolve allegations that Encore violated the False Claims Act by knowingly causing three Michigan skilled nursing facilities to submit false claims to Medicare for rehabilitation therapy services that were not reasonable, necessary or skilled, the Department of Justice announced today. Encore, based in Farmington Hills, Michigan, provides rehabilitation services to patients at over 600 health care facilities, including skilled nursing facilities, in over 30 states.",https://go.usa.gov/xvWNy
146,Criminal and Civil Enforcement,2020-04-06,Department of Justice,,0,New Jersey Chiropractor Agrees to Pay $2 Million to Resolve Allegations of Unnecessary Knee Injections and Knee Braces and Related Kickbacks,"David Podell, a New Jersey chiropractor, has agreed to pay the United States $2 million to resolve False Claims Act allegations that he both knowingly billed Medicare for medically-unnecessary viscosupplementation injections and knee braces and that he received illegal kickbacks, the Justice Department announced today.  The settlement follows the government's earlier settlement with seven former Osteo Relief Institutes (ORIs) and their owners, who agreed to pay the United States collectively more than $7.1 million to resolve their False Claims Act liability.   ",https://go.usa.gov/xvTwG
147,Criminal and Civil Enforcement,2020-04-06,"U.S. Attorney's Office, Eastern District of Wisconsin",,0,Wisconsin Physician Agrees to Pay Financial Penalties to Resolve Allegations That He Prescribed Opioids Illegally and Violated False Claims Act,"United States Attorney Matthew D. Krueger announced today that Dr. Mehran Heydarpour of Brookfield, Wisconsin, agreed to pay $175,000 to resolve allegations that he prescribed opioid pain medications in violation of the Controlled Substances Act and that he billed Medicare for patient visits that did not occur in violation of the False Claims Act.  Dr. Heydarpour also agreed that he would never again seek to register with the Drug Enforcement Administration for authorization to prescribe controlled substances.",https://go.usa.gov/xvTw7
148,Criminal and Civil Enforcement,2020-04-01,"U.S. Attorney's Office, Northern District of Oklahoma",,0,"Physician Assistant Agrees to Pay $620, 500 for Allegedly Engaging in Illegal Kickback Scheme","A Louisiana physician assistant entered into settlement agreement this week with the U.S. Attorney's Office for allegedly accepting illegal payments from OK Compounding, LLC, in return for recommending and prescribing compounded drugs produced by the pharmacy, announced U.S. Attorney Trent Shores.",https://go.usa.gov/xvCeq
149,Criminal and Civil Enforcement,2020-03-31,"U.S. Attorney's Office, District of Connecticut",,0,New Britain Optician Group Pays More Than $263K to Resolve False Claims Allegations,"U.S. Attorney John H. Durham and Connecticut Attorney General William Tong today announced that YOUR EYES OF NEW BRITAIN, INC., and its owner, CAROL SANDERSON, have entered into a civil settlement with the federal and state governments in which they will pay more than $263,000 to resolve allegations that they violated the federal and state False Claims Acts.",https://go.usa.gov/xvCMz
150,Criminal and Civil Enforcement,2020-03-31,"U.S. Attorney's Office, Eastern District of Virginia",,0,Former Medical Employees Plead Guilty to Prescription Fraud Scheme,"ALEXANDRIA, Va. - Two women pleaded guilty yesterday for their respective roles in helping run a ""pill mill,"" which led to the fraudulent dispensing of thousands of prescription opioid pills.",https://go.usa.gov/xvCKj
151,Criminal and Civil Enforcement,2020-03-30,"U.S. Attorney's Office, District of New Jersey",,0,Georgia Man Arrested for Orchestrating Scheme to Defraud Health Care Benefit Programs Related to COVID-19 and Genetic Cancer Testing,"NEWARK, N.J. - A Georgia man will appear in court today for his alleged role in a conspiracy to defraud federally funded and private health care benefit programs by submitting fraudulent testing claims for COVID-19 and genetic cancer screenings, U.S. Attorney Craig Carpenito announced.",https://go.usa.gov/xvxzu
152,Criminal and Civil Enforcement,2020-03-30,"U.S. Attorney's Office, District of Montana",,0,Ex-Blackfeet Tribal leader sentenced to prison for Head Start program fraud,"GREAT FALLS - The former chairman of the Blackfeet Tribe today was sentenced to 10 months in prison and two years of supervised release along with being ordered to pay $174,000 restitution for his role in an overtime pay scheme that stole federal funds from the tribe's Head Start child assistance program, U.S. Attorney Kurt Alme said.",https://go.usa.gov/xvac2
153,Criminal and Civil Enforcement,2020-03-27,"U.S. Attorney's Office, Eastern District of Pennsylvania",,0,"Progressions Behavioral Health Services, Inc. and One of its Former Mental Health Therapists Agree to Pay $27,500 to Resolve Potential False Claims Act Liability","PHILADELPHIA - United States Attorney William M. McSwain announced that Progressions Behavioral Health Services, Inc. (""Progressions"") andSharmon James, a mental health therapist formerly employed by Progressions, have agreed to pay $27,500 to resolve claims under the False Claims Act set forth in a qui tam complaint filed against them in the United States District Court for the Eastern District of Pennsylvania.",https://go.usa.gov/xv3Fm
154,Criminal and Civil Enforcement,2020-03-27,"U.S. Attorney's Office, Southern District of New York",,0,"Manhattan U.S. Attorney Files Civil Fraud Suit Against Anthem, Inc., For Falsely Certifying The Accuracy Of Its Diagnosis Data","Geoffrey S. Berman, the United States Attorney for the Southern District of New York, announced that the United States filed a civil fraud lawsuit today against ANTHEM, INC. (""ANTHEM""), alleging that ANTHEM falsely certified the accuracy of the diagnosis data it submitted to the Centers for Medicare and Medicaid Services (""CMS"") for risk-adjustment purposes under Medicare Part C and knowingly failed to delete inaccurate diagnosis codes. As a result of these acts, ANTHEM caused CMS to calculate the risk-adjustment payments to ANTHEM based on inaccurate, and inflated, diagnosis information, which enabled ANTHEM to obtain millions of dollars in Medicare funds to which it was not entitled.",https://go.usa.gov/xv3Fw
155,Criminal and Civil Enforcement,2020-03-26,"U.S. Attorney's Office, Southern District of Florida",,0,"CEO, CFO, President, and Owner of Sober Homes Network ""Serenity Ranch Recovery"" Convicted in $38 Million Fraud Scheme after Six-Week Trial","Fort Lauderdale, Florida -- Sebastian Ahmed, 42, of Delray Beach, Florida, has been convicted of conspiracy to commit health care fraud and wire fraud, five counts of health care fraud, conspiracy to commit money laundering, and eleven counts of money laundering.  As part of the scheme, the conspirators exploited vulnerable drug addicts, the majority of whom were 18 to 26 years ago; falsified paperwork; and entered into various kickback arrangements, all in order to receive millions of dollars of falsely and fraudulently obtained funds for their own personal use and benefit.  As demonstrated by the trial record, of all the conspirators, no one profited more than Sebastian Ahmed, who netted more than $2.8 million in less than three years.",https://go.usa.gov/xv3rG
156,Criminal and Civil Enforcement,2020-03-17,"U.S. Attorney's Office, Eastern District of Pennsylvania",,0,"Doctor Who Pleaded Guilty to Health Care Fraud for ""Goodie Bags"" Agrees to Resolve Civil Fraud and Controlled Substance Liability for $2.8 Million","PHILADELPHIA - U.S. Attorney William M. McSwain announced that the United States filed a civil lawsuit against Andrew M. Berkowitz, M.D., of Huntington Valley, PA, for engaging in healthcare fraud and improperly distributing and dispensing controlled substances. The civil complaint relates to criminal charges that were previously filed against Berkowitz and for which he has pleaded guilty. At the same time the new civil suit was filed, the United States also filed a proposed civil judgment, in which Berkowitz has agreed to pay a total of $2.8 million in civil damages and penalties under the False Claims Act, Controlled Substances Act, and in civil forfeiture, committed to never obtaining another controlled substance registration, and consented to a 20-year exclusion from Medicare and Medicaid. The consent judgment remains subject to court approval.",https://go.usa.gov/xdtpZ
157,Criminal and Civil Enforcement,2020-03-13,"U.S. Attorney's Office, Western District of Pennsylvania",,0,Southwestern PA Family Practitioner Charged in 161-Count Superseding Indictment with Dispensing Drugs in Exchange for Sex and Health Care Fraud,"PITTSBURGH - A physician who operated private family practices in Perryopolis, Pennsylvania, and Mount Pleasant, Pennsylvania, has been indicted by a federal grand jury in Pittsburgh on charges of unlawfully dispensing controlled substances and health care fraud, United States Attorney Scott W. Brady announced today.",https://go.usa.gov/xdeGN
158,Criminal and Civil Enforcement,2020-03-13,,,0,Villages Dermatologist Agrees To Pay More Than $1.7 Million To Settle False Claims Act Liability For Inflated Medicare Claims,"Orlando, FL - United States Attorney Maria Chapa Lopez announces today that Dr. Thi Thien Nguyen Tran and Village Dermatology and Cosmetic Surgery, L.L.C. have agreed to pay the United States $1.744 million to resolve allegations that they violated the False Claims Act by submitting inflated claims to Medicare for wound repairs related to Mohs surgery. ",https://go.usa.gov/xdeGU
159,Criminal and Civil Enforcement,2020-03-13,"U.S. Attorney's Office, Western District of Pennsylvania",,0,"Pittsburgh Resident Pleads Guilty to Conspiracy, Health Care Fraud and Aggravated Identity Theft","PITTSBURGH, Pa. - A resident of Pittsburgh, Pennsylvania, pleaded guilty in federal court to one count each of conspiracy to defraud the Pennsylvania Medicaid program, health care fraud, and aggravated identity theft, United States Attorney Scott W. Brady announced today.",https://go.usa.gov/xde7K
