,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
123,Criminal and Civil Enforcement,"October 17, 2013",U.S. Attorney,Eastern District of Pennsylvania,0,Hospice Owner Convicted in Multi-Million Dollar Health Care Fraud,"PHILADELPHIA - Matthew Kolodesh, a/k/a ""Matvei Kolodech"", 51, of Churchville, PA, was found guilty of conspiracy to defraud Medicare of more than $14 million through his home hospice business, announced United States Attorney Zane David Memeger. A federal jury delivered its verdict today. Kolodesh's business, Home Care Hospice, Inc. (""HCH""), located at 2801Grant Avenue in Philadelphia, submitted claims totaling approximately $14.3 million for patients that were not eligible for or did not receive the hospice services billed to Medicare.",https://www.justice.gov/usao/pae/News/2013/October/kolodesh_release.htm
124,Criminal and Civil Enforcement,"October 17, 2013",U.S. Attorney,District of Rhode Island,0,Former R.I Doctor to Pay $1.2 Million for Fraudulent Billings to Medicare and Medicaid,"PROVIDENCE, RI - Dr. Hafeez Kahn, a former Rhode Island physician with practices located in Smithfield and East Providence, R.I., will pay the government $1.2 million dollars, twice the amount of money a Settlement Agreement states he fraudulently billed the Medicare and Medicaid programs, it was announced today by the United States Attorney's Office, the Department of Health and Human Services, Office of Inspector General (HHS-OIG), and the Rhode Island Attorney General's Office.",https://www.justice.gov/usao/ri/news/2013/oct2013/kahn.html
125,Criminal and Civil Enforcement,"October 17, 2013",U.S. Attorney,Northern District of Texas,0,Father and Son Convicted on Conspiracy and Health Care Fraud Charges,"DALLAS - A federal jury has convicted two local men on conspiracy and health care fraud charges related to their operation of a physician house call company in North Texas, announced U.S. Attorney Sarah R. Saldaña of the Northern District of Texas.",https://www.justice.gov/usao/txn/PressRelease/2013/OCT2013/oct17StJohn_conv.html
126,Criminal and Civil Enforcement,"October 14, 2013",U.S. Attorney,Southern District of Texas,0,Corpus Christi Doctor Charged With Health Care Fraud in Probe Conducted by State and Federal,"Officials<br>CORPUS CHRISTI - A Corpus Christi-area physician has been charged in a 14-count indictment for a scheme to defraud Medicare and Medicaid through fraudulent billings, according to Texas Attorney General Greg Abbott, U.S. Attorney Kenneth Magidson, the FBI and Health and the Human Services Office of Inspector General.</br>",https://www.oag.state.tx.us/oagnews/release.php?id=4552
127,Criminal and Civil Enforcement,"October 2, 2013",Ohio Attorney General,,0,"Former Pharmacist Pleads Guilty to Health Care Fraud, Drug Adulteration Charges","Coshocton, Ohio - Ohio Attorney General Mike DeWine announced today that a former Coshocton pharmacist has pleaded guilty to federal charges alleging that she took between $1 million and $2.5 million from state, federal, and private medical insurance companies through fraudulent billing practices.",http://www.ohioattorneygeneral.gov/Media/News-Releases/October-2013/Former-Pharmacist-Pleads-Guilty-to-Health-Care-Fra
128,Criminal and Civil Enforcement,"September 30, 2013",U.S. Department of Justice,,0,Former Owner of Los Angeles Medical Equipment Supply Company Indicted in $4 Million Medicare Fraud Scheme,"A former owner of a Los Angeles medical equipment supply company has been indicted for allegedly engaging in a $4 million Medicare fraud scheme. Valery Bogomolny, 41, of Los Angeles, Calif., was indicted in the Central District of California on six counts of health care fraud, each of which carries a maximum penalty of 10 years in prison upon conviction. Bogomolny was taken into custody on Sept. 27, 2013, and the indictment was unsealed following his initial appearance in federal court that afternoon.",https://www.justice.gov/opa/pr/2013/September/13-crm-1095.html
129,Criminal and Civil Enforcement,"September 30, 2013",U.S. Department of Justice,,0,Former Owner of Los Angeles Medical Clinic Management Company Indicted in $13 Million Medicare Fraud Scheme,"The former owner of a Los Angeles medical clinic management company has been indicted for his role in a $13 million scheme to defraud Medicare. Mikran ""Mike"" Meguerian, 36, of Glendale, Calif., was indicted in the Central District of California on one count of conspiracy to commit health care fraud and five counts of health care fraud, each of which carries a maximum penalty of 10 years in prison upon conviction. Meguerian was arrested on Sept. 26, 2013, and the indictment was unsealed following his initial appearance in federal court on Sept. 27, 2013.",https://www.justice.gov/opa/pr/2013/September/13-crm-1094.html
130,Criminal and Civil Enforcement,"September 30, 2013",U.S. Attorney,Southern District of Florida,0,Miami Physician Indicted in Medicare Fraud Scheme,"Wifredo A. Ferrer, United States Attorney for the Southern District of Florida, Christopher B. Dennis, Special Agent in Charge, U.S. Department of Health and Human Services, Office of Inspector General, and Michael B. Steinbach, Special Agent in Charge, Federal Bureau of Investigation (FBI), Miami Field Office, announce that a federal grand jury indicted defendant Christopher Gregory Wayne, 53, of Miami Beach, an osteopathic physician residing in Miami, for health care fraud. Wayne was arrested today and made his initial appearance at 2:00 p.m. before U.S. Magistrate Judge Barry L. Garber.",https://www.justice.gov/usao/fls/PressReleases/130930-01.html
131,Criminal and Civil Enforcement,"September 27, 2013",U.S. Attorney,Central District of California,0,Burbank-based Diagnostic Labs Agrees to Pay $17.5 Million to Resolve Illegal Kickback Allegations,"LOS ANGELES - Kan-Di-Ki, LLC, doing business as Diagnostic Laboratories and Radiology (Diagnostic Labs), has agreed to pay $17.5 million to resolve allegations that it submitted false claims to Medicare and Medi-Cal (the State of California's Medicaid program) that were tainted by a kickback scheme.",https://www.justice.gov/usao/cac/Pressroom/2013/120.html
132,Criminal and Civil Enforcement,"September 27, 2013",U.S. Department of Justice,,0,Two Miami-area Residents Indicted for Alleged Roles in $190 Million Medicare Fraud Scheme,Two Miami-area residents were indicted in connection with their alleged participation in a $190 million Medicare fraud scheme. Acting Assistant Attorney General Mythili Raman of the Justice Department's Criminal Division; U.S. Attorney Wifredo A. Ferrer of the Southern District of Florida; Special Agent in Charge Michael B. Steinbach of the FBI's Miami Field Office; and Special Agent in Charge Christopher B. Dennis of the HHS Office of Inspector General Office of Investigations Miami Office made the announcement after the indictment was unsealed.,https://www.justice.gov/opa/pr/2013/September/13-crm-1090.html
133,Criminal and Civil Enforcement,"September 27, 2013",U.S. Attorney,Eastern District of Tennessee,0,Cleveland Doctor Indicted For Fraud and Money Laundering,"CHATTANOOGA, Tenn. - On Sept. 24, 2013, a federal grand jury in Chattanooga returned a 35-count indictment against Dr. Raymond Sean Brown, 44, of McDonald, Tenn., for wire fraud, mail fraud, health care fraud and money laundering. Brown's initial appearance and arraignment is scheduled for 2:00 p.m., Oct. 1, 2013, before U.S. Magistrate Judge Susan K. Lee, U.S. District Court, Chattanooga.",https://www.justice.gov/usao/tne/news/2013/September/092713%20Brown%20Indictment%20Fraud.html
134,Criminal and Civil Enforcement,"September 27 , 2013",U.S. Attorney,District of Maryland,0,Career Criminal Lenny Cain Sentenced to Over 13 Years in Prison in Oxycodone Conspiracy,"Baltimore, Maryland - U.S. District Judge Ellen L. Hollander sentenced Lenny Cain, age 36, of Baltimore, Maryland, late yesterday to 160 months in prison followed by three years of supervised release for conspiracy to distribute and possess with intent to distribute oxycodone, and for possession with intent to distribute oxycodone. Cain previously has been convicted of handgun crimes, cocaine distribution, assault, conspiracy and identity fraud.",https://www.justice.gov/usao/md/news/2013/CareerCriminalLennyCainSentencedToOver13YearsInPrisonInOxycodoneConspiracy.html
135,Criminal and Civil Enforcement,"September 27, 2013",U.S. Attorney,Southern District of Illinois,0,Collinsville Woman Pleads Guilty to Drug and Health Care Offenses,"Stephen R. Wigginton, United States Attorney for the Southern District of Illinois, announced today that on September 26, 2013, Julia Clymer, 48, of Collinsville, IL, pled guilty to a two-count information charging in count one that she engaged in a scheme to commit health care fraud and in count two that she had obtained controlled substances, including hydrocodone, through fraud and misrepresentation.",https://www.justice.gov/usao/ils/News/2013/Sep/09272013_Clymer%20Press%20Release.html
136,Criminal and Civil Enforcement,"September 27, 2013",U.S. Attorney,Southern District of Illinois,0,East St. Louis Woman Pleads Guilty to Health Care Fraud,"Stephen R. Wigginton, United States Attorney for the Southern District of Illinois, announced today that on September 26, 2013, Sherri Goree, 36, of East St. Louis, IL, pled guilty to a one-count indictment charging that she engaged in a scheme to commit health care fraud. At her sentencing, Goree will face up to 10 years in prison, a fine of up to $250,000 and up to 3 years of supervised release.",https://www.justice.gov/usao/ils/News/2013/Sep/09272013_Goree%20Press%20Release.html
137,Criminal and Civil Enforcement,"September 26, 2013",U.S. Department of Justice,,0,Medical Clinic Owners and Patient Recruiters Charged in Miami for Role in $8 Million Health Care Fraud Scheme,"Several patient recruiters, including two medical clinic owners, have been arrested in connection with a health care fraud scheme involving defunct home health care company Flores Home Health Care Inc. Acting Assistant Attorney General Mythili Raman of the Justice Department's Criminal Division; U.S. Attorney Wifredo A. Ferrer of the Southern District of Florida; Special Agent in Charge Michael B. Steinbach of the FBI's Miami Field Office; and Special Agent in Charge Christopher Dennis of the HHS Office of Inspector General (HHS-OIG) Office of Investigations Miami Office made the announcement.",https://www.justice.gov/opa/pr/2013/September/13-crm-1080.html
138,Criminal and Civil Enforcement,"September 26, 2013",U.S. Department of Justice,,0,Miami Home Health Company Recruiter Pleads Guilty in $48 Million Health Care Fraud Scheme,A patient recruiter of a Miami health care company pleaded guilty today for his participation in a $48 million home health Medicare fraud scheme. Acting Assistant Attorney General Mythili Raman of the Justice Department's Criminal Division; U.S. Attorney Wifredo A. Ferrer of the Southern District of Florida; Special Agent in Charge Michael B. Steinbach of the FBI's Miami Field Office; and Special Agent in Charge Christopher Dennis of the HHS Office of Inspector General (HHS-OIG) Office of Investigations Miami Office made the announcement.,https://www.justice.gov/opa/pr/2013/September/13-crm-1077.html
139,Criminal and Civil Enforcement,"September 25, 2013",U.S. Attorney,Central District of California,0,Second Highest Chiropractic Medicare Biller in California Pleads Guilty to Health Care Fraud,"LOS ANGELES - A San Fernando Valley chiropractor, who was the second highest Medicare biller in California for chiropractic services, pled guilty yesterday to healthcare fraud in violation of 18 U.S.C. § 1347. Between 2005 and 2012, Houshang Pavehzadeh aka ""Danny Paveh"" (41), owner of Sylmar Physician Medical Group, Inc. - a storefront chiropractic clinic located in a strip mall - defrauded Medicare by billing for patients he never treated.",https://www.justice.gov/usao/cac/Pressroom/2013/119.html
140,Criminal and Civil Enforcement,"September 25, 2013",U.S. Attorney,District of South Dakota,0,Florida Man Indicted For Failure to Pay Child Support,"United States Attorney Brendan V. Johnson announced that a Lakeland, Florida, man has been indicted by a federal grand jury for Failure to Pay Child Support. Jaime L. Warrenburg, age 31, was indicted on March 6, 2013, for failing to pay over $23,273.00 in past due child support.  He appeared before U.S. Magistrate Judge John E. Simko on September 23, 2013, and pled not guilty to the Indictment.",https://www.justice.gov/usao/sd/pressreleases/SF-2013-09-25-Warrenburg.html
141,Criminal and Civil Enforcement,"September 25, 2013",U.S. Department of Justice,,0,Five Miami Residents Arrested for Alleged Roles in $48 Million Home Health Care Fraud Scheme,Five Miami residents have been charged for their alleged roles in a $48 million home health Medicare fraud scheme. Acting Assistant Attorney General Mythili Raman of the Justice Department's Criminal Division; U.S. Attorney Wifredo A. Ferrer of the Southern District of Florida; Special Agent in Charge Michael B. Steinbach of the FBI's Miami Field Office; and Special Agent in Charge Christopher Dennis of the HHS Office of Inspector General (HHS-OIG) Office of Investigations Miami Office made the announcement after the case was unsealed following the defendants' arrests this morning.,https://www.justice.gov/opa/pr/2013/September/13-crm-1071.html
142,Criminal and Civil Enforcement,"September 25, 2013",U.S. Department of Justice,,0,"California Mobile Lab and X-ray Provider, Diagnostic Laboratories and Radiology, to Pay $17.5 Million for Falsely Billing Medicare and Medi-CAL","Kan-Di-Ki LLC, formerly known as Kan-Di-Ki Inc., doing business as Diagnostic Laboratories and Radiology (Diagnostic Labs), will pay $17.5 million to settle allegations that the California-based company violated the federal and California False Claims Acts by paying kickbacks for referral of mobile lab and radiology services subsequently billed to Medicare and Medi-Cal (the state of California's Medicaid program), the Justice Department announced today.",https://www.justice.gov/opa/pr/2013/September/13-civ-1068.html
143,Criminal and Civil Enforcement,"September 25, 2013",U.S. Attorney,Eastern District of Pennsylvania,0,Superior Ambulance and Owners Charged in Multi-Million Dollar Health Care Fraud Scheme,"Philadelphia - An indictment was unsealed today charging Superior EMS Ambulance Company, operating from Huntingdon Valley, PA, its owner, Beana Bell, 31, and operator Vadim Fleshler, 32, both of Philadelphia, with conspiracy to commit health care fraud.  According to the indictment, the case involves a scheme in which the defendants submitted more than $4.4 million in fraudulent claims to Medicare. The defendants were also charged with making false statements in connection with health care matters. The indictment was announced by United States Attorney Zane David Memeger, Special Agent-in-Charge Nick DiGiulio with Health and Human Services Office of Inspector General and FBI Special Agent-in-Charge Ed Hanko.  ",https://www.justice.gov/usao/pae/News/2013/September/fleshler_release.htm
144,Criminal and Civil Enforcement,"September 24, 2013",U.S. Attorney,Eastern District of Pennsylvania,0,Doctor Sentenced for Running Pill Mill and Contributing to a Death,"Dr. Norman Werther, 73, of Fort Washington, formerly of Horsham, was sentenced Sept. 24 to 25 years in prison for distribution of a controlled substance resulting in death and more than 300 counts stemming from his pill mill operation, according to the U.S. Attorney's Office.",https://www.justice.gov/usao/pae/News/2013/September/werthersentence_release.htm
145,Criminal and Civil Enforcement,"September 24, 2013",U.S. Attorney,District of Kansas,0,"Hays Woman Pleads Guilty To Social Security, Medicaid Fraud","TOPEKA, KAN. - A woman from Hays, Kan., has pleaded guilty to stealing more than $104,000 in government funds from Social Security and Medicaid, U.S. Attorney Barry Grissom said today. Earlyne C. Weigel, 57, Hays, Kan., pleaded guilty to one count of theft of government money.",https://www.justice.gov/usao/ks/PressReleases/2013/Sept2013/Sept%2024a.html
146,Criminal and Civil Enforcement,"September 20, 2013",U.S. Attorney,District of Massachusetts,0,Natick Man and Revere Woman Indicted for $27 Million Home Health Care Fraud Scheme,"BOSTON - A Natick man and a Revere woman were charged today for orchestrating a $27 million home health care fraud scheme. Michael Galatis, 62, was indicted on charges of conspiracy to commit health care fraud, 11 counts of health care fraud, and seven counts of money laundering. Janie Troisi, 64, was indicted on charges of conspiracy to commit health care fraud and 11 counts of health care fraud.",https://www.justice.gov/usao/ma/news/2013/September/GalatisandTroisiindictedPR.html
147,Criminal and Civil Enforcement,"September 20, 2013",U.S. Attorney,Southern District of Illinois,0,Centreville Woman Pleads Guilty To Health Care Fraud,"Stephen R. Wigginton, United States Attorney for the Southern District of Illinois, announced today that on September 20, 2013, Valerie W. Johnson, 56, of Centreville, Illinois, pled guilty to a one-count indictment charging that she engaged in a scheme to commit health care fraud. Sentencing has been set for January 9, 2014, in United States District Court in East St. Louis, Illinois. Johnson will face up to 10 years in prison, a fine of up to $250,000, and up to 3 years of supervised release.",https://www.justice.gov/usao/ils/News/2013/Sep/09202013_Johnson%20Press%20Release.html
148,Criminal and Civil Enforcement,"September 18, 2013",U.S. Attorney,Central District of California,0,Owner of Home Health Agency that Defrauded Medicare Ordered to Pay $14.9 Million - Three Times the Losses Caused by Scheme,Los Angeles - A federal judge has ordered the owner of a home health agency that operated in the Westlake District of Los Angeles to pay nearly $15 million - or approximately three times the losses suffered by Medicare as a result of the company's illegal practices.,https://www.justice.gov/usao/cac/Pressroom/2013/116.html
149,Criminal and Civil Enforcement,"September 18, 2013",U.S. Attorney,Eastern District of Michigan,0,Oncologist Charged in Superseding Indictment with Medically Unnecessary Cancer Treatments,"Scheme<br/>Dr. Farid Fata was charged in a superseding indictment in the Eastern District of Michigan for a health care fraud scheme involving the administration of medically unnecessary drugs, including chemotherapy, announced the Department of Justice, the FBI and the Department of Health and Human Services (HHS).  The superseding indictment adds eleven additional health care fraud counts, a count of conspiracy to receive and pay kickbacks as well as one count of naturalization fraud.  Criminal forfeitures are also sought in the indictment.",https://www.justice.gov/usao/mie/news/2013/2013_9_18_2013_Fata_superseding.html
150,Criminal and Civil Enforcement,"September 18, 2013",U.S. Attorney,Middle District of Florida,0,Ocala Woman Sentenced To Federal Prison for Medicaid Fraud,"Tampa, FL - U.S. District Judge James S. Moody, Jr. today sentenced Tiffany McIntyre (34, Ocala) to three years in federal prison for committing health care fraud and aggravated identity theft. As part of her sentence, the court ordered restitution and entered a money judgment in the amount of $128,051.76, the proceeds of the health care fraud. McIntyre pleaded guilty on June 3, 2013.",https://www.justice.gov/usao/flm/press/2013/sep/20130918_Mcintyre.html
151,Criminal and Civil Enforcement,"September 17, 2013",U.S. Attorney,Western District of Oklahoma,0,Licensed Counselor Pleads Guilty to Health Care Fraud,"Oklahoma City, Oklahoma - Leann Richardson, 48, of Edmond, Oklahoma, pled guilty today to health care fraud in connection with a scheme to bill Medicaid for behavioral counseling services never provided, announced Sanford C. Coats, United States Attorney for the Western District of Oklahoma. The Medicaid Program provides federal and state funds to pay for health care benefits for individuals who cannot afford necessary medical expenses.",https://www.justice.gov/usao/okw/news/2013/2013_09_17.html
152,Criminal and Civil Enforcement,"September 17, 2013",U.S. Attorney,District of Kansas,0,Hospital Settles Federal Allegations Of Medicare False Claims,"WICHITA, KAN.- Hutchinson Regional Medical Center, Inc., (formerly known as Promise Regional Medical Center - Hutchinson, Inc.) has agreed to pay $853,651 to the United States to settle allegations that the hospital submitted false claims to the Medicare program, U.S. Attorney Barry Grissom announced today. This payment is in addition to amounts the hospital previously refunded to the Medicare program for the claimed services. The payments to the United States total over $1.7 million.",https://www.justice.gov/usao/ks/PressReleases/2013/Sept2013/Sept%2017a.html
153,Criminal and Civil Enforcement,"September 17, 2013",Western District of Pennsylvania,,0,Sewickley Woman Charged with Health Care Fraud,"PITTSBURGH, Pa. - A Sewickley resident has been indicted by a federal grand jury in Pittsburgh on charges of health care fraud, United States Attorney David J. Hickton announced today. The one count indictment named Mary Monica Wilson-Lefler, 62, as the defendant. According to the indictment, Wilson was a salesperson who offered two durable medical equipment companies in the Pittsburgh area a business arrangement involving special air mattresses, known as powered pressure reducing mattresses or PPRAMS.",https://www.justice.gov/usao/paw/news/2013/2013_september/2013_09_17_01.html
154,Criminal and Civil Enforcement,"September 16, 2013",U.S. Department of Justice,,0,"""No Show"" Doctor Sentenced to 151 Months in Prison in Connection with $77 Million Medicare Fraud Scheme","Gustave Drivas, M.D., 58, of Staten Island, N.Y., was sentenced to serve 151 months in prison for his role as a ""no show"" doctor in a $77 million Medicare fraud scheme.  The State of New York revoked Dr. Drivas's medical license earlier this year.",https://www.justice.gov/opa/pr/2013/September/13-crm-1032.html
155,Criminal and Civil Enforcement,"September 13, 2013",U.S. Department of Justice,,0,"Florida Doctors, Hospitals and Clinics to Pay $3.5 Million to Settle Allegations of Improper Medicare, Medicaid and TRICARE Billing","Radiation oncology providers in Pensacola, Fla., will pay $3.5 million to the government and the state of Florida to resolve allegations that they billed Medicare, Medicaid and TRICARE - the health care program for uniformed service members, retirees and their families worldwide - for radiation oncology services that were not eligible for payment, the Justice Department announced today.   The defendants include Gulf Region Radiation Oncology Centers Inc. (GRROC), Gulf Region Radiation Oncology MSO LLC, Sacred Heart Health System Inc., West Florida Medical Center Clinic P.A., Emerald Coast Radiation Oncology Center LLC (ECROC), Dr. Gerald Lowrey and Dr. Rod Krentel.",https://www.justice.gov/opa/pr/2013/September/13-civ-1027.html
156,Criminal and Civil Enforcement,"September 12, 2013",U.S. Attorney,Northern District of Texas,0,Physician-Owned Hospital Agrees to Resolve its Civil and Criminal Liability for Benefiting from Illegal Kickbacks to Physicians,"DALLAS - Forest Park Medical Center, LLC (FPMC), a North Texas physician-owned hospital, paid over $258,000 to settle allegations that it violated the civil False Claims Act, announced U.S. Attorney Sarah R. Saldaña of the Northern District of Texas.  The United States contends that a FPMC representative paid illegal kickbacks to area physicians to obtain referrals for Tricare patients, a federally funded health care program, in violation of the federal law, between 2008 and 2012.  Based on the same allegations, FPMC entered into a Non-Prosecution Agreement with the United States and agreed to certain conditions, as well as a federally imposed monitor for not more than 24 months.  FPMC fully cooperated with the investigation, and by settling civilly and criminally, did not admit any wrong-doing or liability.",https://www.justice.gov/usao/txn/PressRelease/2013/SEP2013/sep12FPMC_sett.html
157,Criminal and Civil Enforcement,"September 12, 2013",U.S. Department of Justice,,0,Mastermind of $11 Million Detroit Medicare Fraud Scheme Sentenced to 50 Months in Prison,"Muhammad Shahab, the mastermind of an almost $11 million Medicare fraud scheme in Detroit, was sentenced today to 50 months in prison. Acting Assistant Attorney General Mythili Raman of the Justice Department's Criminal Division, U.S. Attorney for the Eastern District of Michigan Barbara L. McQuade, Special Agent in Charge Robert D. Foley III of the FBI's Detroit Field Office and Special Agent in Charge Lamont Pugh III of the U.S. Department of Health and Human Services Office of Inspector General (HHS-OIG) Chicago Regional Office made the announcement.",https://www.justice.gov/opa/pr/2013/September/13-crm-1019.html
158,Criminal and Civil Enforcement,"September 12, 2013",U.S. Attorney,Northern District of Ohio,0,Salem Pharmacist Charged with Health Care Fraud,"A one-count criminal information was filed charging a Salem, Ohio, pharmacist with health care fraud, said Steven M. Dettelbach, United States Attorney for the Northern District of Ohio. Bruce E. Franken, 52, was excluded in 2003 from participating in all federal health care programs, including Medicare and Medicaid, for a minimum of 10 years as a result of his felony conviction, according to the information.",https://www.justice.gov/usao/ohn/news/2013/12septfrank.html
159,Criminal and Civil Enforcement,"September 11, 2013",U.S. Attorney,District of New Jersey,0,Two Doctors and a Salesman Admit Roles in Bribes-For-Test Referrals Scheme Involving New Jersey Clinical Laboratory,"NEWARK, N.J. - Two New Jersey doctors and a company salesman pleaded guilty today to their roles in a long-running bribes-for-test referrals scheme operated by Biodiagnostic Laboratory Services LLC (BLS), of Parsippany, N.J., its president, and numerous associates, U.S. Attorney Paul J. Fishman announced.","https://www.justice.gov/usao/nj/Press/files/BLS%20Calabrese,%20Angelo,%20et%20al.%20Plea%20News%20Release.html"
160,Criminal and Civil Enforcement,"September 11, 2013",U.S. Attorney,District of Massachusetts,0,Holyoke Woman Sentenced for Defrauding MassHealth,"BOSTON - A Holyoke resident was sentenced in U.S. District Court in Springfield for defrauding MassHealth, by billing for personal care attendant services that were never provided. U.S. District Judge Michael A. Ponsor sentenced Miosottis Gonzalez, 25, to two years of probation and ordered her to pay $64,000 in restitution. In April, Gonzalez pleaded guilty to conspiracy to commit health care fraud.",https://www.justice.gov/usao/ma/news/2013/September/GonzalezMiosottissentencingPR.html
161,Criminal and Civil Enforcement,"September 11, 2013",U.S. Attorney,Southern District of Illinois,0,Alton Woman Pleads Guilty To Health Care Fraud,"Stephen R. Wigginton, United States Attorney for the Southern District of Illinois, announced today that on September 11, 2013, Roslyn James, 46, of Alton, IL, pled guilty to a one-count indictment charging that she engaged in a scheme to commit health care fraud. At her sentencing James will face up to 10 years in prison, a fine of up to $250,000, and up to 3 years of supervised release. Sentencing has been set for January 10, 2014, at 11:00 a.m. in United States District Court in East St. Louis, Illinois.",https://www.justice.gov/usao/ils/News/2013/Sep/09112013_James%20Press%20Release.html
162,Criminal and Civil Enforcement,"September 10, 2013",U.S. Attorney,Southern District of Illinois,0,Cahokia Illinois Woman Pleads Guilty To Health Care Fraud,"Stephen R. Wigginton, United States Attorney for the Southern District of Illinois, announced today that on September 10, 2013, Lisa C. Luckett, 50, of Cahokia, IL, pled guilty to a two-count indictment charging that she engaged in a scheme to commit health care fraud. At her sentencing Luckett will face up to 20 years in prison, a fine of up to $500,000, and up to 3 years of supervised release. Sentencing has been set for January 17, 2014, at 9:00 a.m. in United States District Court in East St. Louis, Illinois.",https://www.justice.gov/usao/ils/News/2013/Sep/09102013_Luckett%20Press%20Release.html
163,Criminal and Civil Enforcement,"September 10, 2013",U.S. Department of Justice,,0,Medical Supply Company Officer and Southern California Physician Sentenced for $1.5 Million Medicare Fraud,"A former officer of Fendih Medical Supply Inc. was sentenced to serve 51 months in prison yesterday in Los Angeles for his role in a fraud scheme that resulted in $1.5 million in fraudulent claims to Medicare.  In addition, a physician was sentenced to 27 months in prison for his role in the scheme.",https://www.justice.gov/opa/pr/2013/September/13-crm-1010.html
164,Criminal and Civil Enforcement,"September 10, 2013",U.S. Department of Justice,,0,Three Executives of South Florida Psychiatric Hospital Sentenced in $67 Million Health Care Fraud Scheme,"WASHINGTON - Three executives of Hollywood Pavilion LLC (HP), an inpatient psychiatric hospital located in Broward County, Fla., were sentenced today for their roles in a $67 million Medicare fraud scheme.",https://www.fbi.gov/miami/press-releases/2013/three-executives-of-south-florida-psychiatric-hospital-sentenced-in-67-million-health-care-fraud-scheme
165,Criminal and Civil Enforcement,"September 10, 2013",U.S. Attorney,District of Connecticut,0,Brookfield Podiatrist Sentenced To 41 Months in Federal Prison for Defrauding Medicare,"Deirdre M. Daly, Acting United States Attorney for the District of Connecticut, announced that Samir Zaky, 38, of Brookfield, was sentenced today by Senior U.S. District Judge Alfred V. Covello in Hartford to 41 months of imprisonment, followed by one year of supervised release, for defrauding Medicare.",https://www.justice.gov/usao/ct/Press2013/20130910-1.html
166,Criminal and Civil Enforcement,"September 6, 2013",U.S. Department of Justice,,0,Brooklyn Resident Pleads Guilty in Connection with $13 Million Kickback and Health Care Fraud Scheme,"A Brooklyn, N.Y., resident pleaded guilty today for his role as a patient recruiter in a $13 million kickback and health care fraud scheme, the fourth defendant to plead guilty in the scheme based at the Cropsey Medical Care PLLC clinic in Brooklyn.",https://www.justice.gov/opa/pr/2013/September/13-crm-1000.html
167,Criminal and Civil Enforcement,"September 5, 2013",U.S. Attorney,District of Maine,0,"Portland Man Sentenced to Two Months in Jail for Stealing $46,585 in Welfare Benefits","Portland, Maine: United States Attorney Thomas E. Delahanty II announced today that Dafle Abdullahi Ali, age 46, of Portland, Maine, was sentenced in U.S. District Court in Portland by Judge D. Brock Hornby to 2 months in jail and 2 years of supervised release for making false statements to obtain Medicaid and food stamps benefits and theft of federal housing assistance funds. Ali pled guilty to these charges on May 2, 2013.",https://www.justice.gov/usao/me/news/20130905_ali_dafle_abdullahi_sentenced.html
168,Criminal and Civil Enforcement,"September 5, 2013",U.S. Attorney,Middle District of Louisiana,0,Sentencing In Health Care Fraud Case,"BATON ROUGE, LA - Acting United States Attorney Walt Green announced that Sonya Lewis Williams, 47, of Baton Rouge, Louisiana, was sentenced to 37months for her convictions on counts of health care fraud and money laundering.",https://www.justice.gov/usao/lam/news/2013/pr2013038.html
169,Criminal and Civil Enforcement,"September 5, 2013",U.S. Attorney,Northern District of Texas,0,Owner of Home Health Care Company Sentenced to 10 Years in Federal Prison for Role in Health Care Fraud Conspiracy,"DALLAS - Cyprian Akamnonu, 64, of Cedar Hill, Texas, was sentenced this morning by U.S. District Judge Sam A. Lindsay to the statutory maximum of 10 years in federal prison and ordered to pay $25,466,779 in restitution, following his guilty plea in October 2012 to one count of conspiracy to commit health care fraud. ",https://www.justice.gov/usao/txn/PressRelease/2013/SEP2013/sep5Cyprian_akamnonu_sent.html
170,Criminal and Civil Enforcement,"September 5, 2013",U.S. Attorney,Eastern District of Louisiana,0,"Siranush Tulumdzhyan and LA Medical Group, Inc. Sentenced For Conspiracy to Commit Health Care Fraud Violations","Siranush Tulumdzhyan, age 28, of Van Nuys, CA, was sentenced today by U.S. District Court Judge Eldon Fallon for her role in a health care fraud scheme, announced U.S. Attorney Dana J. Boente.  TULUMDZHYAN was sentenced to 3 years probation with 6 months in a half-way house.  Tulumdzhyan was ordered to pay restitution to Medicaid in the total amount of $31,589.",https://www.justice.gov/usao/lae/news/2013/2013_09_05_siranush_tulumdzhyan_sent.html
171,Criminal and Civil Enforcement,"September 5, 2013",U.S. Department of Justice,,0,Owners of Home Health Companies and Patient Recruiter Plead Guilty in Miami for Role in $20 Million Health Care Fraud Scheme,The owners and operators of several Miami home health care agencies and a patient recruiter pleaded guilty today in connection with a health care fraud scheme involving defunct home health care company Trust Care Health Services Inc.,https://www.justice.gov/opa/pr/2013/September/13-crm-998.html
172,Criminal and Civil Enforcement,"September 5, 2013",U.S. Attorney,Southern District of Texas,0,Jury Convicts Bryan Woman in Health Care Fraud Conspiracy,"Houston - Yolanda Nowlin, 42, has been convicted of conspiracy to commit health care fraud, four counts of health care fraud, conspiracy to commit kickback fraud and aiding and abetting Social Security fraud, United States Attorney Kenneth Magidson announced today. The verdicts were returned late yesterday afternoon following seven days of trial and less than three hours of deliberations.",https://www.justice.gov/usao/txs/1News/Releases/2013%20September/130905%20-%20Nowlin.html
