,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
83,Criminal and Civil Enforcement,"October, 16, 2015",U.S. Department of Justice,,0,Operators of Medical Equipment Supply Company Convicted in $1.5 Million Medicare Fraud Scheme,A federal jury in Los Angeles convicted the former owner and the former operator of a durable medical equipment supply company of health care fraud charges in connection with a $1.5 million Medicare fraud scheme. ,https://www.justice.gov/opa/pr/operators-medical-equipment-supply-company-convicted-15-million-medicare-fraud-scheme
84,Criminal and Civil Enforcement,"October 16, 2015",U.S. Attorney,Southern District of Illinois,0,O'Fallon Woman Pleads Guilty To Healthcare Fraud Charge,"Stephen R. Wigginton, United States Attorney for the Southern District of Illinois, announced today, that on October 14, 2015, Ann Marie Sheppard, 54, of O'Fallon, Illinois, pled guilty in federal court to charges that she engaged in a scheme to steal from a health care program and committed mail fraud. Sentencing has been set for February 10, 2016. Sheppard will face up to 10 years in prison, a fine of up to $250,000, and up to 3 years of supervised release.",https://www.justice.gov/usao-sdil/pr/o-fallon-woman-pleads-guilty-healthcare-fraud-charge
85,Criminal and Civil Enforcement,"October 15, 2015",U.S. Attorney,Southern District of Illinois,0,Brighton Woman Pleads Guilty To Healthcare Fraud Offense,"Stephen R. Wigginton, United States Attorney for the Southern District of Illinois, announced today that Jessica A. Teets, 27, of Brighton, Illinois, pled guilty in the U.S. District Court on October 13, 2015, to the charge that she engaged in a scheme to defraud a health care program. Sentencing has been set for February 9, 2016, in U.S. District Court in East Saint Louis. Teets will face up to 10 years in prison, a fine of up to $250,000, and up to 3 years of supervised release.",https://www.justice.gov/usao-sdil/pr/brighton-woman-pleads-guilty-healthcare-fraud-offense
86,Criminal and Civil Enforcement,"October 15, 2015",U.S. Attorney,District of Ohio,0,Richmond Heights woman sentenced to eight years in prison for operating an $18 million healthcare fraud scheme,"A Richmond Heights woman was sentenced to nearly eight years in prison for operating an $18 million home healthcare fraud scheme, law enforcement officials said.",https://www.justice.gov/usao-ndoh/pr/richmond-heights-woman-sentenced-eight-years-prison-operating-18-million-healthcare
87,Criminal and Civil Enforcement,"October 13, 2015",U.S. Department of Justice,,1,International Fugitive Arrested for Role in Multi-Million Dollar Health Care Fraud Scheme,"A Cuban national who had been wanted since 2013 on charges relating to a multi-million dollar health care fraud scheme was arrested on Friday, Oct. 9, 2015, when he arrived in Miami on a flight from Cuba.",https://www.justice.gov/opa/pr/international-fugitive-arrested-role-multi-million-dollar-health-care-fraud-scheme
88,Criminal and Civil Enforcement,"October 13, 2015",U.S. Attorney,District of Arkansas,0,Little Rock Doctor Pleads Guilty To Health Care Fraud Admits To $2.2 Million In Fraudulent Billing,"LITTLE ROCK-Christopher R. Thyer, United States Attorney for the Eastern District of Arkansas, David Shepard, Assistant Special Agent in Charge for the Little Rock Field Office of the Federal Bureau of Investigation (FBI), and Special Agent in Charge CJ Porter of U.S. Department of Health and Human Services-Office of Inspector General (HHS-OIG) announced that Dr. Robert Barrow, 62, of Little Rock, pled guilty today to conspiring to commit health care fraud before U.S. District Court Judge J. Leon Holmes.",https://www.justice.gov/usao-edar/pr/little-rock-doctor-pleads-guilty-health-care-fraud-admits-22-million-fradulent-billing
89,Criminal and Civil Enforcement,"October 9, 2015",U.S. Department of Justice,,0,Ohio Hospital to Pay $4.1 Million to Resolve False Claims Act Allegations,"Cincinnati-based West Chester Hospital and its parent company, UC Health, have agreed to pay $4.1 million to settle allegations that West Chester Hospital violated the False Claims Act by billing federal health care programs for costs associated with medically unnecessary spine surgeries, the Justice Department announced today.",https://www.justice.gov/opa/pr/ohio-hospital-pay-41-million-resolve-false-claims-act-allegations
90,Criminal and Civil Enforcement,"October 9, 2015",U.S. Attorney,Middle District of Tennessee,0,Middle Tennessee Podiatrist Charged With Health Care Fraud,"Dr. John J. Cauthon, 49, of Murfreesboro, Tenn., was charged Wednesday in a federal indictment with seven counts of health care fraud, announced David Rivera, U.S. Attorney for the Middle District of Tennessee.",https://www.justice.gov/usao-mdtn/pr/middle-tennessee-podiatrist-charged-health-care-fraud
91,Criminal and Civil Enforcement,"October 7, 2015",U.S. Department of Justice,,0,Nation's Second-Largest Nursing Home Pharmacy to Pay $9.25 Million to Settle Kickback Allegations,"The nation's second-largest nursing home pharmacy, PharMerica Corp., has agreed to pay $9.25 million to resolve allegations that it solicited and received kickbacks from pharmaceutical manufacturer Abbott Laboratories in exchange for promoting the prescription drug Depakote for nursing home patients.  PharMerica is headquartered in Louisville, Kentucky.",https://www.justice.gov/opa/pr/nations-second-largest-nursing-home-pharmacy-pay-925-million-settle-kickback-allegations
92,Criminal and Civil Enforcement,"October 7, 2015",U.S. Department of Justice,,1,Miami Physician Indicted for Role in $20 Million Health Care Fraud Scheme,A Miami physician was charged in an indictment unsealed today with participating in a Medicare fraud scheme that caused losses of more than $20 million.,https://www.justice.gov/opa/pr/miami-physician-indicted-role-20-million-health-care-fraud-scheme
93,Criminal and Civil Enforcement,"October 7, 2015",U.S. Attorney,District of Arizona,0,Serenity Hospice and Palliative Care to Pay $2.2 Million to Resolve False Claims Allegations,"PHOENIX - Serenity Hospice and Palliative Care, a hospice operating in Phoenix, Ariz., has agreed to pay $2.2 million to resolve civil allegations that it violated the federal False Claims Act by submitting false bills to Medicare for hospice services.",https://www.justice.gov/usao-az/pr/serenity-hospice-and-palliative-care-pay-22-million-resolve-false-claims-allegations
94,Criminal and Civil Enforcement,"October 6, 2015",U.S. Attorney,District of Connecticut,0,"Stamford Podiatrist Pleads Guilty to Submitting False Medicare Claims, Also Pays 288K in Civil Settlement","Deirdre M. Daly, United States Attorney for the District of Connecticut, today announced that AMIRA MANTOURA, 53, of Greenwich, waived her right to indictment and pleaded guilty yesterday in Hartford federal court to one count of making a false statement to the Medicare program.  In pleading guilty, MANTOURA, a Stamford-based podiatrist, admitted that she submitted false claims to Medicare, Medicaid and private insurance companies.",https://www.justice.gov/usao-ct/pr/stamford-podiatrist-pleads-guilty-submitting-false-medicare-claims-also-pays-288k-civil
95,Criminal and Civil Enforcement,"October 5, 2015",U.S. Attorney,Western District of North Carolina,0,"Hickory, N.C. Physician Pleads Guilty To Health Care Fraud","CHARLOTTE, N.C. - A Hickory physician pleaded guilty today to health care fraud charges for submitting to Medicare and Medicaid over $467,376 in fraudulent reimbursement claims, announced Jill Westmoreland Rose, Acting U.S. Attorney for the Western District of North Carolina.  Wayne Vincent Wilson, 54, entered his guilty plea before U.S. Magistrate Judge David S. Cayer.",https://www.justice.gov/usao-wdnc/pr/hickory-nc-physician-pleads-guilty-health-care-fraud
96,Criminal and Civil Enforcement,"October 2, 2015",U.S. Department of Justice,,0,United States Settles False Claims Act Suit against Guardian Hospice and Related Entities,"Guardian Hospice of Georgia LLC, Guardian Home Care Holdings Inc. and AccentCare Inc. (collectively Guardian) agreed to pay $3 million to resolve allegations that Guardian knowingly submitted false claims to the Medicare program for hospice patients who were not terminally ill, the Department of Justice announced today.  Guardian is a for-profit hospice which provides hospice services in Atlanta.",https://www.justice.gov/opa/pr/united-states-settles-false-claims-act-suit-against-guardian-hospice-and-related-entities
97,Criminal and Civil Enforcement,"October 2, 2015",U.S. Attorney,Northern District of Georgia,0,Guardian Hospice and Related Entities to Pay $3 Million to Resolve False Claims Act Allegations,"ATLANTA - The United States Attorney's Office for the Northern District of Georgia announced that Guardian Hospice of Georgia, LLC, Guardian Home Care Holdings, Inc., and AccentCare, Inc., (collectively Guardian) agreed to pay $3 million to resolve allegations that Guardian knowingly submitted false claims to the Medicare program for hospice patients who were not terminally ill. Guardian is a for-profit hospice that provides hospice services in the Atlanta, Georgia, area.",https://www.justice.gov/usao-ndga/pr/guardian-hospice-and-related-entities-pay-3-million-resolve-false-claims-act
98,Criminal and Civil Enforcement,"October 1, 2015",U.S. Attorney,Eastern District of Kentucky,0,Lexington Home Health Agency and Estate of Deceased Owner Agree to Judgment of $16 Million to Resolve Allegations of Health Care Fraud,"LEXINGTON - Nurses' Registry and Home Health Corporation (""Nurses' Registry"") and the Estate of its former owner, the deceased Lennie House, have agreed to the entry of a judgment against them for $16,000,000 to resolve allegations of widespread healthcare fraud.",https://www.justice.gov/usao-edky/pr/lexington-home-health-agency-and-estate-deceased-owner-agree-judgment-16-million
99,Criminal and Civil Enforcement,"October 1, 2015",U.S. Attorney Southern District of New York,,0,"Doctor Arrested For Illegal Distribution Of More Than Ten Thousand Oxycodone Pills, Resulting In One Known Death","Preet Bharara, the United States Attorney for the Southern District of New York, James A. Hunt, Special Agent-in-Charge of the New York Field Division of the Drug Enforcement Administration (""DEA""), and William J. Bratton, Commissioner of the New York Police Department (""NYPD""), announced the unsealing of a Complaint against a doctor and a co-conspirator who are alleged to have participated in a drug distribution conspiracy involving the prescription painkiller oxycodone.  As alleged, the doctor, ALFRED RAMIREZ, sold medically unnecessary prescriptions for over 10,000 oxycodone tablets over a four-year period, resulting in at least one death.",https://www.justice.gov/usao-sdny/pr/doctor-arrested-illegal-distribution-more-ten-thousand-oxycodone-pills-resulting-one
100,Criminal and Civil Enforcement,"October 1, 2015",U.S. Attorney,District of Massachusetts,0,Strata Pathology to Resolve Allegations Regarding Kickback Payments,"BOSTON - Lexington-based Strata Pathology Laboratory, Inc. (known as StrataDx), has agreed to pay $558,793 to resolve allegations that it violated the False Claims Act by inducing physicians to refer Medicare and Medicaid patients to Strata by paying kickbacks in the form of sham consulting fees and providing unlawful discounts to physicians.",https://www.justice.gov/usao-ma/pr/strata-pathology-resolve-allegations-regarding-kickback-payments
101,Criminal and Civil Enforcement,"September 30, 2015",U.S. Attorney,Southern District of Indiana,0,Indianapolis man sentenced to 46 months for health care fraud and identity theft,"Indianapolis - United States Attorney Josh J. Minkler announced today the sentencing of an Indianapolis man for defrauding Medicare, Medicaid and Anthem Blue Cross as well as identity theft.  Ronald Reed, 47, of Indianapolis was sentenced by U. S. District Judge Jane Magnus-Stinson to 46 months in federal prison.",https://www.justice.gov/usao-sdin/pr/indianapolis-man-sentenced-46-months-health-care-fraud-and-identity-theft
102,Criminal and Civil Enforcement,"September 29, 2015",U.S. Department of Justice,,1,Owner of Orlando Health Care Clinic Sentenced to Five Years in Prison for Engaging in Medicare Fraud Scheme,The owner of an Orlando health care clinic was sentenced today to five years in prison for engaging in a $2.4 million health care fraud scheme.,https://www.justice.gov/opa/pr/owner-orlando-health-care-clinic-sentenced-five-years-prison-engaging-medicare-fraud-scheme
103,Criminal and Civil Enforcement,"September 29, 2015",U.S. Attorney,Middle District of Florida,0,Federal Jury Finds Doctor Guilty On 20 Counts Of Health Care Fraud,"Jacksonville, Florida - United States Attorney A. Lee Bentley, III announces that a federal jury today found Dr. David M. Pon (57, Windermere) guilty of 20 counts of health care fraud connected to his scheme to defraud the Medicare program.  He faces a maximum penalty of 10 years in federal prison for each count.  Following the jury's verdict, the Court remanded Pon to the custody of the United States Marshals Service.  His sentencing hearing is scheduled for March 14, 2016.",https://www.justice.gov/usao-mdfl/pr/federal-jury-finds-doctor-guilty-20-counts-health-care-fraud
104,Criminal and Civil Enforcement,"September 29, 2015",U.S. Attorney,Northern District of Texas,0,"San Angelo, Texas, Psychiatrist Admits Committing Health Care Fraud","AMARILLO, Texas - A licensed psychiatrist from San Angelo, Texas, Robert Hadley Gross, 58, pleaded guilty last week to one count of health care fraud stemming from a scheme he ran to defraud Medicare and Medicaid by submitting claims for services not rendered in the manner billed, including submitting claims for services allegedly rendered after patients' deaths.  The announcement was made today by U.S. Attorney John Parker of the Northern District of Texas.",https://www.justice.gov/usao-ndtx/pr/san-angelo-texas-psychiatrist-admits-committing-health-care-fraud
105,Criminal and Civil Enforcement,"September 28, 2015",U.S. Attorney,District of Connecticut,0,"Government Settles False Claims Act Allegations against American Access Care Holdings, LLC for $3.5 Million","Deirdre M. Daly, United States Attorney for the District of Connecticut, and Philip Coyne, Special Agent in Charge of the U.S. Department of Health and Human Services Office of Inspector General, today announced that AMERICAN ACCESS CARE HOLDINGS, LLC has entered into a civil settlement agreement with the Government in which it will pay $3,594,791 to resolve allegations that it violated the False Claims Act.",https://www.justice.gov/usao-ct/pr/government-settles-false-claims-act-allegations-against-american-access-care-holdings-llc
106,Criminal and Civil Enforcement,"September 28, 2015",U.S. Attorney,District of Rhode Island,0,$2.6 Million Recovered Through Settlement of False Claims Act Allegations Against American Access Care,"PROVIDENCE, R.I. - United States Attorney Peter F. Neronha and Phillip Coyne, Special Agent in Charge, U.S. Department of Health and Human Services, Office of Inspector General (HHS-OIG), New England Region, announced today that American Access Care Holdings, LLC, (AAC) which handled billings and claims submitted by a vascular access center formerly operated by AAC in Providence, R.I., has agreed to pay $2.6 million dollars to resolve allegations that it violated the False Claims Act as a result of conduct at its Providence access center.",https://www.justice.gov/usao-ri/pr/26-million-recovered-through-settlement-false-claims-act-allegations-against-american
107,Criminal and Civil Enforcement,"September 28, 2015",U.S. Attorney,Southern District of West Virginia,0,Ohio man pleads guilty to Federal health care fraud,"HUNTINGTON, W.Va. - Joshua Petrie, 36, of Proctorville, Ohio, pleaded guilty today in federal court in Huntington to federal health care fraud, announced U.S. Attorney Booth Goodwin.  Petrie admitted that he worked as a sales representative and fitter for several out of state companies that sold and distributed back and knee braces from a medical practice in West Virginia.  Petrie created false documents showing that he provided braces to patients when, in fact, he had not. The false documents included a certification from a physician indicating that the physician had ordered the braces for individual Medicare patients, but Petrie used copies of a pre-signed physician's order that was not specific to these patients. The false documents also included a delivery ticket with a signature line for patients to acknowledge receipt of the braces. Petrie forged patients' signatures to the delivery tickets to make it appear that patients had received the braces when they had not. The false paperwork was used by others to bill Medicare for approximately $38,000.",https://www.justice.gov/usao-sdwv/pr/ohio-man-pleads-guilty-federal-health-care-fraud
108,Criminal and Civil Enforcement,"September 25, 2015",U.S. Attorney,Northern District of Ohio,0,Westlake cardiologist convicted of overbilling for $7 million worth of unnecessary procedures,"A Westlake cardiologist was convicted of performing unnecessary catheterizations, tests, stent insertions and causing unnecessary coronary artery bypass surgeries as part of a scheme to overbill Medicare and other insurers by $7.2 million, law enforcement officials said.",https://www.justice.gov/usao-ndoh/pr/westlake-cardiologist-convicted-overbilling-7-million-worth-unnecessary-procedures
109,Criminal and Civil Enforcement,"September 24, 2015",U.S. Attorney,District of Kansas,0,Prison Terms Don't Change For Former Haysville Doctor and Wife,"WICHITA, KAN. - A federal judge Thursday resentenced a former Haysville physician and his wife without changing the amount of time they must spend in prison for illegally distributing prescription pain killers to patients who overdosed on them, U.S. Attorney Barry Grissom said.",https://www.justice.gov/usao-ks/pr/prison-terms-don-t-change-former-haysville-doctor-and-wife
110,Criminal and Civil Enforcement,"September 24, 2015",U.S. Attorney,Northern District of Iowa,0,"Spencer Chiropractor to Pay $62,349 to Resolve False Claims Act Allegations","Elizabeth Kressin, D.C., from Spencer, Iowa, has agreed to pay $62,349 to resolve allegations she violated the False Claims Act by improperly billing the Medicaid system for medically unnecessary chiropractic procedures and for the treatment of conditions for which payment is not allowed, including bed wetting, colic and ear infections.  The government alleged that Kressin caused the submission of the improper claims from January 1, 2008, through June 30, 2015.  The claims settled by the agreement are allegations only; there has been no admission or judicial determination of liability.",https://www.justice.gov/usao-ndia/pr/spencer-chiropractor-pay-62349-resolve-false-claims-act-allegations
111,Criminal and Civil Enforcement,"September 24, 2015",U.S. Attorney,Middle District of Pennsylvania,0,Mount Carmel Woman Charged With Health Care Fraud,HARRISBURG - The United States Attorney's Office for the Middle District of Pennsylvania announced that a Mount Carmel woman was indicted yesterday by a grand jury in Harrisburg on charges related to health care fraud.,https://www.justice.gov/usao-mdpa/pr/mount-carmel-woman-charged-health-care-fraud
112,Criminal and Civil Enforcement,"September 23, 2015",U.S. Attorney,District of Minnesota,0,Bloomington Pain Management Doctor Indicted For Accepting Kickbacks As Part Of Large Scale Health Care Fraud Scheme,"United States Attorney Andrew M. Luger today announced the indictment of ELENA LEV POLUKHIN, 58, for writing prescriptions for pain medication as part of a health care fraud conspiracy in which POLUKHIN received kickbacks from Best Aid Pharmacy. POLUKHIN is charged with conspiracy to commit health care fraud, soliciting and receiving kickbacks, health care fraud, aggravated identity theft and distribution of controlled substances. The defendant made an initial appearance today before Magistrate Judge Steven E. Rau in U.S. District Court in St. Paul, Minn.",https://www.justice.gov/usao-mn/pr/bloomington-pain-management-doctor-indicted-accepting-kickbacks-part-large-scale-health
113,Criminal and Civil Enforcement,"September 21, 2015",U.S. Department of Justice,,0,Adventist Health System Agrees to Pay $115 Million to Settle False Claims Act Allegations,"Adventist Health System has agreed to pay the United States $115 million to settle allegations that it violated the False Claims Act by maintaining improper compensation arrangements with referring physicians and by miscoding claims, the Justice Department announced today.  Adventist is a non-profit healthcare organization that operates hospitals and other health care facilities in 10 states.  ",https://www.justice.gov/opa/pr/adventist-health-system-agrees-pay-115-million-settle-false-claims-act-allegations
114,Criminal and Civil Enforcement,"September 18, 2015",U.S. Department of Justice,,1,Medical Biller Sentenced to 45 Months in Prison for Role in $4 Million Health Care Fraud Scheme,The medical biller of a Chicago-area visiting physician practice was sentenced today to 45 months in prison for her role in a $4 million health care fraud scheme.,https://www.justice.gov/opa/pr/medical-biller-sentenced-45-months-prison-role-4-million-health-care-fraud-scheme
115,Criminal and Civil Enforcement,"September 18, 2015",U.S. Department of Justice,,0,"United States Intervenes in False Claims Act Lawsuit against Mississippi Hospital, Two Individuals and Management Company for Overcharging Medicare Program","The United States has intervened in a lawsuit and filed a complaint against H. Ted Cain, Julie Cain, Corporate Management Inc. and Stone County Hospital Inc. for submitting false claims to the Medicare program by knowingly charging excessive and ineligible expenses from 2002 to the present.  Stone County Hospital is a critical access hospital located in rural Mississippi.  Corporate Management Inc. is a management company that provides management services to Stone County Hospital.  Ted Cain owns and controls the hospital and the management company.",https://www.justice.gov/opa/pr/united-states-intervenes-false-claims-act-lawsuit-against-mississippi-hospital-two
116,Criminal and Civil Enforcement,"September 15, 2015",U.S. Attorney,Southern District of Florida,0,Florida Hospital District Agrees to Pay United States $69.5 Million to Settle False Claims Act Allegations,"North Broward Hospital District, a special taxing district of the state of Florida that operates hospitals and other health care facilities in the Broward County, Florida, area, has agreed to pay the United States $69.5 million to settle allegations that it violated the False Claims Act by engaging in improper financial relationships with referring physicians, the Justice Department announced today.",https://www.justice.gov/usao-sdfl/pr/florida-hospital-district-agrees-pay-united-states-695-million-settle-false-claims-act
117,Criminal and Civil Enforcement,"September 15, 2015",U.S. Attorney,Southern District of West Virginia,0,Trivillian's Pharmacy sentenced for federal healthcare and drug crimes,"Charleston, W.Va. - United States Attorney Booth Goodwin announced that Trivillian's Pharmacy, a long-standing Kanawha City retail and compounding pharmacy, was sentenced today in federal court in Charleston to three years of probation.  Trivillian's Pharmacy had previously entered guilty pleas on February 25, 2015, to healthcare fraud and misbranding drugs. Trivillian's Pharmacy admitted it defrauded Medicare and Medicaid by dispensing compounded drugs while billing for more expensive brand name drugs, dispensing generic drugs while billing for more expensive brand name drugs, billing for drugs that were never dispensed and dispensing drugs that were compounded outside of a safe and clean environment.  Trivillian's Pharmacy also admitted to dispensing compounded drugs under labels and identification numbers associated with name brand drugs.  As part of the plea, Trivillian's Pharmacy agreed to make restitution to the Medicare and Medicaid programs in the amount of $355, 312.19**, and to forfeit an additional $355,312.19 of proceeds of the fraud schemes to the United States.",https://www.justice.gov/usao-sdwv/pr/trivillians-pharmacy-sentenced-federal-healthcare-and-drug-crimes
118,Criminal and Civil Enforcement,"September 14, 2015",U.S. Attorney,Southern District of New York,0,District Court Approves Transition Plan For Clinical And Housing Operations Of Substance Abuse Provider Engaged In A Fraudulent Kickback Scheme,"Preet Bharara, the United States Attorney for the Southern District of New York, and Scott Lampert, Special Agent in Charge of the U.S. Department of Health and Human Services, Office of Inspector General's (""HHS-OIG"") New York Region, announced that a transition plan for NARCO FREEDOM, INC. (""NARCO FREEDOM""), a provider of outpatient chemical dependency clinics and short-term housing in residences known as ""three-quarter houses,"" has been approved in Manhattan Federal Court.  In April 2015, NARCO FREEDOM was enjoined from engaging in a fraudulent kickback scheme and a temporary receiver was appointed to take over NARCO FREEDOM's operations.  On September 11, 2015, the Court approved the receiver's plan to transition the substance abuse clinics and the housing operated by NARCO FREEDOM to other healthcare providers.  This transition prevents the imminent disruption of clinical services and housing for NARCO FREEDOM residents.  U.S. District Judge John G. Koeltl entered the order last Friday.",https://www.justice.gov/usao-sdny/pr/district-court-approves-transition-plan-clinical-and-housing-operations-substance-abuse
119,Criminal and Civil Enforcement,"September 14, 2015",U.S. Attorney,Western District of Kentucky,0,Former Humana Inc. Employees Sentenced For Taking Kickbacks Totaling $2 Million Dollars In An Insurance Sales Bribery Scheme,"LOUISVILLE, Ky. - Former Humana Inc. regional sales director, Glen Allan Fine and former Humana Inc. sales manager, James E. Wenger, were sentenced September 10, 2015, by Senior Judge Charles R. Simpson III, in United States District Court, to one year and one day in prison, and ordered to pay $100,000 each in restitution and forfeit $900,000 each, for their roles in a racketeering and bribery scheme, connected with their former position, announced United States Attorney John E. Kuhn, Jr.",https://www.justice.gov/usao-wdky/pr/former-humana-inc-employees-sentenced-taking-kickbacks-totaling-2-million-dollars
120,Criminal and Civil Enforcement,"September 11, 2015",U.S. Department of Justice,,0,Jury Convicts Houston Psychiatrist in $158 Million Medicare Fraud Scheme,A Houston psychiatrist was convicted late yesterday by a federal jury of participating in a $158 million Medicare fraud scheme involving false claims for mental health treatment.,https://www.justice.gov/opa/pr/jury-convicts-houston-psychiatrist-158-million-medicare-fraud-scheme
121,Criminal and Civil Enforcement,"September 10, 2015",U.S. Attorney,District of Tennessee,0,Alive Hospice Pays U.S. And Tennessee Over $1.5 Million To Resolve False Claims Act Lawsuit,"Alive Hospice, Inc. has paid over $1.5 million to reimburse the government for alleged overbilling of Medicare and TennCare for hospice services, announced Jack Smith, First Assistant United States Attorney for the Middle District of Tennessee.  Alive is a non-profit hospice care provider that operates in Tennessee and provides various levels of hospice services.",https://www.justice.gov/usao-mdtn/pr/alive-hospice-pays-us-and-tennessee-over-15-million-resolve-false-claims-act-lawsuit
122,Criminal and Civil Enforcement,"September 9, 2015",U.S. Attorney,Eastern District of Pennsylvania,0,Ambulance Company Owner Charged In Medicare Fraud Scheme,"PHILADELPHIA - Zahar Tkach, also known as Alex Tkach, of Bensalem, PA, was charged by indictment, unsealed today, in a scheme to defraud Medicare of approximately $1.25 million by charging for unnecessary ambulance services, announced by United States Attorney Zane David Memeger. Tkach is charged with health care fraud, obstruction of a federal audit and laundering criminal proceeds.",https://www.justice.gov/usao-edpa/pr/ambulance-company-owner-charged-medicare-fraud-scheme
123,Criminal and Civil Enforcement,"September 8, 2015",U.S. Attorney,Northern District of Illinois,1,West Suburban Doctor Pleads Guilty to Causing $4 Million Loss to Medicare by Falsely Approving Unnecessary Treatment,"CHICAGO - A west suburban physician pleaded guilty in federal court today to a charge that he fraudulently certified Medicare patients as confined to the home, allowing healthcare agencies to bill Medicare for unnecessary in-home treatment.",https://www.justice.gov/usao-ndil/pr/west-suburban-doctor-pleads-guilty-causing-4-million-loss-medicare-falsely-approving
124,Criminal and Civil Enforcement,"September 4, 2015",U.S. Department of Justice,,1,Administrator of Chicago-Area Home Visiting Physician Practice Sentenced to More Than Seven Years in Prison for Role in $4 Million Health Care Fraud Scheme,The lead administrator of a Chicago-area visiting physician practice was sentenced to 87 months in prison for his role in a $4 million health care fraud scheme.,https://www.justice.gov/opa/pr/administrator-chicago-area-home-visiting-physician-practice-sentenced-more-seven-years-prison
125,Criminal and Civil Enforcement,"September 4, 2015",U.S. Department of Justice,,0,Georgia Hospital System and Physician to Pay More than $25 Million to Settle Alleged False Claims Act and Stark Law Violations,"Columbus Regional Healthcare System (Columbus Regional) and Dr. Andrew Pippas have agreed to pay more than $25 million to resolve allegations that they violated the False Claims Act by submitting claims in violation of the Stark Law.  Today's settlement also resolves allegations that Columbus Regional and Pippas submitted claims for payment to federal health care programs that misrepresented the level of services they provided.  Under the settlement agreement, Columbus Regional has agreed to pay $25 million, plus additional contingent payments not to exceed $10 million, for a maximum settlement amount of $35 million, and Pippas has agreed to pay $425,000.",https://www.justice.gov/opa/pr/georgia-hospital-system-and-physician-pay-more-25-million-settle-alleged-false-claims-act-and
126,Criminal and Civil Enforcement,"September 4, 2015",U.S. Attorney,District of Maryland,0,Doctors Convicted in $2.5 Million Health Care Fraud Scheme,"Greenbelt, Maryland - A federal jury convicted two doctors, Paramjit Singh Ajrawat, age 60, and his wife, Sukhveen Kaur Ajrawat, age 57, both of Potomac, Maryland, on charges related to their  health care fraud scheme.  Paramjit Singh Ajrawat was convicted of one count of health care fraud, two counts of making a false statement related to a health care program, one count of obstruction of justice, four counts of wire fraud, and one count of aggravated identity theft.  Sukhveen Kaur Ajrawat was convicted of one count of health care fraud, four counts of making a false statement related to a health care program, one count of obstruction of justice, four counts of obstructing an audit, four counts of wire fraud, and two counts of aggravated identity theft.  The convictions are in connection with the pain clinic they owned and operated.",https://www.justice.gov/usao-md/pr/doctors-convicted-25-million-health-care-fraud-scheme
127,Criminal and Civil Enforcement,"September 3, 2015",U.S. Attorney,Southern District of Mississippi,0,Hospice Facility and Its Manager/Majority Owner to Pay Approximately $5.86 Million to Resolve Continuous Home Care Hospice Fraud Allegations,"Jackson, Miss. - St. Joseph Hospice Entities, which consists of 13 hospice facilities in Mississippi, Louisiana, Texas and Alabama, and Patrick T. Mitchell, its majority owner and manager, have agreed to pay the United States $5,867,518 under the False Claims Act to resolve allegations that they submitted false claims for delivery of continuous home care hospice services to patients who were not entitled to receive continuous care hospice level treatment, announced United States Attorney Gregory K. Davis, Special Agent in Charge Derrick L. Jackson with the U.S. Department of Health and Human Services - Office of Inspector General, and FBI Special Agent in Charge Donald Alway.",https://www.justice.gov/usao-sdms/pr/hospice-facility-and-its-managermajority-owner-pay-approximately-586-million-resolve
128,Criminal and Civil Enforcement,"September 2, 2015",U.S. Department of Justice,,0,Eight Indicted in Fraud Case That Alleges $50 Million in Bogus Claims for Student Substance Abuse Counseling,"Eight people have been indicted for allegedly participating in a scheme that submitted more than $50 million in fraudulent bills to a California state program for alcohol and drug treatment services for high school and middle school students that, in many instances, were not provided or were provided to students who did not have substance abuse problems. ",https://www.justice.gov/opa/pr/eight-indicted-fraud-case-alleges-50-million-bogus-claims-student-substance-abuse-counseling
129,Criminal and Civil Enforcement,"September 2, 2015",U.S. Attorney,Northern District of California,0,United States Sues Qualium Corporation And Bay Area Sleep Clinics To Recover Damages Under The False Claims Act,"SAN JOSE - The United States has filed a False Claims Act complaint against the owners and operators of Bay Sleep Clinic and their related businesses, Qualium Corporation, CPAP Specialist, and Amerimed Corporation, announced Acting United States Attorney Brian J. Stretch and U.S. Department of Health and Human Services Acting Special Agent in Charge Gerald Roy.",https://www.justice.gov/usao-ndca/pr/united-states-sues-qualium-corporation-and-bay-area-sleep-clinics-recover-damages-under
130,Criminal and Civil Enforcement,"September 2, 2015",U.S. Attorney,Eastern District of Missouri,0,Local Physician and Clinic Sentenced on Health Care Related Charges,"St. Louis, MO - DR. MEL E. LUCAS and PATTERSON MEDICAL CLINIC, INC. were sentenced for receipt of misbranded drugs and false statement charges respectively.  Both were sentenced to three years of probation.",https://www.justice.gov/usao-edmo/pr/local-physician-and-clinic-sentenced-health-care-related-charges
131,Criminal and Civil Enforcement,"September 1, 2015",U.S. Department of Justice,,0,KMART Corporation Pays $1.4 Million to Resolve False Claims Act Allegations in Connection with Drug Manufacturer Coupons and Gas Discounts,"KMART Corp. (Kmart), a discount department store chain that operates approximately 780 in-store pharmacies throughout the United States, Puerto Rico and the U.S. Virgin Islands, has paid the United States $1.4 million to resolve allegations that it violated the False Claims Act by using drug manufacturer coupons and gasoline discounts as improper Medicare beneficiary inducements, the Justice Department announced today. ",https://www.justice.gov/opa/pr/kmart-corporation-pays-14-million-resolve-false-claims-act-allegations-connection-drug
