,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
98,Criminal and Civil Enforcement,"September 14, 2016",U.S. Attorney,Northern District of Illinois,0,Owner of Illinois Home Health Company Admits Paying Illegal Kickbacks to 20 Medical Directors for Referrals of Medicare Patients,CHICAGO - The owner of a home health care company headquartered in Lemont admitted in federal court today that he paid illegal kickbacks to procure referrals of elderly patients on Medicare.,https://www.justice.gov/usao-ndil/pr/owner-illinois-home-health-company-admits-paying-illegal-kickbacks-20-medical-directors
99,Criminal and Civil Enforcement,"September 9, 2016",U.S. Attorney,Central District of California,0,"L.A. Nursing Home, Two Physicians Pay over $3.5 Million to Resolve Allegations They Participated in Illegal Patient-Transfer Scheme","LOS ANGELES - A Los Angeles nursing home and two physicians who worked at the facility have paid $3,563,140 to resolve civil allegations that they participated in a scheme to improperly transfer patients recruited from the ""Skid Row"" district to a hospital for medically unnecessary services, and then transfer the patients from the hospital to the nursing home for medically unnecessary stays.",https://www.justice.gov/usao-cdca/pr/la-nursing-home-two-physicians-pay-over-35-million-resolve-allegations-they
100,Criminal and Civil Enforcement,"September 9, 2016",U.S. Attorney,Eastern District of New York,0,New York Pharmacist Sentenced To 43 Months For Medicare And Tax Fraud,"Earlier today, Andrew Barrett, a New York pharmacist who operated pharmacies in Bronx, Queens, and Rockland counties, was sentenced to 43 months' imprisonment to be followed by three years of supervised release.  As part of the sentence, he was ordered to forfeit $2.7 million in criminal proceeds, pay $2.7 million in restitution to Medicare and Medicaid, and pay $736,000 in restitution to the Internal Revenue Service.",https://www.justice.gov/usao-edny/pr/new-york-pharmacist-sentenced-43-months-medicare-and-tax-fraud
101,Criminal and Civil Enforcement,"September 8, 2016",U.S. Department of Justice,,0,Florida Doctor Indicted for Role in $13.8 Million Medicare Fraud Scheme,"The medical director of a clinic in Orlando, Florida, was charged in a superseding indictment filed today for his alleged participation in a $13.8 million health care fraud scheme involving claims for expensive prescription drugs and physical therapy. ",https://www.justice.gov/opa/pr/florida-doctor-indicted-role-138-million-medicare-fraud-scheme
102,Criminal and Civil Enforcement,"September 8, 2016",U.S. Attorney,District of Idaho,0,Boise Doctor Convicted of Controlled Substance Delivery,"BOISE -  Michael Minas, 50, of Boise, Idaho, was sentenced today to eight years in federal prison on 80 counts of unlawfully distributing controlled substances outside the usual course of professional practice and not for a legitimate medical purpose, U.S. Attorney Wendy J. Olson announced.  Senior U.S. District Judge Edward J. Lodge also ordered Minas to pay an $80,000 fine and to forfeit proceeds of $8,000.  During the sentencing hearing, Judge Lodge stated that ""doctors must be part of the solution, not the source of the problem.""  Minas was convicted in May at the end of a 14-day federal jury trial in Boise.",https://www.justice.gov/usao-id/pr/boise-doctor-convicted-controlled-substance-delivery
103,Criminal and Civil Enforcement,"September 8, 2016",U.S. Attorney,Middle District of Florida,0,Florida Doctor Indicted For Role In $13.8 Million Medicare Fraud Scheme,"Tampa, FL - The medical director of a clinic in Orlando, Florida, was charged in a superseding indictment filed today for his alleged participation in a $13.8 million health care fraud scheme involving claims for expensive prescription drugs and physical therapy. ",https://www.justice.gov/usao-mdfl/pr/florida-doctor-indicted-role-138-million-medicare-fraud-scheme
104,Criminal and Civil Enforcement,"September 8, 2016",U.S. Attorney,Southern District of Texas,0,Medical Equipment Company Owner and Biller Plead Guilty in Health Care Fraud Scheme,"McALLEN, Texas - The owner of a Rio Grande Valley area durable medical equipment (DME) company has been convicted of conspiracy to commit health care fraud, announced U.S. Attorney Kenneth Magidson. Veronica Vela, 42, of Mission, entered her plea today before U.S. District Judge Micaela Alvarez.",https://www.justice.gov/usao-sdtx/pr/medical-equipment-company-owner-and-biller-plead-guilty-health-care-fraud-scheme
105,Criminal and Civil Enforcement,"September 7, 2016",U.S. Department of Justice,,1,Two Psychologists Plead Guilty in $25 Million Nursing Home-Testing Scheme,Two clinical psychologists pleaded guilty today for their involvement in a fraudulent psychological testing scheme that preyed upon Medicare recipients living in nursing homes throughout the Southeastern United States.,https://www.justice.gov/opa/pr/two-psychologists-plead-guilty-25-million-nursing-home-testing-scheme
106,Criminal and Civil Enforcement,"September 7, 2016",U.S. Department of Justice,,0,Diabetic Medical Equipment Companies to Pay More Than $12 Million to Resolve False Claims Act Allegations,"U.S. Healthcare Supply LLC and Oxford Diabetic Supply Inc. and the two owners and presidents of those companies have agreed to pay the United States more than $12.2 million to resolve allegations that they violated the federal False Claims Act by using a fictitious entity to make unsolicited telephone calls to Medicare beneficiaries in order to sell them durable medical equipment, the U.S. Department of Justice announced.  U.S. Healthcare Supply LLC, based in Milford, New Jersey, has agreed to pay more than $5 million, and Jon P. Letko, its owner and president, has agreed to pay more than $1 million.  His brother, Edward J. Letko, the owner and president of Oxford Diabetic Supply Inc., a medical equipment supplier that allegedly also participated in the scheme, has agreed to pay $6 million plus interest. ",https://www.justice.gov/opa/pr/diabetic-medical-equipment-companies-pay-more-12-million-resolve-false-claims-act-allegations
107,Criminal and Civil Enforcement,"September 7, 2016",U.S. Department of Justice,,0,"The United States Files False Claims Act Complaint Against Six Vanguard Nursing Facilities and Related Entities, as Well as Vanguard's Director of Operations","The United States has filed a False Claims Act case against Vanguard Healthcare LLC, Vanguard Healthcare Services LLC, Boulevard Terrace LLC, Vanguard of Crestview LLC, Glen Oaks LLC, Imperial Gardens Healthcare and Rehabilitation LLC, Vanguard of Memphis LLC, Vanguard of Manchester LLC and Vanguard's Director of Operations, Mark Miller, the Department of Justice announced today.  The lawsuit alleges that the defendants were responsible for the submission of false claims to Medicare and Medicaid for skilled nursing home services that were either non-existent or grossly substandard.  The lawsuit also alleges that the defendants submitted required nursing facility Pre-Admission forms with forged physician and nurse signatures.  Vanguard Healthcare LLC is headquartered in Brentwood, Tennessee, and has 14 long-term care nursing home providers operating around the United States.",https://www.justice.gov/opa/pr/united-states-files-false-claims-act-complaint-against-six-vanguard-nursing-facilities-and
108,Criminal and Civil Enforcement,"September 6, 2016",U.S. Attorney,Northern District of Ohio,0,"Cleveland dentist sentenced to year in prison, ordered to pay $344,000 for healthcare fraud","A Cleveland dentist was sentenced to a year in prison and ordered to pay nearly $344,000 in restitution for fraudulently billing Medicaid for more work that not authorized or never done, said Carole S. Rendon, law enforcement officials said.",https://www.justice.gov/usao-ndoh/pr/cleveland-dentist-sentenced-year-prison-ordered-pay-344000-healthcare-fraud
109,Criminal and Civil Enforcement,"September 1, 2016",U.S. Attorney,Southern District of Texas,0,RGV Area Doctor Charged in Health Care Fraud and Illegal Kickback Scheme,"McALLEN, Texas - A Rio Grande Valley area doctor has been charged in a federal indictment for his scheme to defraud Medicare and to solicit and obtain illegal kickbacks in exchange for patient referrals, announced U.S. Attorney Kenneth Magidson.",https://www.justice.gov/usao-sdtx/pr/rgv-area-doctor-charged-health-care-fraud-and-illegal-kickback-scheme
110,Criminal and Civil Enforcement,"September 1, 2016",U.S. Attorney,Western District of Pennsylvania,0,"Medical Doctor Pleads Guilty to Health Care Fraud, Illegally Distributing Drugs","PITTSBURGH - A resident of Hermitage, Pennsylvania pleaded guilty in federal court to charges of possession with intent to distribute and distribution of Tramadol, a Schedule IV controlled substance, and health care fraud, United States Attorney David J. Hickton announced today.",https://www.justice.gov/usao-wdpa/pr/medical-doctor-pleads-guilty-health-care-fraud-illegally-distributing-drugs
111,Criminal and Civil Enforcement,"September 1, 2016",U.S. Attorney,Western District of New York,0,Salamanca Chiropractor Arrested And Charged With Health Care Fraud,"BUFFALO, N.Y.-U.S. Attorney William J. Hochul Jr. announced today that Leo A. Kronert, Jr., aka Lee Kronert, of Frewsburg, NY, was arrested and charged by criminal complaint with health care fraud and false statements relating to health care matters. The charges carry a maximum penalty of 10 years in prison and a $250,000 fine.",https://www.justice.gov/usao-wdny/pr/salamanca-chiropractor-arrested-and-charged-health-care-fraud
112,Criminal and Civil Enforcement,"August 31, 2016",Middle District of Florida,,0,United States Settles False Claims Act Allegations Against Coastal Spine And Pain For $7.4 Million,"Jacksonville, FL - United States Attorney A. Lee Bentley, III announces today that Physicians Group Services, P.A., doing business as Coastal Spine and Pain (""Coastal""), has agreed to pay $7.4 million to the government to resolve allegations that Coastal violated the False Claims Act by performing medically unnecessary drug screening procedures.",https://www.justice.gov/usao-mdfl/pr/united-states-settles-false-claims-act-allegations-against-coastal-spine-and-pain-74
113,Criminal and Civil Enforcement,"August 31, 2016",Northern District of Illinois,,1,Owner of Homewood Telemarketing Company Convicted of Taking Illegal Kickbacks for Referring Patients to Home Health Agencies,CHICAGO - A federal jury has convicted the head of a Homewood telemarketing company of pocketing illegal kickbacks in exchange for referring patients to home health care agencies.,https://www.justice.gov/usao-ndil/pr/owner-homewood-telemarketing-company-convicted-taking-illegal-kickbacks-referring
114,Criminal and Civil Enforcement,"August 31, 2016",Southern District of Florida,,0,Clear Vue Eye Center and its Owner Agree to Pay One Million Dollars to Resolve False Claims Act Allegations,"Clear Vue Eye Center, Inc. (Clear Vue) and its owner, Dr. Monique Barbour have agreed to pay $1 million to resolve allegations that they violated the False Claims Act by overbilling Medicare for patient visits at nursing homes and assisted living facilities, and for billing for procedures purportedly performed while Dr. Barbour was out of the country. ",https://www.justice.gov/usao-sdfl/pr/clear-vue-eye-center-and-its-owner-agree-pay-one-million-dollars-resolve-false-claims
115,Criminal and Civil Enforcement,"August 30, 2016",U.S. Department of Justice,,1,Former Owner and Manager of Miami-Area Home Health Agencies Sentenced to 20 Years in Prison for Role in $57 Million Medicare Fraud Scheme,The owner and manager of three now-defunct Miami-area home health agencies was sentenced today to 240 months in prison for his role in a $57 million Medicare fraud scheme.,https://www.justice.gov/opa/pr/former-owner-and-manager-miami-area-home-health-agencies-sentenced-20-years-prison-role-57
116,Criminal and Civil Enforcement,"August 30, 2016",U.S. Department of Justice,,1,Mother and Son Plead Guilty to Orchestrating $16 Million Medicare Fraud Scheme at Two Miami Pharmacies,A mother and son based in Miami each pleaded guilty today to fraud charges for their roles in a $16 million Medicare fraud scheme.,https://www.justice.gov/opa/pr/mother-and-son-plead-guilty-orchestrating-16-million-medicare-fraud-scheme-two-miami
117,Criminal and Civil Enforcement,"August 30, 2016",U.S. Attorney,District of Connecticut,0,Pediatric Dentist Pays $1.3 Million to Settle False Claims Act Allegations,"Deirdre M. Daly, United States Attorney for the District of Connecticut, Connecticut Attorney General George Jepsen, and Phillip M. Coyne, Special Agent in Charge of the U.S. Department of Health and Human Services, Office of Inspector General, today announced that JESUS VILLEGAS, DDS, and his two pediatric dental clinics located in Milford and West Haven have entered into a civil settlement agreement with the federal and state governments in which they will pay $1,367,466 to resolve allegations that they violated the federal and state False Claims Acts.",https://www.justice.gov/usao-ct/pr/pediatric-dentist-pays-13-million-settle-false-claims-act-allegations
118,Criminal and Civil Enforcement,"August 30, 2016",U.S. Attorney,Western District of Pennsylvania,0,"Mercer County Doctor, Practice Settle False Claims Act Allegations","PITTSBURGH - Dr. John P. Balko and John Balko & Associates, Inc., doing business as Senior Healthcare Associates (SHA), have agreed to pay the United States $930,000.00 to settle False Claims Act allegations, United States Attorney David J. Hickton announced today.",https://www.justice.gov/usao-wdpa/pr/mercer-county-doctor-practice-settle-false-claims-act-allegations
119,Criminal and Civil Enforcement,"August 29, 2016",U.S. Attorney,District of South Carolina,0,"Greenville Medical Practice Receives Probationary Sentence and Agrees to Pay $300,000 to the United States","Columbia, South Carolina ---- Acting United States Attorney Beth Drake stated today that Neurology Associates of Greenville, P.A.,  pled guilty and was sentenced today in federal court in Greenville, for receiving misbranded drugs in interstate commerce, a violation of Title 21, United States Code, Section 331(c).  United States Magistrate Judge Jacquelyn D. Austin of Greenville placed the practice on 3 years of federal probation.  No fine was imposed because the practice, in settlement of a parallel civil case brought by the U.S. Attorney's Office, agreed to pay $300,000 to the United States due to the submission of Medicare claims for non-approved botulinum toxin (Botox).",https://www.justice.gov/usao-sc/pr/greenville-medical-practice-receives-probationary-sentence-and-agrees-pay-300000-united
120,Criminal and Civil Enforcement,"August 24, 2016",U.S. Attorney,District of Columbia,0,Maryland Woman Sentenced to 12 Months in Prison For Conspiring to Taking Part In Scheme Involving Prescription and Health Care Fraud,"WASHINGTON - Novella White, 53, of Accokeek, Md., was sentenced today to 12 months in prison on federal charges of conspiracy to obtain controlled substances by prescription fraud and participating in a health care fraud scheme, announced U.S. Attorney Channing D. Phillips, Paul M. Abbate, Assistant Director in Charge of the FBI's Washington Field Office, and Nicholas DiGiulio, Special Agent in Charge of the U.S. Department of Health and Human Services, Office of Inspector General (HHS-OIG), for the region that includes Washington, D.C.",https://www.justice.gov/usao-dc/pr/maryland-woman-sentenced-12-months-prison-conspiring-taking-part-scheme-involving
121,Criminal and Civil Enforcement,"August 23, 2016",U.S. Attorney,Eastern District of Pennsylvania,0,Delaware County Podiatrist Pleads Guilty To $5 Million Health Care Fraud,"PHILADELPHIA - Stephen A. Monaco, D.P.M., 59, of Broomall PA pleaded guilty to health care fraud today for perpetrating a $5 million scheme to defraud Medicare, Medicaid and four private victim insurance companies, announced United States Attorney Zane David Memeger.",https://www.justice.gov/usao-edpa/pr/delaware-county-podiatrist-pleads-guilty-5-million-health-care-fraud
122,Criminal and Civil Enforcement,"August 24, 2016",U.S. Attorney,Southern District of New York,0,Manhattan U.S. Attorney Announces $2.95 Million Settlement With Hospital Group For Improperly Delaying Repayment Of Medicaid Funds,"Preet Bharara, the United States Attorney for the Southern District of New York, Scott J. Lampert, Special Agent in Charge of the New York Field Office of the U.S. Department of Health and Human Services, Office of Inspector General (""HHS-OIG""), Eric Schneiderman, New York State Attorney General, and Thomas P. DiNapoli, the New York State Comptroller, today announced a $2,950,000 settlement of a civil fraud lawsuit against Beth Israel Medical Center d/b/a Mount Sinai Beth Israel (""Beth Israel""), St. Luke's-Roosevelt Hospital Center d/b/a Mount Sinai St. Luke's and Mount Sinai Roosevelt (""St. Luke's Roosevelt,"" and together with Beth Israel, the ""Hospitals""), and Continuum Health Partners, Inc. (""Continuum,"" and together with the Hospitals, ""Defendants"") for willfully delaying repayment of over $ 800,000 in Medicaid overpayments.  The settlement resolves claims under the federal False Claims Act and the New York State False Claims Act. ",https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-announces-295-million-settlement-hospital-group-improperly
123,Criminal and Civil Enforcement,"August 19, 2016",U.S. Attorney,Central District of California,0,Pasadena Doctor Sentenced to 4 Years in Prison for Falsely Certifying Patients Were Terminally Ill as Part of Healthcare Fraud Scheme,"LOS ANGELES - A doctor from Pasadena who falsely certified that at least 79 Medicare and Medi-Cal patients were qualified for hospice care because they were terminally ill - when, in fact, the vast majority of them were not dying - has been sentenced to four years in federal prison.",https://www.justice.gov/usao-cdca/pr/pasadena-doctor-sentenced-4-years-prison-falsely-certifying-patients-were-terminally
124,Criminal and Civil Enforcement,"August 18,2016",U.S. Attorney,Northern District of Alabama,0,Northwest Alabama Pharmacies Owner Pleads Guilty to Obstructing Medicare Audit,BIRMINGHAM - The owner of two northwest Alabama pharmacies pleaded guilty today to obstructing a Medicare audit and agreed to pay a $2.5 million penalty to the government.,https://www.justice.gov/usao-ndal/pr/northwest-alabama-pharmacies-owner-pleads-guilty-obstructing-medicare-audit
125,Criminal and Civil Enforcement,"August 17, 2016",U.S. Attorney,Middle District of Florida,0,"Fort Myers Urologist Agrees To Pay $250,000 For Ordering Unnecessary Medical Tests","Fort Myers, FL - United States Attorney A. Lee Bentley, III announces that Robert A. Scappa, D.O. has agreed to pay $250,000 to the government to resolve allegations that he violated the False Claims Act by causing claims to be submitted to federal health care programs for laboratory tests that were not medically necessary. ",https://www.justice.gov/usao-mdfl/pr/fort-myers-urologist-agrees-pay-250000-ordering-unnecessary-medical-tests
126,Criminal and Civil Enforcement,"August 17, 2016",U.S. Attorney,Eastern District of Pennsylvania,0,Fourth Suboxone Doctor And Office Manager Indicted For Illegally Selling Prescriptions Of Suboxone And Klonopin,"PHILADELPHIA - An indictment was filed today charging a doctor and his office manager in a scheme to sell commonly abused prescription drugs in exchange for cash payments.  Charged in the conspiracy are: Dr. Clarence Verdell, 66, of Voorhees, NJ and Rochelle Williams-Morrow, 37, of Philadelphia, PA.  The indictment includes charges of conspiracy to distribute controlled substances, distribution of controlled substances, health care fraud, and money laundering and was announced by United States Attorney Zane David Memeger, Drug Enforcement Administration Special Agent-in-Charge Gary Tuggle, and Special Agent-in-Charge Nick DiGuilio with Health and Human Services Office of Inspector General.",https://www.justice.gov/usao-edpa/pr/fourth-suboxone-doctor-and-office-manager-indicted-illegally-selling-prescriptions
127,Criminal and Civil Enforcement,"August 16, 2016",U.S. Attorney,District of New Jersey,0,"Morris County, New Jersey, Husband And Wife Sentenced To Prison For Falsifying Thousands Of Medical Diagnostic Reports As Part Of $4.8 Million Health Care Fraud Scheme","NEWARK, N.J. - Two Rockaway, New Jersey, residents who owned a mobile diagnostic testing company were each sentenced today to over six years in prison for receiving more than $4.8 million from Medicare and private insurance companies for diagnostic testing and reports that were never interpreted by a licensed physician, U.S. Attorney Paul J. Fishman announced.",https://www.justice.gov/usao-nj/pr/morris-county-new-jersey-husband-and-wife-sentenced-prison-falsifying-thousands-medical
128,Criminal and Civil Enforcement,"August 16, 2016",U.S. Attorney,Western District of Virginia,0,"Pair Sentenced on Health Care Fraud, Conspiracy Charges","ABINGDON, VIRGINIA - A pair of former lab professionals, who were convicted of billing Medicaid, Medicare, TennCare and a variety of other insurance companies following a bench trial earlier this year, were sentenced yesterday in the United States District Court for the Western District of Virginia in Abingdon, United States Attorney John P. Fishwick Jr., Virginia Attorney General Mark R. Herring and HHS Office of Inspector General Special Agent in Charge Nick DiGiulio announced today.",https://www.justice.gov/usao-wdva/pr/pair-sentenced-health-care-fraud-conspiracy-charges
129,Criminal and Civil Enforcement,"August 15, 2016",U.S. Department of Justice,,1,Miami Man Pleads Guilty to Fraud Charges for Role in $4.2 Million Home Health Care Scheme,A Miami man pleaded guilty today to charges related to his role in a $4.2 million home health care fraud scheme.,https://www.justice.gov/opa/pr/miami-man-pleads-guilty-fraud-charges-role-42-million-home-health-care-scheme
130,Criminal and Civil Enforcement,"August 15, 2016",U.S. Attorney,Northern District of Illinois,0,Oak Brook Doctor Sentenced to Two Years in Prison in Connection with Kickback Scheme at Sacred Heart Hospital,CHICAGO - A federal judge sentenced an Oak Brook doctor to two years in prison for illegally receiving benefits in exchange for referring elderly patients to Sacred Heart Hospital on Chicago's West Side.,https://www.justice.gov/usao-ndil/pr/oak-brook-doctor-sentenced-two-years-prison-connection-kickback-scheme-sacred-heart
131,Criminal and Civil Enforcement,"August 11, 2016",U.S. Attorney,Eastern District of Louisiana,0,New Orleans Business Owner Sentenced to 80 Months in Prison for Role in $3.3 Million Fraud Scheme,WASHINGTON - The owner of a New Orleans company that defrauded Medicare of more than $3.3 million was sentenced today to 80 months in prison for directing the scheme.,https://www.justice.gov/usao-edla/pr/new-orleans-business-owner-sentenced-80-months-prison-role-33-million-fraud-scheme
132,Criminal and Civil Enforcement,"August 10, 2016",U.S. Attorney,Northern District of Alabama,0,Former Community Health Clinic CFO Involved in Complicated Scheme to Defraud the Government Sentenced to 17 Years in Prison,"BIRMINGHAM - A federal judge today sentenced the former chief financial officer of an Alabama non-profit health clinic for the poor and homeless to 17 years in prison for a complicated scheme to defraud millions of dollars from two non-profit health clinics and the federal government health agencies that provided most of their funding, and for a separate scheme to defraud a life insurance company that involved identity theft against a physician.",https://www.justice.gov/usao-ndal/pr/former-community-health-clinic-cfo-involved-complicated-scheme-defraud-government
133,Criminal and Civil Enforcement,"August 8, 2016",U.S. Attorney,Eastern District of Pennsylvania,0,Healthcare Settlement Announced With Easton Hospital,"PHILADELPHIA - Northampton Hospital Company, LLC d/b/a Easton Hospital (""Easton Hospital"") has agreed to resolve allegations relating to improper billing for inpatient procedures performed at Easton Hospital.  Easton Hospital provides inpatient and outpatient healthcare services in Easton, Pennsylvania.  The hospital's services include cardiovascular, orthopedic, oncology, maternal, child health, pediatric, physical therapy rehabilitation, and mental health services.  In addition, it offers surgical care, emergency care, occupational and speech therapy, wound healing management, imaging, radiology, home health, hospice, and laboratory services.",https://www.justice.gov/usao-edpa/pr/healthcare-settlement-announced-easton-hospital
134,Criminal and Civil Enforcement,"August 5, 2016",U.S. Attorney,Middle District of Georgia,0,Sweet Dreams Nurse Anesthesia Group Pays More Than $1 Million to Resolve Kickback Allegations,"G.F. ""Pete"" Peterman, III, United States Attorney for the Middle District of Georgia, and Georgia Attorney General Sam Olens announced today a civil settlement with a series of anesthesia businesses, collectively known as Sweet Dreams Nurse Anesthesia (Sweet Dreams).  Sweet Dreams agreed to pay to the United States $1,034,416 and the State of Georgia $12,078.79 to resolve allegations that it violated the False Claims Act and the Georgia False Medicaid Claims Act by paying unlawful kickbacks to health care providers with the intent to induce referrals of Medicare and Medicaid patients.",https://www.justice.gov/usao-mdga/pr/sweet-dreams-nurse-anesthesia-group-pays-more-1-million-resolve-kickback-allegations
135,Criminal and Civil Enforcement,"August 5, 2016",U.S. Attorney,Western District of Wisconsin,0,Janesville Pharmacist Charged with Health Care Fraud & Identity Theft,"Madison, Wis. - John W. Vaudreuil, United States Attorney for the Western District of Wisconsin, announced that Mark Johnson, 55, Janesville, Wis., was arrested without incident this morning in Janesville, by agents from the U.S. Department of Health and Human Services and the U.S. Postal Inspection Service, with assistance from the Janesville Police Department.  Johnson will make his initial appearance in federal court later today. ",https://www.justice.gov/usao-wdwi/pr/janesville-pharmacist-charged-health-care-fraud-identity-theft
136,Criminal and Civil Enforcement,"August 3, 2016",U.S. Attorney,Middle District of Florida,0,Former Tampa-Area Hospital Employee Sentenced For Stealing Patient Information And Filing Fraudulent Tax Returns,"Tampa, Florida - U.S. District Judge Susan C. Bucklew today sentenced Shanakia Benton to three years in federal prison for wrongful disclosure of individual identifiable health information and wire fraud. As part of her sentence, the Court also entered a money judgment in the amount of $77,239, the proceeds of the wire fraud. Benton pleaded guilty on May 2, 2016.",https://www.justice.gov/usao-mdfl/pr/former-tampa-area-hospital-employee-sentenced-stealing-patient-information-and-filing
137,Criminal and Civil Enforcement,"August 2, 2016",U.S. Attorney,District of New Jersey,0,Passaic County Man Convicted Of Health Care Fraud And Other Charges For Operating Ambulance Company Despite Ban,"NEWARK, N.J. - A Passaic County, New Jersey, man was convicted in federal court today of illegally operating a Clifton, New Jersey, ambulance company despite having been banned from participating in federal health care programs due to a prior conviction, U.S. Attorney Paul J. Fishman announced.",https://www.justice.gov/usao-nj/pr/passaic-county-man-convicted-health-care-fraud-and-other-charges-operating-ambulance
138,Criminal and Civil Enforcement,"August 1, 2016",U.S. Attorney,Northern District of New York,0,St. Joseph's Hospital To Pay $3.2 Million For Billing Medicaid For Mental Health Services Rendered By Unqualified Staff,"SYRACUSE, NEW YORK - United States Attorney Richard S. Hartunian and New York State Attorney General Eric T. Schneiderman announced today that St. Joseph's Hospital Health Center (St. Joseph's) will pay $3.2 million to resolve allegations that it violated the federal and New York False Claims Acts by presenting false claims for payment to the state Medicaid program for mental health services rendered by unqualified staff.",https://www.justice.gov/usao-ndny/pr/st-joseph-s-hospital-pay-32-million-billing-medicaid-mental-health-services-rendered
139,Criminal and Civil Enforcement,"July 29, 2016",U.S. Department of Justice,,1,New York Doctor Convicted of Multimillion-Dollar Health Care Fraud,"A New York surgeon who practiced at hospitals in Brooklyn and Long Island, New York, was convicted last night for submitting millions of dollars in false and fraudulent claims to Medicare.",https://www.justice.gov/opa/pr/new-york-doctor-convicted-multimillion-dollar-health-care-fraud
140,Criminal and Civil Enforcement,"July 29, 2016",U.S. Attorney,Southern District of Florida,0,Three Miami Residents Sentenced in Largest Medicare Fraud Scheme Loss in 2015,Three Miami residents were sentenced for their role in the largest Medicare fraud scheme loss prosecuted in the Southern District of Florida in 2015.,https://www.justice.gov/usao-sdfl/pr/three-miami-residents-sentenced-largest-medicare-fraud-scheme-loss-2015
141,Criminal and Civil Enforcement,"July 29, 2016",U.S. Attorney,Eastern District of Kentucky,0,Lexington Man and His Medical Device Company Sued for Grant Fraud,"LEXINGTON, Ky. - The United States Government has sued a Lexington man, and the Lexington-based medical device company he owns, for violations of the False Claims Act, a federal law that prohibits people from submitting false or fraudulent claims for payment to the federal government.",https://www.justice.gov/usao-edky/pr/lexington-man-and-his-medical-device-company-sued-grant-fraud
142,Criminal and Civil Enforcement,"July 29, 2016",U.S. Attorney,Western District of Oklahoma,0,United States and State Of Oklahoma Obtain $4.7 Million Judgment Against Behavioral Health Counseling Company and Its Owner for Submitting False Claims,"Oklahoma City, Oklahoma - Mark A. Yancey, Acting United States Attorney for the Western District of Oklahoma, and E. Scott Pruitt, Attorney General for the State of Oklahoma, jointly announce that a judgment for $4,752,101.50 has been entered against LXE Counseling, LLC (""LXE"") and Lexie Darlene George a/k/a Lexie Darlene Batchelor (""Batchelor"") in a civil qui tam ""whistleblower"" lawsuit for submitting false claims related to behavioral health counseling to Medicaid patients in Oklahoma. ",https://www.justice.gov/usao-wdok/pr/united-states-and-state-oklahoma-obtain-47-million-judgment-against-behavioral-health
143,Criminal and Civil Enforcement,"July 27, 2016",U.S. Attorney,Central District of Illinois,0,Judge Finds Co-Owner of Chicago Medical Transport Company Guilty of Multi-Million Dollar Fraudulent Billing Scheme,"Springfield, Ill. - U.S. District Judge Sue E. Myerscough has rendered verdicts of guilty on all counts against a Chicago man for fraudulent overbilling of an estimated $4.7 million to Illinois' Medicaid program for non-emergency medical transport. Sentencing for Gregory D. Toran, 67, of Hazel Crest, Ill., is scheduled on Nov. 14, 2016.",https://www.justice.gov/usao-cdil/pr/judge-finds-co-owner-chicago-medical-transport-company-guilty-multi-million-dollar
144,Criminal and Civil Enforcement,"July 28, 2016",U.S. Department of Justice,,0,South Carolina Hospital to Pay $17 Million to Resolve False Claims Act and Stark Law Allegations,"The Lexington County Health Services District Inc. d/b/a Lexington Medical Center located in West Columbia, South Carolina, has agreed to pay $17 million to resolve allegations that it violated the Physician Self-Referral Law (the Stark Law) and the False Claims Act by maintaining improper financial arrangements with 28 physicians, the Department of Justice announced today.",https://www.justice.gov/opa/pr/south-carolina-hospital-pay-17-million-resolve-false-claims-act-and-stark-law-allegations
145,Criminal and Civil Enforcement,"July 27, 2016",U.S. Attorney,Central District of Illinois,0,Judge Finds Co-Owner of Chicago Medical Transport Company Guilty of Multi-Million Dollar Fraudulent Billing Scheme,"Springfield, Ill. - U.S. District Judge Sue E. Myerscough has rendered verdicts of guilty on all counts against a Chicago man for fraudulent overbilling of an estimated $4.7 million to Illinois' Medicaid program for non-emergency medical transport. Sentencing for Gregory D. Toran, 67, of Hazel Crest, Ill., is scheduled on Nov. 14, 2016.",https://www.justice.gov/usao-cdil/pr/judge-finds-co-owner-chicago-medical-transport-company-guilty-multi-million-dollar
146,Criminal and Civil Enforcement,"July 27, 2016",U.S. Attorney,District of Connecticut,0,"Danbury Physician and Mental Health Practice Pay $36,000 to Settle False Claims Act Allegations","Deirdre M. Daly, United States Attorney for the District of Connecticut, announced that ANTON FRY, M.D. and CPC ASSOCIATES, INC. have entered into a civil settlement agreement with the federal government in which they will pay $36,704 to resolve allegations that they violated the False Claims Act. ",https://www.justice.gov/usao-ct/pr/danbury-physician-and-mental-health-practice-pay-36000-settle-false-claims-act
