,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
91,Criminal and Civil Enforcement,"September 28, 2018",U.S. Department of Justice,,0,Kalispell Regional Healthcare System to Pay $24 Million to Settle False Claims Act Allegations,"Montana-based Kalispell Regional Healthcare System (KRH) along with six subsidiaries and related entities - Kalispell  Regional Medical Center (KRMC), HealthCenter Northwest LLC (HealthCenter), Flathead Physicians Group LLC (Flathead), Northwest Horizons LLC (NH), Northwest Orthopedics & Sports Medicine LLC (NOSM), and Applied Health Services Inc. (AHS), (collectively, ""KRH entities"") - have  agreed to pay $24 million to resolve allegations that they violated the False Claims Act by paying physicians more than fair market value, and by conspiring to enter into arrangements that improperly induced referrals, the Department of Justice announced today.",https://www.justice.gov/opa/pr/kalispell-regional-healthcare-system-pay-24-million-settle-false-claims-act-allegations
92,Criminal and Civil Enforcement,"September 28, 2018",U.S. Attorney,Middle District of Florida,0,Government Settles $1.2 Million Lawsuit Against Florida Compounding Pharmacy And Its Owner For Excessive Charges To TRICARE,"Tampa - U.S. Attorney Maria Chapa Lopez announces that the United States has settled allegations that a Tampa-based compounding pharmacy, now-defunct RS Compounding, LLC, and its owner, Renier Gobea, knowingly billed TRICARE excessive prices for compounded prescriptions. In reaching this settlement, the parties resolved allegations that, between January 1, 2012, and January 31, 2014, Gobea and RS Compounding charged TRICARE at least 2,000 percent more for drugs than they charged cash-paying customers, in violation of the False Claims Act. ",https://www.justice.gov/usao-mdfl/pr/government-settles-12-million-lawsuit-against-florida-compounding-pharmacy-and-its
93,Criminal and Civil Enforcement,"September 28, 2018",U.S. Attorney,Western District of Pennsylvania,0,"Greensburg Physician Charged with Illegally Distributing Suboxone, Health Care Fraud","PITTSBURGH - A Greensburg physician has been indicted by a federal grand jury in Pittsburgh on charges of distribution of buprenorphine, a Schedule III controlled substance, outside the usual course of professional practice; using and maintaining a drug-involved premises; health care fraud; and money laundering, United States Attorney Scott W. Brady announced today.",https://www.justice.gov/usao-wdpa/pr/greensburg-physician-charged-illegally-distributing-suboxone-health-care-fraud
94,Criminal and Civil Enforcement,"September 27, 2018",U.S. Department of Justice,,1,Detroit Doctor Sentenced to more than 11 Years in Prison for $8.9 Million Health Care Fraud Scheme,"A Detroit-area doctor was sentenced to 135 months in prison today for her role in a scheme involving approximately $8.9 million in fraudulent Medicare claims for home health care and other physician services that were procured through the payment of kickbacks, were not medically necessary, were not actually provided or, in some instances, were provided by the defendant, who was not a licensed physician during the relevant time period.",https://www.justice.gov/opa/pr/detroit-doctor-sentenced-more-11-years-prison-89-million-health-care-fraud-scheme
95,Criminal and Civil Enforcement,"September 26, 2018",U.S. Attorney,District of Connecticut,0,"Southeastern Connecticut Doctor Pays $99,912 to Settle Allegations under the False Claims Act","John H. Durham, United States Attorney for the District of Connecticut, today announced that HELAR CAMPOS, MD, a physician with a practice in New London and Norwich, has entered into a civil settlement with the government in which he will pay $99,912 to resolve allegations that he violated the False Claims Act.",https://www.justice.gov/usao-ct/pr/southeastern-connecticut-doctor-pays-99912-settle-allegations-under-false-claims-act
96,Criminal and Civil Enforcement,"September 25, 2018",U.S. Department of Justice,,0,Hospital Chain Will Pay Over $260 Million to Resolve False Billing and Kickback Allegations; One Subsidiary Agrees to Plead Guilty,"Health Management Associates, LLC (HMA), formerly a U.S. hospital chain headquartered in Naples, Florida, will pay over $260 million to resolve criminal charges and civil claims relating to a scheme to defraud the United States.  The government alleged that HMA knowingly billed government health care programs for inpatient services that should have been billed as outpatient or observation services, paid remuneration to physicians in return for patient referrals, and submitted inflated claims for emergency department facility fees. ",https://www.justice.gov/opa/pr/hospital-chain-will-pay-over-260-million-resolve-false-billing-and-kickback-allegations-one
97,Criminal and Civil Enforcement,"September 25, 2018",U.S. Attorney,Eastern District of Louisiana,0,Six Individuals Sentenced in Case Charging Health Care Fraud and Kickback Conspiracies and Obstruction,"NEW ORLEANS - U.S. Attorney Peter G. Strasser announced today the sentencing of four local physicians, a biller, and office manager following a four week trial that ended on May 9, 2018.",https://www.justice.gov/usao-edla/pr/six-individuals-sentenced-case-charging-health-care-fraud-and-kickback-conspiracies-and
98,Criminal and Civil Enforcement,"September 25, 2018",U.S. Attorney,Eastern District of Virginia,0,VCU Health System Authority Agrees to $4 Million Settlement,"RICHMOND, Va. - Virginia Commonwealth University Health System Authority (VCU), which operates VCU Medical Center and related healthcare facilities in Richmond, agreed to pay $3,994,151 to settle claims for billing overpayments paid by Medicare, Tricare, and the Federal Employees Health Benefits Plan (FEHB) for services rendered to patients.",https://www.justice.gov/usao-edva/pr/vcu-health-system-authority-agrees-4-million-settlement
99,Criminal and Civil Enforcement,"September 25, 2018",U.S. Attorney,Eastern District of Pennsylvania,0,National Hospital Chain Will Pay Over $260 Million,"PHILADELPHIA, PA - United States Attorney William M. McSwain today announced a $55 million civil settlement with Community Health Systems, Inc. (CHS) to resolve civil allegations relating to two hospitals operated by Health Management Associates (HMA), in Lancaster, Pennsylvania.  The resolution of these claims in the Eastern District is part of a larger $260 million settlement between the Department of Justice and CHS which arose out of HMA's fraudulent billing practices in multiple healthcare institutions across the United States.",https://www.justice.gov/usao-edpa/pr/national-hospital-chain-will-pay-over-260-million-resolve
100,Criminal and Civil Enforcement,"September 25, 2018",U.S. Attorney,Western District of North Carolina,0,Two Charlotte Area Hospitals Among $260 Million Global Settlement Between Hospital Chain And The United States,"CHARLOTTE, N.C. - The Department of Justice announced today that Health Management Associates, LLC (HMA), formerly a major U.S. hospital chain headquartered in Naples, Florida, will pay over $260 million to resolve criminal charges and civil claims relating to a scheme to defraud the United States.  This global settlement also resolves False Claims Act allegations against two Charlotte-area hospitals, Lake Norman Regional Medical Center and Davis Regional Medical Center.",https://www.justice.gov/usao-wdnc/pr/two-charlotte-area-hospitals-among-260-million-global-settlement-between-hospital-chain
101,Criminal and Civil Enforcement,"September 24, 2018",U.S. Department of Justice,,0,Owner of New York City Pharmacies Charged in Scheme to Defraud Medicare and Medicaid,"The owner of four pharmacies in Queens, New York, will be arraigned later today in federal court in Brooklyn on an indictment charging her with submitting millions of dollars in claims as part of a scheme to defraud Medicare and Medicaid.  The proceeding will take place before U.S. Magistrate Judge Steven L. Tiscione at 11:00 a.m.",https://www.justice.gov/opa/pr/owner-new-york-city-pharmacies-charged-scheme-defraud-medicare-and-medicaid
102,Criminal and Civil Enforcement,"September 24, 2018",U.S. Attorney,Eastern District of New York,0,Board Certified Ophthalmologist Agrees to Civil Fraud Settlement in Medicare Fraud Investigation,"The United States has entered into an agreement to settle civil fraud claims with Dr. Mark Fleckner, a Board Certified Ophthalmologist who maintains a practice in Garden City, New York.  The agreement resolves allegations that, in contravention of Medicare regulations and in violation of the federal False Claims Act, Dr. Fleckner administered certain pharmaceutical products that he had purchased overseas, which the U.S. Food and Drug Administration (""FDA"") had not evaluated nor approved for use in the United States (""Unapproved Drugs"").  These products included aflibercept (""Eylea"") and ranibizumab (""Lucentis""), which Dr. Fleckner used to treat patients who had wet, age-related macular degeneration or other diseases and conditions of the eye.  The United States contends that the Unapproved Drugs were not eligible for reimbursement by Medicare.  Under the terms of the civil settlement agreement, Dr. Fleckner will pay a total of $6,955,240.80. ",https://www.justice.gov/usao-edny/pr/board-certified-ophthalmologist-agrees-civil-fraud-settlement-medicare-fraud
103,Criminal and Civil Enforcement,"September 21, 2018",U.S. Attorney,District of Massachusetts,0,Physician Convicted of False Billing Scheme,"BOSTON - A physician and former employee of New England Pain Management Associates, Inc. was convicted today by a federal jury of conspiring to falsify patient medical records between May 2012 and May 2013 in an effort to obtain payments from Medicare and commercial insurers for medical services that were not performed.  ",https://www.justice.gov/usao-ma/pr/physician-convicted-false-billing-scheme
104,Criminal and Civil Enforcement,"September 20, 2018",U.S. Attorney,Eastern District of New York,0,Most Wanted Fugitive Arraigned on Multi-Million Dollar Health Care Fraud,"Etienne Allonce is scheduled to be arraigned today before United States District Judge Joseph F. Bianco at the federal courthouse in Central Islip on charges of health care fraud and conspiracy, for allegedly defrauding Medicare and Medicaid out of millions of dollars.  Allonce was expelled from Haiti to face the charges in the indictment pending here, and turned over to the custody of law enforcement agents.  Prior to his return to the United States, Allonce was placed on the Most Wanted list of the U.S. Department of Health and Human Services, Office of Inspector General (HHS-OIG).",https://www.justice.gov/usao-edny/pr/most-wanted-fugitive-arraigned-multi-million-dollar-health-care-fraud
105,Criminal and Civil Enforcement,"September 19, 2018",U.S. Department of Justice,,1,Physician and Two Clinic Operators Found Guilty for Their Roles in $17 Million Medicare Fraud Scheme,A federal jury found a physician and two clinic owners and operators guilty yesterday for their roles in a $17 million Medicare fraud scheme.,https://www.justice.gov/opa/pr/physician-and-two-clinic-operators-found-guilty-their-roles-17-million-medicare-fraud-scheme
106,Criminal and Civil Enforcement,"September 19, 2018",U.S. Attorney,Eastern District of Kentucky,0,Federal Court Orders $1.3 Million Judgment Against Toxicology Laboratory for Committing Healthcare Fraud,"FRANKFORT, Ky. - The U.S. District Court has entered a civil judgment of $1,374,058, in favor of the United States and against Calloway Laboratories, Inc. (""Calloway""), a clinical laboratory based in Woburn, Massachusetts, holding Calloway liable for submitting false claims to federal healthcare programs, including Medicare and TRICARE.",https://www.justice.gov/usao-edky/pr/federal-court-orders-13-million-judgment-against-toxicology-laboratory-committing
107,Criminal and Civil Enforcement,"September 19, 2018",U.S. Attorney,District of Massachusetts,0,Springfield Doctor Sentenced for Illegally Sharing Patient Medical Files,BOSTON - A Springfield gynecologist was sentenced today in connection with allowing a pharmaceutical sales representative to access patient records and lying to federal investigators.,https://www.justice.gov/usao-ma/pr/springfield-doctor-sentenced-illegally-sharing-patient-medical-files
108,Criminal and Civil Enforcement,"September 18, 2018",U.S. Attorney,Middle District of Florida,0,Clearwater Doctor Pleads Guilty To Health Care Fraud,"Tampa, Florida - Dr. Jayam Krishna Iyer (66, Clearwater) today pleaded guilty to one count of health care fraud. She faces a maximum penalty of 10 years in federal prison, or 20 years, if her offense involves serious bodily injury. As part of the plea, Iyer has agreed to surrender both her DEA registration number that she used to prescribe controlled substances and her Florida medical license, and to a permanent exclusion from the Medicare and Medicaid programs.",https://www.justice.gov/usao-mdfl/pr/clearwater-doctor-pleads-guilty-health-care-fraud
109,Criminal and Civil Enforcement,"September 18, 2018",U.S. Attorney,Western District of Pennsylvania,0,Suboxone Clinic Owner Pleads Guilty to Unlawfully Dispensing Prescription Drugs and Health Care Fraud,"PITTSBURGH, PA. - The former owner of a Bridgeville, PA Suboxone clinic pleaded guilty in federal court to charges of unlawfully distributing controlled substances and health care fraud, United States Attorney Scott W. Brady announced today.",https://www.justice.gov/usao-wdpa/pr/suboxone-clinic-owner-pleads-guilty-unlawfully-dispensing-prescription-drugs-and-health
110,Criminal and Civil Enforcement,"September 17, 2018",U.S. Attorney,District of New Hampshire,0,Windham Nurse Practitioner Pleads Guilty to Healthcare Fraud and Prescription Fraud Charges,"CONCORD - Kristen Khanna, 42, of Windham, pleaded guilty in federal court today to healthcare fraud and prescription fraud charges, United States Attorney Scott W. Murray announced.",https://www.justice.gov/usao-nh/pr/windham-nurse-practitioner-pleads-guilty-healthcare-fraud-and-prescription-fraud-charge-0
111,Criminal and Civil Enforcement,"September 17, 2018",U.S. Attorney,Northern District of West Virginia,0,Ohio physician sentenced to nearly five years for fraudulently distributing controlled substances,"WHEELING, WEST VIRGINIA - Dr. Tod Hagins, of Wintersville, Ohio, was sentenced today to 57 months incarceration for writing fraudulent prescriptions to be sold on the streets from his Weirton, West Virginia practice, United States Attorney Bill Powell announced.",https://www.justice.gov/usao-ndwv/pr/ohio-physician-sentenced-nearly-five-years-fraudulently-distributing-controlled
112,Criminal and Civil Enforcement,"September 14, 2018",U.S. Attorney,Middle District of Florida,0,Port Charlotte Doctor Sentenced To Five Months In Prison For Obstruction Of An Audit,"Tampa, Florida - U.S. District Judge Steven Merrday has sentenced Dr. John Janick (73, Port Charlotte) to five months in prison, followed by three years of supervised release, for obstructing a Medicare audit. As part of his sentence, Janick is required to pay $118,831.62 in restitution to the Medicare program.",https://www.justice.gov/usao-mdfl/pr/port-charlotte-doctor-sentenced-five-months-prison-obstruction-audit
113,Criminal and Civil Enforcement,"September 12, 2018",U.S. Attorney,District of Maryland,0,CEO of Lab Testing Company and Marketing Representative Sentenced to Federal Prison in Pain Management Clinic Kickback Scheme,"Baltimore, Maryland - Chief U.S. District Judge James K. Bredar sentenced Konstantin Bas, age 41, of Brooklyn, New York, and co-conspirator Mubtagha Shah Syed, age 49, of Jersey City, New Jersey, today to a year and a day, and three months in prison, respectively, each followed by three years of supervised release, for a scheme in which a Maryland pain management practice referred urine specimens to Bas's testing lab in return for $1.37 million in kickbacks.  Chief Judge Bredar also ordered Bas to forfeit $241,600 and to pay a fine of $5,000.  Chief Judge Bredar ordered that Syed serve the first three months of his supervised release in home detention with electronic monitoring, and ordered that Syed forfeit $23,400 and pay a fine of $4,000.",https://www.justice.gov/usao-md/pr/ceo-lab-testing-company-and-marketing-representative-sentenced-federal-prison-pain
114,Criminal and Civil Enforcement,"September 11, 2018",U.S. Department of Justice,,0,Detroit-Area Podiatrist Sentenced to Prison for Health Care Fraud,A Detroit-area podiatrist was sentenced to 28 months in prison today for his participation in a $1 million scheme involving podiatry services that were billed to Medicare but were never rendered.,https://www.justice.gov/opa/pr/detroit-area-podiatrist-sentenced-prison-health-care-fraud
115,Criminal and Civil Enforcement,"September 11, 2018",U.S. Attorney,District of Maryland,0,Pain Management Physician Sentenced to 8 Years in Federal Prison for Central Role in Million Dollar Kickback Scheme and Fraudulent Billing Scheme,"Baltimore, Maryland - Chief U.S. District Judge James K. Bredar sentenced Atif Babar Malik, age 48, of Germantown, Maryland, today to eight years in prison, followed by three years of supervised release.  The sentence was imposed for his trial conviction on 26 counts arising from two criminal schemes involving $1.376 million in kickbacks and fraudulently billing, as well as his guilty plea to a conspiracy to defraud the United States of more than $2.1 million in taxes.   Chief Judge Bredar also ordered Malik to pay a fine of $75,000; to pay restitution of $175,000; and to forfeit $241,976.",https://www.justice.gov/usao-md/pr/pain-management-physician-sentenced-8-years-federal-prison-central-role-million-dollar
116,Criminal and Civil Enforcement,"September 11, 2018",U.S. Attorney,Southern District of Ohio,0,Columbus Pharmacist Sentenced for Health Care Fraud Scheme,"COLUMBUS, Ohio - Maria Mascio, 62, of Columbus, Ohio, was sentenced in U.S. District Court today to 24 months in prison and ordered to pay $1.1 million in restitution for executing a decade-long health care fraud scheme.",https://www.justice.gov/usao-sdoh/pr/columbus-pharmacist-sentenced-health-care-fraud-scheme
117,Criminal and Civil Enforcement,"September 10, 2018",U.S. Attorney,District of Arizona,0,Youth Care Worker Convicted of Sexually Abusing Unaccompanied Minors in Southwest Key Facility,"PHOENIX - On Sept. 7, 2018, a federal jury convicted Levian D. Pacheco, 25, of Phoenix, Ariz., of seven counts of abusive sexual contact with a ward and three counts of sexual abuse of a ward.  U.S. District Judge Steven P. Logan presided over the seven-day trial.  Sentencing is scheduled for Dec. 3, 2018.",https://www.justice.gov/usao-az/pr/youth-care-worker-convicted-sexually-abusing-unaccompanied-minors-southwest-key-facility
118,Criminal and Civil Enforcement,"September 7, 2018",U.S. Department of Justice,,0,South Florida Pharmacist Convicted of Health Care Fraud for Role in $5 Million Compounding Pharmacy Scheme,A federal jury found a South Florida pharmacist guilty today of health care fraud for his role in a $5 million compounding pharmacy scheme.,https://www.justice.gov/opa/pr/south-florida-pharmacist-convicted-health-care-fraud-role-5-million-compounding-pharmacy
119,Criminal and Civil Enforcement,"September 7, 2018",U.S. Department of Justice,,0,South Florida Doctor Sentenced to 78 Months in Prison for Participating in a Conspiracy to Illegally Dispense Opioids and Other Drugs,"Dr. Andres Mencia, 64, of Fort Lauderdale, Florida was sentenced today to 78 months in prison, after having been convicted by a federal jury in South Florida, of participating in a conspiracy to distribute a controlled substance.",https://www.justice.gov/opa/pr/south-florida-doctor-sentenced-78-months-prison-participating-conspiracy-illegally-dispense
120,Criminal and Civil Enforcement,"September 5, 2018",U.S. Department of Justice,,0,Two Individuals Associated With a Mental Health Company Plead Guilty to Health Care Fraud and Tax Evasion,"Two individuals associated with a mental health company pleaded guilty to health care fraud related to the submission of false claims to Medicaid and tax evasion, announced Principal Deputy Assistant Attorney General Richard E. Zuckerman and U.S. Attorney Matthew G.T. Martin for the Middle District of North Carolina.",https://www.justice.gov/opa/pr/two-individuals-associated-mental-health-company-plead-guilty-health-care-fraud-and-tax
121,Criminal and Civil Enforcement,"September 4, 2018",U.S. Department of Justice,,0,Houston Psychiatrist Sentenced to More Than 12 Years in Prison for Role in $155 Million Medicare Fraud Scheme,A Houston psychiatrist was sentenced today to 150 months in prison for his role in a $155 million Medicare fraud scheme involving false and fraudulent claims for psychiatric services. ,https://www.justice.gov/opa/pr/houston-psychiatrist-sentenced-more-12-years-prison-role-155-million-medicare-fraud-scheme
122,Criminal and Civil Enforcement,"August 31, 2018",U.S. Attorney,Western District of Michigan,0,Former Home Health Nurse Pleads Guilty To Tampering With Patients' Drugs,"GRAND RAPIDS, MICHIGAN - Kristie Ann Mollohan, 42, formerly of Kalamazoo, Michigan, pled guilty before the Hon. Phillip J. Green, U.S. Magistrate Judge, to two counts of tampering with a consumer product. This federal offense prohibits tampering with a drug or other consumer product with reckless disregard for the risk of death or bodily injury and under circumstances manifesting extreme indifference to the risk of injury or death. Mollohan faces a maximum sentence of 10 years of imprisonment on each count, and she will be required to serve a term of supervised release after any prison term has been completed. U.S. District Judge Gordon J. Quist will sentence Mollohan on a date to be scheduled by the Court.",https://www.justice.gov/usao-wdmi/pr/2018_0831_Mollohan
123,Criminal and Civil Enforcement,"August 31, 2018",U.S. Attorney,Western District of Pennsylvania,0,"Suboxone Clinic Doctor Pleads Guilty to Unlawfully Dispensing Controlled Substances, Health Care Fraud","PITTSBURGH, PA - A prescribing physician with SKS Associates, an opioid treatment facility located in Johnstown, PA, guilty in federal court to charges of dispense and distribution of controlled substances, conspiracy to distribute controlled substances and health care fraud, United States Attorney Scott W. Brady announced today.",https://www.justice.gov/usao-wdpa/pr/suboxone-clinic-doctor-pleads-guilty-unlawfully-dispensing-controlled-substances-health
124,Criminal and Civil Enforcement,"August 30, 2018",U.S. Attorney,Southern District of New York,0,Four Individuals Charged In Widespread Scheme To Defraud Medicare And Other Health Insurance Providers Through Fraudulent Medical Corporations And False Billing Resulting In Tens Of Millions Of Dollars In Losses,"Geoffrey S. Berman, the United States Attorney for the Southern District of New York, William F. Sweeney, Jr., the Assistant Director-in-Charge of the New York Office of the Federal Bureau of Investigation (""FBI""), Scott J. Lampert, Special Agent in Charge of the New York Office of the U.S. Department of Health and Human Services, Office of Inspector General (""HHS-OIG""), and Thomas P. DiNapoli, the New York State Comptroller, announced the unsealing today of an indictment charging JAMES SPINA, JEFFREY SPINA, ANDREA GROSSMAN, and KIMBERLY SPINA with participating in a widespread health care fraud scheme through their fraudulent operation of Dolson Avenue Medical (""DAM"" or the ""Practice""), a multi-disciplinary medical clinic located in Middletown, New York.  The defendants were all arrested today, and presented in federal district court in White Plains.  This case has been assigned to U.S. District Court Judge Kenneth M. Karas.",https://www.justice.gov/usao-sdny/pr/four-individuals-charged-widespread-scheme-defraud-medicare-and-other-heatlh-insurance
125,Criminal and Civil Enforcement,"August 29, 2018",U.S. Attorney,District of Columbia,0,Maryland Man Pleads Guilty to Health Care Fraud in Scheme Targeting D.C. Medicaid Program,WASHINGTON - A Maryland man who was employed as a personal care aide pled guilty today to a federal charge of health care fraud stemming from a scheme,https://www.justice.gov/usao-dc/pr/maryland-man-pleads-guilty-health-care-fraud-scheme-targeting-dc-medicaid-program
126,Criminal and Civil Enforcement,"August 29, 2018",U.S. Attorney,Southern District of Ohio,0,Doctor Sentenced for Running Pill Mill,"DAYTON - David Kirkwood, 62, of Dayton, was sentenced in U.S. District Court today to 70 months in prison and five years of supervised release for running a pill mill in Dayton.",https://www.justice.gov/usao-sdoh/pr/doctor-sentenced-running-pill-mill
127,Criminal and Civil Enforcement,"August 30, 2018",U.S. Attorney,Western District of Pennsylvania,0,Suboxone Clinic Doctor Pleads Guilty to Unlawfully Distributing Controlled Substances and Health Care Fraud,"PITTSBURGH, PA. - A resident of Sewickley, PA, pleaded guilty in federal court to charges of unlawfully distributing controlled substances, conspiracy to distribute controlled substances and health care fraud, United States Attorney Scott W. Brady announced today.",https://www.justice.gov/usao-wdpa/pr/suboxone-clinic-doctor-pleads-guilty-unlawfully-distributing-controlled-substances-and
128,Criminal and Civil Enforcement,"August 28, 2018",U.S. Department of Justice,,1,Co-Owners of Miami Pain Management Clinic Plead Guilty to Conspiracy to Distribute Medically Unnecessary Opioid Prescriptions,The husband and wife co-owners of a Miami pain management clinic and a patient recruiter pleaded guilty today to conspiracy to distribute controlled substances for their participation in a scheme to unlawfully distribute thousands of pills of oxycodone.,https://www.justice.gov/opa/pr/co-owners-miami-pain-management-clinic-plead-guilty-conspiracy-distribute-medically
129,Criminal and Civil Enforcement,"August 28, 2018",U.S. Attorney,Northern District of California,0,Saratoga Doctor Sentenced To More Than Five Years In Prison For Health Care Fraud And Providing False Billing Statements To Health Care Benefit Programs,"SAN JOSE- Vilasini Ganesh was sentenced today to 63 months in prison for health care fraud and making false statements related to a health care benefits program, announced United States Attorney Alex G. Tse and Federal Bureau of Investigation Special Agent in Charge John F. Bennett. The sentence was handed down by the Honorable Lucy H. Koh, U.S. District Judge. ",https://www.justice.gov/usao-ndca/pr/saratoga-doctor-sentenced-more-five-years-prison-health-care-fraud-and-providing-false
130,Criminal and Civil Enforcement,"August 27, 2018",U.S. Department of Justice,,0,Ambulance Company and its Municipal Clients Agree to Pay Over $21 Million to Settle Allegations of Unlawful Kickbacks and Improper Financial Relationships,"Seven ambulance industry defendants have agreed to pay the government a total of over $21 million to settle a False Claims Act lawsuit alleging that they knowingly submitted claims to the Medicare and Medicaid programs that violated the Anti Kickback Statute, the Justice Department announced today.",https://www.justice.gov/opa/pr/ambulance-company-and-its-municipal-clients-agree-pay-over-21-million-settle-allegations
131,Criminal and Civil Enforcement,"August 24, 2018",U.S. Attorney,Middle District of Alabama,0,"Montgomery ""Pill Mill"" Doctor Receives a 145- Month Sentence for Drug Distribution, Health Care Fraud, and Money Laundering Offenses; ""Pill Mill"" Mental Health Counselor Pleads Guilty in Related Case","Montgomery, Alabama - On Thursday, August 23, 2018, Dr. Gilberto Sanchez, 56, of Montgomery, Alabama, was sentenced to serve 12 years and 1 month in prison for prescribing unnecessary controlled substances to his patients, committing health care fraud, and laundering money, announced United States Attorney Louis V. Franklin, Sr.",https://www.justice.gov/usao-mdal/pr/montgomery-pill-mill-doctor-receives-145-month-sentence-drug-distribution-health-care
132,Criminal and Civil Enforcement,"August 23, 2018",U.S. Department of Justice,,1,California Doctor Convicted of Medicare Kickback Conspiracy,"A federal jury in Los Angeles, California found a Lancaster, California doctor guilty today of conspiracy for his role in a Medicare kickback conspiracy involving a Los Angeles-area home health agency. ",https://www.justice.gov/opa/pr/california-doctor-convicted-medicare-kickback-conspiracy
133,Criminal and Civil Enforcement,"August 23, 2018",U.S. Department of Justice,,0,Reliant to Pay $6.1 Million to Settle False Claims Act Allegations That it Paid Kickbacks to Nursing Homes for Rehabilitation Therapy Business,"Reliant Rehabilitation Holdings Inc. (Reliant), a national provider of rehabilitation therapy and related services headquartered in Plano, Texas, has agreed to pay the United States $6.1 million to resolve allegations that it violated the False Claims Act (FCA), 31 U.S.C. ï¿½3729, et seq., by paying kickbacks to skilled nursing facilities and physicians in connection with care provided to Medicare beneficiaries as a way of improperly promoting Reliant's rehabilitation therapy business, the Justice Department announced today. ",https://www.justice.gov/opa/pr/reliant-pay-61-million-settle-false-claims-act-allegations-it-paid-kickbacks-nursing-homes
134,Criminal and Civil Enforcement,"August 23, 2018",U.S. Attorney,Northern District of Georgia,0,Eye care provider sentenced to federal prison for Medicare and Medicaid fraud,"GAINESVILLE, Ga. - Matilda Lynn Prince has been sentenced to federal prison, after a jury convicted her of twenty-nine counts of healthcare fraud for filing fraudulent claims with Medicare and the Georgia Medicaid program for optometry and ophthalmology services that were never provided to patients.",https://www.justice.gov/usao-ndga/pr/eye-care-provider-sentenced-federal-prison-medicare-and-medicaid-fraud
135,Criminal and Civil Enforcement,"August 22, 2018",U.S. Attorney,Eastern District of Missouri,0,Warren County Doctor Pleads Guilty to Illegally Distributing Opiods and Medicare Fraud,"St. Louis, MO - Dr. Philip Dean, 62, a resident of Warren County, Missouri, pled guilty today to two felony charges, illegally distributing opiate medications and making a false statement to the Medicare program.",https://www.justice.gov/usao-edmo/pr/warren-county-doctor-pleads-guilty-illegally-distributing-opiods-and-medicare-fraud
136,Criminal and Civil Enforcement,"August 22, 2018",U.S. Attorney,Southern District of West Virginia,0,Kentucky Pharmacy Owner Pleads Guilty to Misbranding Conspiracy,"CHARLESTON, W.Va. - United States Attorney Mike Stuart announced that Karl O'Dell, 61, a pharmacist and owner of a pharmacy in Ashland, Kentucky, pled guilty yesterday to a conspiracy to misbrand oxycodone and hydrocodone.  Stuart praised the investigation conducted by the Food and Drug Administration, the U.S. Department of Health and Human Services - Office of Inspector General, Internal Revenue Service - Criminal Investigations, the Kentucky State Police, the Kentucky Board of Pharmacy, the West Virginia State Police, and the Drug Enforcement Administration.",https://www.justice.gov/usao-sdwv/pr/kentucky-pharmacy-owner-pleads-guilty-misbranding-conspiracy
137,Criminal and Civil Enforcement,"August 21, 2018",U.S. Attorney,Southern District of New York,0,Doctor Sentenced For Participating In $30 Million Scheme To Defraud Medicare And Medicaid,"Geoffrey S.  Berman, the United States Attorney for the Southern District of New York, announced that physician EWALD J. ANTOINE was sentenced today by U.S. District Judge Lorna G. Schofield to one year and one day in prison for his participation in a $30 million scheme to defraud Medicare and the New York State Medicaid Program.  ANTOINE falsely posed as the owner of two medical clinics, which were actually owned by a corrupt businessman, and falsely claimed that he had examined and treated hundreds of patients whom he had not in fact seen.  ANTOINE pled guilty on January 11, 2018, to health care fraud and conspiracy to commit health care fraud, mail fraud, and wire fraud.  ",https://www.justice.gov/usao-sdny/pr/doctor-sentenced-participating-30-million-scheme-defraud-medicare-and-medicaid
138,Criminal and Civil Enforcement,"August 21, 2018",U.S. Attorney,Southern District of West Virginia,0,HOPE Clinic Nurse Practitioner Pleads Guilty,"CHARLESTON, W.Va. - United States Attorney Mike Stuart announced that Teresa Emerson, 59, of Bristol, Virginia, pled guilty today to aiding and abetting obtaining a controlled substance by fraud. Stuart praised the investigation conducted by the U. S. Department of Health and Human Services Office of Inspector General (OIG), the Internal Revenue Service - Criminal Investigations, the Food and Drug Administration, the West Virginia State Police, the Kentucky State Police, the Beckley Police Department, the Virginia State Police, the Charleston Police Department, and the Drug Enforcement Administration.",https://www.justice.gov/usao-sdwv/pr/hope-clinic-nurse-practitioner-pleads-guilty
139,Criminal and Civil Enforcement,"August 20, 2018",U.S. Attorney,Western District of Missouri,0,Nurse pleads guilty to health care fraud related to deceased Fulton man,"JEFFERSON CITY, Mo. - A nurse who falsely claimed to provide health care services to Carl DeBrodie, a Medicaid beneficiary in Fulton, Mo., who was found deceased and his body encased in concrete, pleaded guilty in federal court today to health care fraud.",https://www.justice.gov/usao-wdmo/pr/nurse-pleads-guilty-health-care-fraud-related-deceased-fulton-man
140,Criminal and Civil Enforcement,"August 20, 2018",U.S. Attorney,Southern District of Texas,0,Ambulance Company Owner Convicted in $3 Million Medicare Fraud Conspiracy,"HOUSTON - A 59-year-old Sugar Land man has admitted to conspiring to commit health care fraud through Medicare ambulance claims, announced U.S. Attorney Ryan K. Patrick.",https://www.justice.gov/usao-sdtx/pr/ambulance-company-owner-convicted-3-million-medicare-fraud-conspiracy
