,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
96,Criminal and Civil Enforcement,"October 9, 2019",U.S. Department of Justice,,0,Genetic Testing Company and Three Principals Agree to Pay $42.6 Million to Resolve Kickback and Medical Necessity Claims,"The Justice Department announced today that UTC Laboratories Inc. (RenRX) has agreed to pay $41.6 million, and its three principals, Tarun Jolly M.D., Patrick Ridgeway, and Barry Griffith, have agreed to pay $1 million to resolve allegations that they violated the False Claims Act by paying kickbacks in exchange for laboratory referrals for pharmacogenetic testing and for furnishing and billing for tests that were not medically necessary.  RenRX, a laboratory company headquartered in New Orleans, Louisiana, also agreed to a twenty-five year period of exclusion from participation in any federal health care program. ",https://www.justice.gov/opa/pr/genetic-testing-company-and-three-principals-agree-pay-426-million-resolve-kickback-and
97,Criminal and Civil Enforcement,"October 9, 2019",U.S. Attorney,District of Massachusetts,0,Fresenius Agrees to Pay $5.2 Million to Resolve Allegations that it Overbilled Medicare for Hepatitis B Tests,"BOSTON - The United States Attorney's Office announced today that Fresenius Medical Care Holdings, Inc., d/b/a Fresenius Medical Care North America, Inc., the largest operator of kidney dialysis clinics in the United States, has agreed to pay $5.2 million to resolve allegations that the company tested dialysis patients for Hepatitis B surface antigen more frequently than medically necessary and then billed Medicare for the unnecessary tests.",https://www.justice.gov/usao-ma/pr/fresenius-agrees-pay-52-million-resolve-allegations-it-overbilled-medicare-hepatitis-b
98,Criminal and Civil Enforcement,"October 8, 2019",U.S. Attorney,Western District of Arkansas,0,Texarkana Physician Arrested For Over-Prescribing Opiates And Other Controlled Substances,"Texarkana, Arkansas - Duane (DAK) Kees, United States Attorney for the Western District of Arkansas and Justin King, Assistant Special Agent in Charge of the Drug Enforcement Administration, announced today that Dr. Lonnie Joseph Parker was arrested today on federal charges. A federal grand jury in the Western District of Arkansas indicted Dr. Parker on nine counts of Prescribing Without a Legitimate Medical Purpose Outside the Scope of a Professional Practice.",https://www.justice.gov/usao-wdar/pr/texarkana-physician-arrested-over-prescribing-opiates-and-other-controlled-substances
99,Criminal and Civil Enforcement,"October 7, 2019",U.S. Department of Justice,,1,Texas Physician Convicted in $16 Million Medicare Fraud Scheme,"A federal jury in Texas found a physician who was the owner and operator of a medical clinic in Houston, Texas, guilty today of participating in a $16 million Medicare fraud scheme in which she signed false and fraudulent ""plans of care"" and other medical documents for purported home health services.",https://www.justice.gov/opa/pr/texas-physician-convicted-16-million-medicare-fraud-scheme
100,Criminal and Civil Enforcement,"October 7, 2019",U.S. Attorney,Northern District of Ohio,0,"Six people pleaded guilty to crimes related to a health care fraud conspiracy in which Medicaid was billed $48 million for drug and alcohol recovery services, many of which were not provided, not medically necessary, lacked proper documentation","Six people from Ohio pleaded guilty in federal court to crimes related to a health care fraud conspiracy in which Medicaid was billed $48 million for drug and alcohol recovery services, many of which were not provided, not medically necessary, lacked proper documentation, or had other issues that made them ineligible for reimbursement.",https://www.justice.gov/usao-ndoh/pr/six-people-pleaded-guilty-crimes-related-health-care-fraud-conspiracy-which-medicaid
101,Criminal and Civil Enforcement,"October 4, 2019",U.S. Department of Justice,,0,Owner of Tampa-Area Medical Marketing Company Sentenced to Prison for DNA Testing Fraud Scheme,"The owner of a Tampa, Florida-area medical marketing company was sentenced to 70 months in prison today for his role in a $2.2 million Medicare fraud scheme involving the payment of kickbacks and bribes to fraudulent medical clinics in Miami in exchange for the referral of Medicare beneficiaries for expensive genetic tests that were medically unnecessary, and for his role in the illegal structuring of cash withdrawal transactions.",https://www.justice.gov/opa/pr/owner-tampa-area-medical-marketing-company-sentenced-prison-dna-testing-fraud-scheme
102,Criminal and Civil Enforcement,"October 4, 2019",U.S. Attorney,Central District of California,0,"Eye Doctor Group, Physicians Pay $6.65 Million to Settle Allegations They Submitted Fraudulent Bills to Medicare and Medicaid","LOS ANGELES - A Southern California-based ophthalmology group, its former CEO and several of its physicians have paid the United States and California $6.65 million to settle False Claims Act allegations that they defrauded public health care programs by billing for unnecessary eye exams, improperly waiving Medicare co-payments, and violating other regulations, the Justice Department announced today.",https://www.justice.gov/usao-cdca/pr/eye-doctor-group-physicians-pay-665-million-settle-allegations-they-submitted
103,Criminal and Civil Enforcement,"October 3, 2019",U.S. Attorney,Southern District of West Virginia,0,Former Parkersburg Physician Pleads Guilty for His Role in Hope Clinic Conspiracy,"CHARLESTON, W.Va. - A former Parkersburg physician pled guilty to a drug conspiracy,  announced United States Attorney Mike Stuart.  Paul W. Burke, 68, pled guilty to conspiracy to distribute controlled substances not for legitimate medical purposes in the usual course of professional medical practice and beyond the bounds of medical practice.",https://www.justice.gov/usao-sdwv/pr/former-parkersburg-physician-pleads-guilty-his-role-hope-clinic-conspiracy
104,Criminal and Civil Enforcement,"October 3, 2019",U.S. Attorney,Eastern District of Pennsylvania,0,Lancaster Surgeon to Pay $4.25 Million to Resolve False Billing and Kickback Claims,"PHILADELPHIA - First Assistant United States Attorney Jennifer Arbittier Williams announced a $4.25 million civil settlement with Glenn A. Kline, D.O. and Community Surgical Associates to resolve civil allegations relating to kickbacks received from two hospitals formerly operated by Health Management Associates (HMA) in Lancaster, Pennsylvania, in violation of the False Claims Act and Anti-Kickback Statute. Dr. Kline's case is related to a larger investigation under which HMA agreed to pay $260 million to the United States to settle claims arising from HMA's fraudulent billing practices in multiple healthcare institutions across the United States.",https://www.justice.gov/usao-edpa/pr/lancaster-surgeon-pay-425-million-resolve-false-billing-and-kickback-claims
105,Criminal and Civil Enforcement,"October 3, 2019",U.S. Attorney,District of Connecticut,0,Hartford Licensed Professional Counselor Pays $45K to Settle False Claims Allegations,"John H. Durham, United States Attorney for the District of Connecticut, today announced that VALERIE WILLIAMS, LPC, and her business, CIRCLE OF LIFE TRANSITION CENTER, LLC, have entered into a civil settlement agreement with the federal and state governments and will pay more than $45,000 to resolve allegations that they violated the federal and state False Claims Acts.",https://www.justice.gov/usao-ct/pr/hartford-licensed-professional-counselor-pays-45k-settle-false-claims-allegations
106,Criminal and Civil Enforcement,"October 1, 2019",U.S. Attorney,District of South Dakota,0,Former Pine Ridge Indian Health Services Pediatrician Convicted of Multiple Sex Offenses Against Children,"RAPID CITY, SD ï¿½ United States Attorney Ron Parsons announced that Stanley Patrick Weber, age 70, of Spearfish, South Dakota, was found guilty by a federal jury of 5 counts of Aggravated Sexual Abuse and 3 counts of Sexual Abuse of a Minor following a week-long  jury trial in Rapid City, South Dakota.",https://www.justice.gov/usao-sd/pr/former-pine-ridge-indian-health-services-pediatrician-convicted-multiple-sex-offenses-0
107,Criminal and Civil Enforcement,"September 27, 2019",U.S. Department of Justice,,0,Federal Law Enforcement Action Involving Fraudulent Genetic Testing Results in Charges Against 35 Individuals Responsible for Over $2.1 Billion in Losses in One of the Largest Health Care Fraud Schemes Ever Charged,"A federal law enforcement action involving fraudulent genetic cancer testing has resulted  in charges in five federal districts against 35 defendants associated with dozens of telemedicine companies and cancer genetic testing laboratories (CGx) for their alleged participation in one of the largest health care fraud schemes ever charged. According to the charges, these defendants fraudulently billed Medicare more than $2.1 billion for these CGx tests.  Among those charged today are 10 medical professionals, including nine doctors.",https://www.justice.gov/opa/pr/federal-law-enforcement-action-involving-fraudulent-genetic-testing-results-charges-against
108,Criminal and Civil Enforcement,"September 27, 2019",U.S. Department of Justice,,0,Midwest Health Care Fraud Law Enforcement Action Results in Charges Against 53 Individuals Alleging $250 Million in Loss,"Assistant Attorney General Brian A. Benczkowski of the Justice Department's Criminal Division announced today a health care fraud law enforcement action in Detroit, Chicago and Minnesota.  Charges were filed against 20 individuals in the Eastern District of Michigan for their alleged involvement in Medicare fraud schemes resulting in $144.8 million in illegitimate billings.  In the Northern District of Illinois, charges were filed against 12 individuals for their alleged involvement in Medicare fraud schemes resulting in over $103 million in illegitimate billings. Of those charged in the two federal districts, seven were doctors or licensed medical professionals.  In addition, in the state of Minnesota, 21 defendants, including two licensed medical professionals, have been charged with defrauding Medicaid for almost $3 million. Minnesota's Medicaid Fraud Control Unit (MFCU) investigated these cases.",https://www.justice.gov/opa/pr/midwest-health-care-fraud-law-enforcement-action-results-charges-against-53-individuals
109,Criminal and Civil Enforcement,"September 27, 2019",U.S. Attorney,District of Maine,0,Bangor Ambulance Company Settles False Claims Act Allegations,"PORTLAND, Maine:  United States Attorney Halsey B. Frank today announced that a Bangor ambulance company has agreed to pay $138,285.30 to settle allegations that it violated the federal False Claims Act (""FCA"").",https://www.justice.gov/usao-me/pr/bangor-ambulance-company-settles-false-claims-act-allegations
110,Criminal and Civil Enforcement,"September 27, 2019",U.S. Attorney,Eastern District of Virginia,0,Former Pharmacy Owner Sentenced for Prescription Medication Fraud,"ALEXANDRIA, Va. - A former pharmacy owner was sentenced today to four years in prison for fraudulently filling and dispensing thousands of prescription medications, including opioids, outside the usual course of professional practice.",https://www.justice.gov/usao-edva/pr/former-pharmacy-owner-sentenced-prescription-medication-fraud
111,Criminal and Civil Enforcement,"September 27, 2019",U.S. Attorney,Southern District of Georgia,0,Nineteen defendants charged in largest healthcare fraud scheme in Southern District history,"SAVANNAH, GA:  More than a dozen defendants, including 10 physicians and other medical professionals, have been charged for their alleged participation in a massive healthcare fraud scheme responsible for - in the Southern District of Georgia alone - more than $400 million in losses to Medicare.",https://www.justice.gov/usao-sdga/pr/nineteen-defendants-charged-largest-healthcare-fraud-scheme-southern-district-history
112,Criminal and Civil Enforcement,"September 26, 2019",U.S. Department of Justice,,0,"Pharmaceutical Company Targeting Elderly Victims Admits to Paying Kickbacks, Resolves Related False Claims Act Violations","Avanir Pharmaceuticals (Avanir), a pharmaceutical manufacturer based in Aliso Viejo, California, was charged for paying kickbacks to a physician to induce prescriptions of its drug Nuedexta, the Department of Justice announced today.  The Northern District of Ohio also announced indictments of four individuals, including former Avanir employees and one of the top prescribers of Nuedexta in the country, who were involved in the kickback scheme.  Avanir has also agreed to pay over $95 million to resolve civil False Claims Act allegations of kickbacks as well as its false and misleading marketing of Nuedexta to providers in long term care facilities to induce them to prescribe it for behaviors commonly associated with dementia patients, which is not an approved use of the drug.",https://www.justice.gov/opa/pr/pharmaceutical-company-targeting-elderly-victims-admits-paying-kickbacks-resolves-related
113,Criminal and Civil Enforcement,"September 26, 2019",U.S. Department of Justice,,0,Federal Health Care Fraud Takedown in Northeastern U.S. Results in Charges Against 48 Individuals,"The Justice Department today announced a coordinated health care fraud enforcement action across seven federal districts in the Northeastern United States, involving more than $800 million in loss and the distribution of over 3.25 million pills of opioids in ""pill mill"" clinics.  The takedown includes new charges against 48 defendants for their roles in submitting over $160 million in fraudulent claims, including charges against 15 doctors or medical professionals, and 24 who were charged for their roles in diverting opioids.   ",https://www.justice.gov/opa/pr/federal-health-care-fraud-takedown-northeastern-us-results-charges-against-48-individuals
114,Criminal and Civil Enforcement,"September 26, 2019",U.S. Attorney,Western District of Louisiana,0,Qui Tam Lawsuit and Federal Investigation Results in Half a Million Dollar Settlement to Resolve False Claims Act Liabilities,"SHREVEPORT, La. - United States Attorney David C. Joseph of the Western District of Louisiana announces that Biomedical Research Foundation of Northwest Louisiana and its related companies, and the Board of Supervisors of Louisiana State University and Agricultural and Mechanical College have agreed to pay $531,241.74 in damages and/or civil penalties to resolve claims that they violated the False Claims Act and other laws while operating University Health Hospital in Shreveport.",https://www.justice.gov/usao-wdla/pr/qui-tam-lawsuit-and-federal-investigation-results-half-million-dollar-settlement
115,Criminal and Civil Enforcement,"September 26, 2019",U.S. Attorney,District of New Jersey,0,Additional New Jersey Case Announced As Part Of Federal Health Care Fraud Takedown In Northeastern U.S.,"NEWARK, N.J. - The Justice Department today announced a coordinated health care fraud enforcement action across seven federal districts in the Northeastern United States, involving more than $800 million in losses and the distribution of over 3.25 million pills of opioids in ""pill mill"" clinics and doctors' offices. The takedown includes new charges and convictions by guilty plea against 54 defendants for their roles in submitting nearly $800 million in fraudulent claims made to federal payers, including 15 doctors or medical professionals, and 24 defendants are charged for their roles in diverting opioids.",https://www.justice.gov/usao-nj/pr/additional-new-jersey-case-announced-part-federal-health-care-fraud-takedown-northeastern
116,Criminal and Civil Enforcement,"September 26, 2019",U.S. Attorney,Southern District of Florida,0,Southern District of Florida Charges 30 Individuals Responsible for $86 Million in Fraudulent Billing as Part of Healthcare Fraud Takedown,"Ariana Fajardo Orshan, U.S. Attorney for the Southern District of Florida; Brian A. Benczkowski, Assistant Attorney General for the Justice Department's Criminal Division; George L. Piro, Special Agent in Charge, Federal Bureau of Investigation (FBI), Miami Field Office; and Derrick L. Jackson, Special Agent in Charge, U.S. Department of Health & Human Services, Office of Inspector General (HHS-OIG), Atlanta Regional Office, announced that a total of 30 defendants were charged with offenses relating to their alleged participation in various schemes to defraud Medicare, Medicaid and private insurance. The conduct allegedly resulted in more than $86 million in fraudulent billings. Those charged included physicians as well as other medical and business professionals.",https://www.justice.gov/usao-sdfl/pr/southern-district-florida-charges-30-individuals-responsible-86-million-fraudulent
117,Criminal and Civil Enforcement,"September 26, 2019",U.S. Attorney,Northern District of Ohio,0,Physicians and pharmacy sales reps indicted for kickback conspiracy in which doctors allegedly received money in exchange for writing unnecessary prescriptions of Nuedexta,Two doctors from Northeast Ohio and two drug company salesmen were indicted in federal court for their roles in a kickback conspiracy in which the doctors allegedly received money and other things of value in exchange for writing prescriptions of Nuedexta for patients that did not have the condition.,https://www.justice.gov/usao-ndoh/pr/physicians-and-pharmacy-sales-reps-indicted-kickback-conspiracy-which-doctors-allegedly
118,Criminal and Civil Enforcement,"September 26, 2019",U.S. Attorney,Middle District of Florida,0,Health Care Fraud And Opioid Enforcement Action Brings Multiple Charges Across The Middle District Of Florida,"Tampa, Florida - United States Attorney Maria Chapa Lopez announces a significant health care fraud and opioid enforcement operation across the Middle District of Florida, involving charges against seven individuals for their alleged involvement in various schemes to defraud Medicare, Medicaid, and other federal health care benefit programs, and in various conspiracies to illicitly obtain and distribute oxycodone and other controlled substances. ",https://www.justice.gov/usao-mdfl/pr/health-care-fraud-and-opioid-enforcement-action-brings-multiple-charges-across-middle
119,Criminal and Civil Enforcement,"September 25, 2019",U.S. Department of Justice,,1,Florida and Georgia Health Care Fraud Law Enforcement Action Results in Charges against 67 Individuals,"The Justice Department announced today a significant health care fraud enforcement operation across Florida and Georgia, involving charges against a total of 67 individuals across four federal districts for their alleged involvement in various schemes to defraud Medicare and Medicaid.  The conduct allegedly resulted in more than $160 million in fraudulent billings.  Those charged included physicians as well as other medical and business professionals. In addition, in the state of Florida, 16 defendants, including one licensed mental health professionals, have been charged with defrauding the Medicaid program out of over $1.2 million.  Florida's Medicaid Fraud Control Unit (MFCU) investigated these cases.",https://www.justice.gov/opa/pr/florida-and-georgia-health-care-fraud-law-enforcement-action-results-charges-against-67
120,Criminal and Civil Enforcement,"September 25, 2019",U.S. Department of Justice,,0,Gulf Coast Health Care Fraud Law Enforcement Action Results in Charges Against 33 Individuals,"Assistant Attorney General Brian A. Benczkowski of the Justice Department's Criminal Division announced today an expansive health care fraud enforcement operation across the Gulf Coast, involving charges against a total of 11 individuals across four federal districts for their alleged involvement in various schemes to defraud Medicare, Medicaid and TRICARE and to obtain oxycodone and other controlled substances by fraud.  The conduct allegedly resulted in more than $515 million in fraudulent billings.  Those charged included physicians, licensed social workers, as well as other medical and business professionals.  In addition, in the state of Louisiana, 22 defendants, including 19 certified mental and home health professionals, have been charged with defrauding Medicaid out of approximately $300,000. These cases were investigated by Louisiana's Medicaid Fraud Control Unit (MFCU).",https://www.justice.gov/opa/pr/gulf-coast-health-care-fraud-law-enforcement-action-results-charges-against-33-individuals
121,Criminal and Civil Enforcement,"September 25, 2019",U.S. Attorney,Eastern District of Pennsylvania,0,Trident USA Health Services LLC to Pay $8.5 Million to Resolve False Claims Act Liability for Alleged Kickback Scheme,"PHILADELPHIA, PA - First Assistant U.S. Attorney Jennifer Arbittier Williams announced today an $8.5 million civil settlement to resolve two False Claims Act cases, United States et al. ex rel. Ravi Srivastava v. Trident USA Health Services LLC, Symphony Diagnostic Services No. 1, Inc. dba MobilexUSA, Civil Action No. 16-2956 (E.D. Pa.), and United States ex rel. Peter Goldman v. Symphony Diagnostic Services No. 1, LLC, d/b/a MobilexUSA, Civil Action No. 19-cv-01603 (E.D. Pa.).  The lawsuits were filed by whistleblowers Ravi Srivastava and Peter Goldman, respectively, on behalf of the United States. The defendant is MobilexUSA, also known as Trident USA Health Services, LLC (Trident). ",https://www.justice.gov/usao-edpa/pr/trident-usa-health-services-llc-pay-85-million-resolve-false-claims-act-liability
122,Criminal and Civil Enforcement,"September 25, 2019",U.S. Attorney,Eastern District of Pennsylvania,0,Pharmacy Owners Agree to Pay $1.1 Million and Abide by 10-Year Federal Healthcare Exclusion to Resolve False Claims Act Liability,"PHILADELPHIA, PA - United States Attorney William M. McSwain announced that the owners of E-Z Pharmacy in Philadelphia have agreed to pay $1,100,000 to resolve liability under the False Claims Act.",https://www.justice.gov/usao-edpa/pr/pharmacy-owners-agree-pay-11-million-and-abide-10-year-federal-healthcare-exclusion
123,Criminal and Civil Enforcement,"September 23, 2019",U.S. Attorney,Western District of Pennsylvania,0,Fayette County Family Practitioner Charged in 29-Count Indictment with Dispensing Opioids in Exchange for Sex and Health Care Fraud,"PITTSBURGH - A physician who operates a private family practice in Perryopolis, Pennsylvania, has been indicted by a federal grand jury in Pittsburgh on charges of unlawfully dispensing controlled substances and health care fraud, United States Attorney Scott W. Brady announced today.",https://www.justice.gov/usao-wdpa/pr/fayette-county-family-practitioner-charged-29-count-indictment-dispensing-opioids
124,Criminal and Civil Enforcement,"September 23, 2019",U.S. Attorney,Eastern District of Pennsylvania,0,"United States Files Suit Against Pharmacy, Pharmacy Owner, and Pharmacist-in-Charge for Alleged False Billing","PHILADELPHIA, PA - First Assistant U.S. Attorney Jennifer Arbittier Williams announced that the United States has filed a civil lawsuit against G & A Somerton Pharmacy LLC (""Somerton""), its owner Polina Khodak, and its pharmacist-in-charge, Inessa Lerner, alleging that they violated the False Claims Act when they knowingly billed Medicare for over $1 million worth of prescription drugs that were never actually dispensed to beneficiaries, during the period January 1, 2009 through December 31, 2015.  These medications included but were not limited to Lidoderm, Advair Diskus, Omeprazole, Solaraze, Nexium, Donepezil, Novolog, Meclizine, Lidocaine, and Januvia.",https://www.justice.gov/usao-edpa/pr/united-states-files-suit-against-pharmacy-pharmacy-owner-and-pharmacist-charge-alleged
125,Criminal and Civil Enforcement,"September 19, 2019",U.S. Attorney,Northern District of Florida,0,"Florida Licensed Mental Health Counselor And Counseling Center Owner Indicted For Medicaid Fraud, Conspiracy, False Statements, And Aggravated Identity Theft","TALLAHASSEE, FLORIDA - Stephanie Lynn Fleming, 42, and Helen Elizabeth Storey, 37, both of Waldorf, Maryland (and formerly of Tallahassee, Florida), were arrested in Maryland after a federal grand jury in Tallahassee returned an indictment charging them with conspiracy to commit health care fraud, 75 counts of health care fraud, false statements in connection with a health care matter, and two counts of aggravated identity theft. The offenses are alleged to have been committed in the Northern District of Florida. The indictment was announced by Lawrence Keefe, United States Attorney for the Northern District of Florida.",https://www.justice.gov/usao-ndfl/pr/florida-licensed-mental-health-counselor-and-counseling-center-owner-indicted-medicaid
126,Criminal and Civil Enforcement,"September 19, 2019",U.S. Attorney,Eastern District of Texas,0,North Texans Charged with Health Care Fraud Violations,"SHERMAN, Texas - Three North Texas residents have been indicted on health care fraud violations in the Eastern District of Texas, announced U.S. Attorney Joseph D. Brown today.",https://www.justice.gov/usao-edtx/pr/north-texans-charged-health-care-fraud-violations
127,Criminal and Civil Enforcement,"September 18, 2019",U.S. Department of Justice,,1,Charges Brought Against 34 Individuals for Alleged West Coast Medicare and Medicaid Fraud Schemes Totaling $258 Million,"Assistant Attorney General Brian A. Benczkowski of the Justice Department's Criminal Division announced today a health care fraud enforcement action in the state of California, involving charges brought against a total of 26 individuals in the Central District of California for their alleged involvement in Medicare and Medicaid fraud schemes resulting in $257 million in billings.  Of those charged, 14 were doctors or medical professionals.    In addition, in the states of Arizona and Oregon, eight defendants, including three licensed medical professionals, have been charged with defrauding the Medicaid program out of over $1 million.  These cases were investigated by each state's respective Medicaid Fraud Control Units.",https://www.justice.gov/opa/pr/charges-brought-against-34-individuals-alleged-west-coast-medicare-and-medicaid-fraud-schemes
128,Criminal and Civil Enforcement,"September 18, 2019",U.S. Department of Justice,,1,Owner of Detroit-Area Health Care Clinics Pleads Guilty to Drug Diversion Scheme,The owner of a Detroit-area pain clinic and physical therapy clinic pleaded guilty today for her role in a drug diversion scheme.  ,https://www.justice.gov/opa/pr/owner-detroit-area-health-care-clinics-pleads-guilty-drug-diversion-scheme
129,Criminal and Civil Enforcement,"September 18, 2019",U.S. Attorney,Central District ofCalifornia,1,25 Southern California Defendants Face Federal Charges Alleging Fraud Schemes that Cost Health Care Programs Millions of Dollars,"LOS ANGELES - A local health care fraud enforcement action has resulted in federal charges against of 25 Southern California defendants for their alleged involvement in healthcare fraud schemes that fraudulently sought over $150 million from the Medicare and Medicaid programs, as well as private insurers and union health benefit plans. Fourteen of those charged in federal court in Los Angeles and Santa Ana are doctors or medical professionals.",https://www.justice.gov/usao-cdca/pr/25-southern-california-defendants-face-federal-charges-alleging-fraud-schemes-cost
130,Criminal and Civil Enforcement,"September 18, 2019",U.S. Department of Justice,,0,Texas Health Care Fraud and Opioid Takedown Results in Charges Against 58 Individuals,"The Justice Department announced today a coordinated health care fraud enforcement operation across the state of Texas, involving charges against a total of 58 individuals across all four federal districts in Texas for their alleged involvement in Medicare fraud schemes and networks of ""pill mill"" clinics resulting in $66 million in losses and 6.2 million pills.  Of those charged, 16 were doctors or medical professionals, and 20 were charged for their role in diverting opioids.",https://www.justice.gov/opa/pr/texas-health-care-fraud-and-opioid-takedown-results-charges-against-58-individuals
131,Criminal and Civil Enforcement,"September 18, 2019",U.S. Attorney,Eastern District of Texas,0,Longview Ambulance Operator Guilty of Health Care Fraud,"TYLER, Texas - A 62-year-old Longview, Texas man has pleaded guilty to federal violations in the Eastern District of Texas, announced U.S. Attorney Joseph D. Brown.",https://www.justice.gov/usao-edtx/pr/longview-ambulance-operator-guilty-health-care-fraud
132,Criminal and Civil Enforcement,"September 18, 2019",U.S. Attorney,Northern District of Texas,0,Texas Healthcare Fraud Takedown Results in Charges Against 58 Individuals,"The Justice Department announced today a coordinated health care fraud enforcement operation across the state of Texas, involving charges against a total of 58 individuals across all four federal districts in Texas for their alleged involvement in Medicare fraud schemes and networks of ""pill mill"" clinics resulting in $66 million in loss and 6.2 million pills.  Of those charged, 16 were doctors or medical professionals, and 20 were charged for their role in diverting opioids.   ",https://www.justice.gov/usao-ndtx/pr/texas-healthcare-fraud-takedown-results-charges-against-58-individuals
133,Criminal and Civil Enforcement,"September 17, 2019",U.S. Attorney,District of Massachusetts,0,Haverhill Nurse Pleads Guilty to Drug Tampering,BOSTON - A Haverhill licensed practical nurse pleaded guilty yesterday in federal court in Boston to drug tampering.,https://www.justice.gov/usao-ma/pr/haverhill-nurse-pleads-guilty-drug-tampering
134,Criminal and Civil Enforcement,"September 17, 2019",U.S. Attorney,Eastern District of Pennsylvania,0,"Doctor and Physician Practice to Pay $178,000 to Resolve False Claims Act Liability Arising from Billing of ""P-Stim"" Devices","PHILADELPHIA, PA - First Assistant U.S. Attorney Jennifer Arbittier Williams announced that Richard P. Frey, D.O., and Physicians Alliance Ltd. (""PAL"") have agreed to pay $178,398.35 to resolve liability under the False Claims Act for the alleged improper billing of ""P-Stim"" devices.",https://www.justice.gov/usao-edpa/pr/doctor-and-physician-practice-pay-178000-resolve-false-claims-act-liability-arising
135,Criminal and Civil Enforcement,"September 16, 2019",U.S. Department of Justice,,1,Texas Hospital Administrator Sentenced to 10 Years in Prison for Role in $16 Million Health Care Fraud Scheme,"A Houston, Texas-area hospital administrator was sentenced today for his role in a $16 million Medicare fraud scheme involving partial hospitalization programs.",https://www.justice.gov/opa/pr/texas-hospital-administrator-sentenced-10-years-prison-role-16-million-health-care-fraud
136,Criminal and Civil Enforcement,"September 16, 2019",U.S. Attorney,District of New Jersey,0,Four People Charged In $99 Million Scheme To Commit Health Care Fraud And Wire Fraud And Pay Kickbacks To Doctors And Their Employees,"TRENTON, N.J. - Four people have been charged for their roles in conspiracies to commit health care fraud and wire fraud and to pay kickbacks to doctors and doctors' employees, U.S. Attorney Craig Carpenito announced today.",https://www.justice.gov/usao-nj/pr/four-people-charged-99-million-scheme-commit-health-care-fraud-and-wire-fraud-and-pay
137,Criminal and Civil Enforcement,"September 13, 2019",U.S. Attorney,Southern District of Florida,1,South Florida Health Care Facility Owner Sentenced To 20 Years in Prison for Role in Largest Health Care Fraud Scheme Ever Charged By the Department Of Justice,A federal district judge sentenced a south Florida health care facility owner to 20 years in prison today after being found guilty in the largest health care fraud scheme charged by the U.S. Justice Department.  The case involves a decades-long scheme of kickbacks and money laundering in connection with fraudulent claims to Medicare and Medicaid for services deemed medically unnecessary.,https://www.justice.gov/usao-sdfl/pr/south-florida-health-care-facility-owner-sentenced-20-years-prison-role-largest-healt-0
138,Criminal and Civil Enforcement,"September 13, 2019",U.S. Attorney,District of Columbia,0,Former Dentist Pleads Guilty to Health Care Fraud,"WASHINGTON - Bilal Ahmed, 47, of Potomac, Maryland, pled guilty on September 6, 2019, to a federal charge of health care fraud stemming from a scheme in which he and others caused the District of Columbia's Medicaid program to be defrauded out of more than $5 million.",https://www.justice.gov/usao-dc/pr/former-dentist-pleads-guilty-health-care-fraud
139,Criminal and Civil Enforcement,"September 13, 2019",U.S. Attorney,Southern District of New York,0,Manhattan U.S. Attorney Settles Civil Fraud Claims Against Medical Device Manufacturer For Selling Products Not Cleared By The FDA,"Geoffrey S. Berman, the United States Attorney for the Southern District of New York, and Mark S. McCormack, Special Agent in Charge of the U.S. Food and Drug Administration's Office of Criminal Investigations Metro Washington Field Office (""FDA""), announced today that the United States has simultaneously filed and settled a civil fraud lawsuit under the False Claims Act against AVALIGN TECHNOLOGIES, INC. (""Avalign""), and its subsidiary INSTRUMED INTERNATIONAL, INC. (""Instrumed,"" and together with Avalign, ""Defendants""), for manufacturing and selling medical devices that were not cleared by the FDA.  These uncleared devices were used by medical providers in spinal surgeries, circumcisions, and other medical procedures.  The providers submitted claims for reimbursement to Medicare and Medicaid for those procedures.  As part of the settlement, approved in Manhattan federal court by U.S. District Judge Edgardo Ramos, Defendants agreed to pay the Government $9,500,000 and admitted to conduct alleged in the United States' complaint.",https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-settles-civil-fraud-claims-against-medical-device-manufacturer
140,Criminal and Civil Enforcement,"September 12, 2019",U.S. Department of Justice,,1,South Florida Health Care Facility Owner Sentenced to 20 Years in Prison for Role in Largest Health Care Fraud Scheme Ever Charged by The Department of Justice,A federal district judge sentenced a south Florida health care facility owner to 20 years in prison today after being found guilty in the largest health care fraud scheme charged by the U.S. Justice Department.  The case involves a decades-long scheme of kickbacks and money laundering in connection with fraudulent claims to Medicare and Medicaid for services deemed medically unnecessary.,https://www.justice.gov/opa/pr/south-florida-health-care-facility-owner-sentenced-20-years-prison-role-largest-health-care
141,Criminal and Civil Enforcement,"September 12, 2019",U.S. Department of Justice,,1,New Jersey Doctor Pleads Guilty to $13 Million Conspiracy to Defraud Medicare with Telemedicine Orders of Orthotic Braces,"A Toms River, New Jersey physician pleaded guilty today for his role in a $13 million health care fraud scheme, which previously resulted in charges in April 2019 against 23 other defendants in one of the largest health care fraud cases investigated by the FBI and the U.S. Department of Health and Human Services Office of the Inspector General (HHS-OIG) and prosecuted by the Department of Justice.",https://www.justice.gov/opa/pr/new-jersey-doctor-pleads-guilty-13-million-conspiracy-defraud-medicare-telemedicine-orders
